#
# nrow 18089
# ncol 3
marker,chromosome,bp
UNC462268,1,37.145011
JAX00247229,1,37.150384
JAX00247230,1,37.163758
JAX00247236,1,37.170373
UNC462996,1,37.180922
JAX00247241,1,37.185522
JAX00247246,1,37.198316
JAX00002550,1,37.212557
JAX00247249,1,37.212615
JAX00247251,1,37.214681
JAX00191355,1,37.215175
JAX00247253,1,37.217172
JAX00247254,1,37.217468
JAX00002552,1,37.227256
JAX00002553,1,37.237168
JAX00002555,1,37.24205
backupUNC011221975,1,37.25099
JAX00247266,1,37.269751
JAX00247267,1,37.270811
JAX00247271,1,37.278747
UNC464597,1,37.279812
JAX00002556,1,37.288558
UNC465365,1,37.326927
JAX00002560,1,37.332708
JAX00247287,1,37.335502
JAX00002561,1,37.351735
JAX00247289,1,37.354456
JAX00247290,1,37.357817
JAX00247291,1,37.358323
JAX00247292,1,37.358443
JAX00247293,1,37.35861
JAX00247296,1,37.363092
UNC465785,1,37.369416
JAX00002563,1,37.377058
JAX00002564,1,37.387659
UNC466142,1,37.413698
JAX00247306,1,37.425825
JAX00002568,1,37.446591
JAX00002569,1,37.447467
UNC466554,1,37.461372
UNC466794,1,37.485795
JAX00247328,1,37.486313
JAX00002574,1,37.521185
JAX00247339,1,37.526206
JAX00002575,1,37.531213
JAX00002576,1,37.531243
JAX00247347,1,37.533798
JAX00247348,1,37.534117
JAX00002579,1,37.574896
UNC468109,1,37.582372
JAX00247367,1,37.614447
JAX00002582,1,37.614784
UNC468545,1,37.618339
JAX00247372,1,37.618733
JAX00247373,1,37.619043
JAX00247375,1,37.62127
JAX00247377,1,37.622959
JAX00247379,1,37.631859
JAX00247380,1,37.635974
JAX00247381,1,37.636118
JAX00247383,1,37.639573
UNC469015,1,37.650707
JAX00002585,1,37.671184
UNC469219,1,37.67248
JAX00247389,1,37.683112
JAX00247390,1,37.6848
UNC469448,1,37.696095
UNC470039,1,37.735993
JAX00247421,1,37.766997
UNC470398,1,37.767591
JAX00247422,1,37.76906
UNC470578,1,37.791925
JAX00002595,1,37.810604
UNC470729,1,37.811202
JAX00247426,1,37.835702
JAX00002599,1,37.861868
JAX00002600,1,37.861899
UNC471090,1,37.876846
JAX00002601,1,37.877139
JAX00191370,1,37.880318
JAX00247433,1,37.913144
JAX00191375,1,37.930836
UNC471746,1,37.939455
JAX00247441,1,37.957037
JAX00247443,1,37.963021
UNC472065,1,37.963891
JAX00002607,1,37.964168
JAX00002608,1,37.964328
JAX00247448,1,37.983547
JAX00247449,1,37.985315
UNC472399,1,38.002837
JAX00247450,1,38.006634
JAX00247455,1,38.00938
UNC472554,1,38.019319
UNC472726,1,38.050592
JAX00247460,1,38.062243
UNC472864,1,38.063892
JAX00247464,1,38.094347
JAX00002617,1,38.096577
UNC473155,1,38.099593
JAX00247467,1,38.114109
UNC473267,1,38.120717
UNC473434,1,38.143952
UNC473598,1,38.168129
JAX00247475,1,38.182978
JAX00002623,1,38.184982
JAX00002625,1,38.214089
JAX00191379,1,38.214481
JAX00191381,1,38.220454
UNC010551393,1,38.230863
JAX00247477,1,38.233128
JAX00247478,1,38.23664
UNC474350,1,38.237917
JAX00247480,1,38.238734
UNC474632,1,38.262134
JAX00002630,1,38.270072
UNC474803,1,38.274756
JAX00247489,1,38.291662
JAX00247490,1,38.291773
JAX00247491,1,38.292311
JAX00002633,1,38.30059
UNC475257,1,38.309777
JAX00247504,1,38.317889
JAX00247505,1,38.319452
JAX00247507,1,38.324379
JAX00247513,1,38.345026
JAX00002636,1,38.346017
JAX00247515,1,38.349221
JAX00247516,1,38.349464
JAX00247523,1,38.373302
JAX00247525,1,38.377611
JAX00247530,1,38.391714
UNC476660,1,38.404023
UNC477018,1,38.422963
JAX00247538,1,38.436578
JAX00247539,1,38.438354
JAX00247542,1,38.444318
UNC477390,1,38.448656
JAX00247548,1,38.452724
JAX00247551,1,38.457431
JAX00002648,1,38.476884
UNC477777,1,38.477739
JAX00247560,1,38.488344
JAX00247564,1,38.492835
JAX00247565,1,38.492883
UNC478124,1,38.49818
JAX00247568,1,38.502627
JAX00247571,1,38.509884
JAX00247578,1,38.523356
JAX00191390,1,38.523977
JAX00247580,1,38.525262
JAX00247585,1,38.533957
JAX00002649,1,38.534437
JAX00002650,1,38.534462
UNC478743,1,38.536688
UNC479354,1,38.56611
JAX00247590,1,38.574096
JAX00002653,1,38.574132
UNC479707,1,38.584993
JAX00247595,1,38.587474
JAX00247596,1,38.595886
JAX00247601,1,38.603477
JAX00247605,1,38.617193
JAX00002656,1,38.617219
UNC480235,1,38.619495
JAX00247607,1,38.639026
JAX00247609,1,38.643061
JAX00247610,1,38.64439
JAX00247611,1,38.644647
UNC480646,1,38.648816
UNC480797,1,38.661354
UNC481045,1,38.680743
JAX00247617,1,38.692705
JAX00247620,1,38.706897
UNC481370,1,38.710099
JAX00247623,1,38.725853
JAX00247624,1,38.727305
JAX00247627,1,38.728044
JAX00002664,1,38.728201
JAX00002665,1,38.739075
JAX00247628,1,38.743308
JAX00247632,1,38.747868
JAX00247634,1,38.758432
UNC482006,1,38.758623
JAX00002668,1,38.769055
JAX00247645,1,38.774427
UNC482255,1,38.777128
JAX00247658,1,38.798341
UNC482602,1,38.802549
JAX00247667,1,38.808772
JAX00247670,1,38.816105
JAX00247672,1,38.817717
UNC482958,1,38.828668
JAX00002673,1,38.836074
JAX00002675,1,38.842634
UNC483273,1,38.849956
JAX00247693,1,38.897303
JAX00247694,1,38.897379
UNC484069,1,38.898439
JAX00247695,1,38.899983
JAX00247696,1,38.900091
JAX00002679,1,38.916796
JAX00247703,1,38.926335
JAX00247704,1,38.926456
JAX00247707,1,38.928049
JAX00247712,1,38.945295
JAX00247715,1,38.94779
JAX00247716,1,38.948423
JAX00247717,1,38.951532
JAX00247719,1,38.951992
JAX00247721,1,38.962235
JAX00002684,1,38.968605
UNC485336,1,38.969358
JAX00247727,1,38.976523
JAX00247732,1,38.988724
UNC485895,1,38.992974
JAX00247743,1,39.014248
JAX00247747,1,39.025971
JAX00247756,1,39.035024
JAX00247759,1,39.035248
JAX00247760,1,39.036755
JAX00247765,1,39.038959
JAX00247767,1,39.039181
JAX00247776,1,39.050634
UNC487441,1,39.071574
JAX00002690,1,39.071654
JAX00247779,1,39.072106
UNC487589,1,39.078862
JAX00247789,1,39.081908
JAX00002691,1,39.092399
JAX00247794,1,39.108774
UNC488354,1,39.110806
UNC488654,1,39.127104
JAX00247803,1,39.130832
JAX00247805,1,39.146909
JAX00247807,1,39.15742
JAX00247809,1,39.158797
JAX00247810,1,39.158968
JAX00247813,1,39.161095
UNC489082,1,39.162369
JAX00247815,1,39.165775
JAX00247816,1,39.165806
JAX00002697,1,39.169237
JAX00247817,1,39.170195
UNC489248,1,39.175063
JAX00002699,1,39.183738
JAX00247825,1,39.195085
UNC489481,1,39.198046
JAX00002700,1,39.211802
JAX00002701,1,39.213044
JAX00002702,1,39.216428
JAX00247831,1,39.223235
UNC489921,1,39.228355
JAX00247839,1,39.244179
JAX00191403,1,39.245154
JAX00002703,1,39.245275
JAX00002705,1,39.25376
JAX00247841,1,39.25699
JAX00247842,1,39.260441
JAX00247843,1,39.262379
JAX00247850,1,39.273223
UNC490585,1,39.275282
JAX00247854,1,39.280157
JAX00247860,1,39.284973
JAX00247861,1,39.285154
JAX00247862,1,39.287739
JAX00247864,1,39.288971
UNC490855,1,39.289223
JAX00247865,1,39.290394
JAX00247866,1,39.290884
JAX00002707,1,39.300693
JAX00002708,1,39.309196
JAX00247875,1,39.311591
JAX00002710,1,39.318393
JAX00002711,1,39.319107
JAX00247877,1,39.323998
JAX00247885,1,39.358523
JAX00247887,1,39.361798
UNC491954,1,39.362798
JAX00247891,1,39.364602
JAX00002713,1,39.375926
JAX00002714,1,39.37936
UNC492314,1,39.390964
UNC492646,1,39.419476
JAX00002718,1,39.435932
UNC492821,1,39.437913
UNC493060,1,39.453772
JAX00247910,1,39.460101
JAX00002720,1,39.469891
JAX00247914,1,39.471266
JAX00247915,1,39.474742
JAX00191409,1,39.488251
JAX00247923,1,39.506169
JAX00002724,1,39.524422
JAX00247931,1,39.524524
UNC494410,1,39.535504
JAX00247934,1,39.562995
JAX00247950,1,39.609857
JAX00002730,1,39.617881
JAX00247952,1,39.618442
JAX00247953,1,39.625087
JAX00247954,1,39.625124
JAX00002732,1,39.629734
UNC495671,1,39.634171
JAX00002733,1,39.640884
UNC496279,1,39.663961
JAX00247959,1,39.663997
UNC496336,1,39.666648
UNC496797,1,39.689971
JAX00247968,1,39.694233
JAX00247969,1,39.694277
JAX00191415,1,39.694697
JAX00247973,1,39.69686
UNC497379,1,39.720119
JAX00247979,1,39.728574
UNC498300,1,39.771151
JAX00002743,1,39.771752
JAX00247989,1,39.78584
JAX00247990,1,39.78673
JAX00247992,1,39.78925
JAX00247993,1,39.789403
JAX00247999,1,39.819386
JAX00248002,1,39.822984
JAX00002747,1,39.82712
JAX00248017,1,39.841318
UNC499505,1,39.841613
JAX00002749,1,39.842708
JAX00248019,1,39.855445
UNC500236,1,39.878674
JAX00248021,1,39.879089
JAX00248025,1,39.880187
JAX00248028,1,39.888663
UNC500690,1,39.902674
UNC500979,1,39.926087
JAX00248036,1,39.946479
UNC501434,1,39.955637
JAX00248043,1,39.968612
JAX00248046,1,39.970561
UNC501856,1,39.980967
JAX00248050,1,39.989143
JAX00191422,1,39.989861
JAX00248064,1,40.003166
JAX00248066,1,40.004072
JAX00248067,1,40.00445
JAX00248069,1,40.005774
UNC502226,1,40.006676
JAX00248070,1,40.007371
JAX00248071,1,40.011513
JAX00248072,1,40.015797
JAX00002762,1,40.016595
JAX00248073,1,40.017347
UNC502453,1,40.019598
JAX00248078,1,40.033882
UNC502670,1,40.038438
JAX00248081,1,40.039049
JAX00248084,1,40.041287
JAX00248086,1,40.041888
JAX00248087,1,40.047425
JAX00248089,1,40.05039
UNC502861,1,40.051698
JAX00248097,1,40.05905
JAX00248098,1,40.060568
JAX00248099,1,40.060674
UNC502964,1,40.061512
UNC503061,1,40.06981
JAX00248103,1,40.077824
JAX00248106,1,40.080387
JAX00002767,1,40.080842
UNC503321,1,40.08799
JAX00248110,1,40.096837
UNC503417,1,40.097434
JAX00248113,1,40.098574
UNC503702,1,40.114612
UNC503938,1,40.129186
UNC504151,1,40.142972
JAX00002771,1,40.143763
JAX00248130,1,40.147127
JAX00248135,1,40.151868
UNC504343,1,40.155138
UNC504450,1,40.165424
JAX00248137,1,40.177154
JAX00248139,1,40.177356
JAX00002773,1,40.180837
JAX00248145,1,40.181102
JAX00002774,1,40.18799
UNC010073213,1,40.194101
UNC504993,1,40.194637
UNC505220,1,40.211775
UNC505341,1,40.215877
JAX00248146,1,40.2168
JAX00248149,1,40.217917
JAX00248150,1,40.218062
JAX00248152,1,40.219061
JAX00248153,1,40.220579
UNC505646,1,40.230221
JAX00248158,1,40.236011
UNC505877,1,40.243208
UNC506099,1,40.260652
JAX00248166,1,40.267667
JAX00248169,1,40.26993
UNC506203,1,40.274031
JAX00248171,1,40.274436
UNC506368,1,40.284041
JAX00248179,1,40.321982
JAX00248180,1,40.324523
UNC507009,1,40.327435
JAX00248182,1,40.329107
JAX00248184,1,40.330176
JAX00248186,1,40.332913
UNC507122,1,40.336008
JAX00248190,1,40.338023
JAX00248192,1,40.338871
JAX00248195,1,40.345749
UNC507551,1,40.35596
UNC507751,1,40.372261
JAX00002789,1,40.377339
UNC507882,1,40.381054
JAX00248203,1,40.383296
JAX00002790,1,40.403403
UNC508122,1,40.406445
JAX00248207,1,40.407455
JAX00002791,1,40.408809
UNC508264,1,40.420041
JAX00248210,1,40.420164
JAX00248211,1,40.420212
JAX00002792,1,40.423764
UNC508517,1,40.432266
JAX00248219,1,40.434599
UNC508749,1,40.446173
JAX00002794,1,40.451005
UNC509094,1,40.467118
JAX00248242,1,40.488424
JAX00248243,1,40.489644
JAX00248249,1,40.493233
JAX00248251,1,40.496229
UNC509651,1,40.497575
UNC509809,1,40.515533
JAX00248254,1,40.520266
UNC509907,1,40.52103
JAX00248258,1,40.523943
JAX00248259,1,40.52459
JAX00248261,1,40.525121
JAX00248262,1,40.528948
JAX00248265,1,40.53629
UNC510316,1,40.547341
JAX00248267,1,40.548872
JAX00248271,1,40.552317
JAX00248272,1,40.555084
UNC510637,1,40.570282
UNC510748,1,40.580061
JAX00248282,1,40.585802
JAX00248283,1,40.586123
JAX00002803,1,40.586235
JAX00002804,1,40.586258
UNC510853,1,40.587168
JAX00248284,1,40.588305
JAX00191431,1,40.598345
UNC511312,1,40.606794
JAX00248287,1,40.619803
JAX00002807,1,40.626961
JAX00248288,1,40.633228
UNC010074671,1,40.637205
JAX00248291,1,40.638944
JAX00248293,1,40.641155
UNC511891,1,40.645519
UNC512093,1,40.658106
UNC512234,1,40.672119
UNC512421,1,40.685565
UNC512562,1,40.69823
UNC512702,1,40.710981
UNC512930,1,40.725851
JAX00002814,1,40.741742
JAX00248303,1,40.741824
JAX00002815,1,40.741943
UNC513219,1,40.748812
JAX00248305,1,40.749396
JAX00248308,1,40.76021
JAX00248311,1,40.770555
JAX00248312,1,40.773579
JAX00248314,1,40.775233
UNC513650,1,40.778246
UNC514105,1,40.802051
JAX00002820,1,40.812297
JAX00248318,1,40.812389
UNC514382,1,40.817685
JAX00002822,1,40.824916
JAX00248325,1,40.830184
JAX00002823,1,40.83503
UNC514629,1,40.835194
backupUNC010074862,1,40.848092
UNC515038,1,40.855167
UNC515205,1,40.864433
UNC515549,1,40.881551
JAX00002826,1,40.883164
JAX00248335,1,40.896085
JAX00248336,1,40.898142
JAX00248338,1,40.898765
UNC516206,1,40.913405
JAX00248339,1,40.91868
UNC516358,1,40.923246
JAX00248342,1,40.924083
UNC516522,1,40.931537
JAX00002831,1,40.947975
JAX00248344,1,40.9531
UNC517197,1,40.964962
UNC517414,1,40.979552
JAX00248355,1,40.986012
JAX00002834,1,40.986667
JAX00248356,1,40.988054
JAX00248357,1,40.988582
UNC517564,1,40.988649
UNC517961,1,41.015629
UNC518187,1,41.029606
UNC518325,1,41.037413
JAX00002839,1,41.050379
JAX00002840,1,41.050514
JAX00248375,1,41.051883
JAX00248376,1,41.063214
UNC518753,1,41.063876
JAX00191439,1,41.065872
JAX00248377,1,41.066146
JAX00002842,1,41.093945
UNC519296,1,41.096087
JAX00248383,1,41.111955
JAX00248384,1,41.115556
JAX00248385,1,41.116137
JAX00248386,1,41.118389
UNC519575,1,41.11955
JAX00248388,1,41.127363
UNC520232,1,41.154155
JAX00248389,1,41.16068
UNC520366,1,41.162027
JAX00248393,1,41.165651
UNC520487,1,41.169948
UNC520787,1,41.191889
UNC521042,1,41.205931
UNC521141,1,41.212779
JAX00248403,1,41.228061
JAX00248404,1,41.228486
JAX00248407,1,41.230356
JAX00248408,1,41.230538
UNC521336,1,41.230746
JAX00248409,1,41.230814
UNC521498,1,41.240514
JAX00002853,1,41.252077
UNC521970,1,41.267984
JAX00248413,1,41.275981
UNC522210,1,41.28085
JAX00002856,1,41.284972
JAX00002858,1,41.296221
UNC522478,1,41.296691
UNC522839,1,41.316043
JAX00248416,1,41.320685
JAX00248417,1,41.323135
JAX00248419,1,41.329073
JAX00191449,1,41.331775
JAX00002859,1,41.346976
JAX00248421,1,41.347207
UNC523568,1,41.363393
JAX00248423,1,41.366404
JAX00002863,1,41.371731
JAX00248425,1,41.399344
JAX00248426,1,41.400084
JAX00248427,1,41.405166
JAX00248429,1,41.406276
UNC524208,1,41.412659
UNC524471,1,41.42927
UNC524732,1,41.44802
UNC524947,1,41.467766
JAX00248439,1,41.468249
JAX00248440,1,41.469012
JAX00002871,1,41.479593
JAX00248448,1,41.481634
UNC525221,1,41.490128
UNC525479,1,41.50914
UNC525766,1,41.534785
JAX00248455,1,41.547584
UNC525955,1,41.54841
JAX00248458,1,41.568961
JAX00248459,1,41.56903
JAX00248460,1,41.570248
UNC526214,1,41.570568
JAX00002881,1,41.610493
JAX00002882,1,41.613725
UNC526893,1,41.614414
UNC527371,1,41.641667
JAX00002883,1,41.647457
JAX00191457,1,41.667061
UNC010075571,1,41.66963
UNC527937,1,41.678866
UNC528356,1,41.703846
JAX00248488,1,41.707394
JAX00248489,1,41.707715
UNC528437,1,41.707981
JAX00002888,1,41.708104
JAX00002889,1,41.726329
UNC528903,1,41.759137
JAX00248499,1,41.762931
JAX00002893,1,41.775867
JAX00248501,1,41.776214
JAX00002894,1,41.776674
JAX00248506,1,41.783617
JAX00248507,1,41.783643
JAX00248510,1,41.784756
UNC529444,1,41.80093
UNC529906,1,41.838263
JAX00248513,1,41.858267
JAX00248515,1,41.861657
JAX00248517,1,41.87015
JAX00248518,1,41.870693
JAX00248523,1,41.879436
UNC530480,1,41.881959
JAX00002903,1,41.888745
JAX00002905,1,41.925877
JAX00248529,1,41.933695
JAX00191466,1,41.934884
UNC531436,1,41.937573
JAX00002906,1,41.939362
JAX00248544,1,41.961074
UNC531718,1,41.963021
JAX00002907,1,41.965401
JAX00002908,1,41.965698
JAX00002909,1,41.969522
UNC531839,1,41.975995
UNC532315,1,42.007611
JAX00002911,1,42.012099
UNC532412,1,42.017666
JAX00248559,1,42.018447
JAX00002912,1,42.023377
JAX00248565,1,42.045654
JAX00002914,1,42.050989
JAX00248569,1,42.061911
JAX00248570,1,42.064689
JAX00248571,1,42.066588
UNC533184,1,42.075848
UNC533314,1,42.083394
JAX00248573,1,42.089211
JAX00002917,1,42.101007
UNC533491,1,42.101285
UNC533757,1,42.121592
JAX00248577,1,42.125929
JAX00248578,1,42.12978
JAX00002920,1,42.134812
JAX00248580,1,42.137723
JAX00248581,1,42.146397
JAX00248582,1,42.14772
UNC534089,1,42.15242
JAX00248584,1,42.153119
JAX00248586,1,42.162101
UNC534504,1,42.181048
UNC534538,1,42.186449
JAX00248593,1,42.189644
JAX00248600,1,42.203072
JAX00248603,1,42.20761
JAX00248605,1,42.208246
JAX00248607,1,42.208727
JAX00248608,1,42.208884
UNC534913,1,42.213016
JAX00002926,1,42.216523
JAX00248611,1,42.219835
UNC535173,1,42.229616
JAX00002927,1,42.231184
JAX00248612,1,42.232396
UNC010443677,1,42.238851
JAX00248619,1,42.24942
JAX00248621,1,42.251391
UNC535648,1,42.255319
UNC535822,1,42.270643
JAX00248626,1,42.279872
JAX00248629,1,42.283233
JAX00248632,1,42.287533
JAX00248634,1,42.289853
UNC536233,1,42.305053
JAX00248637,1,42.30922
UNC536360,1,42.311013
UNC536663,1,42.338285
JAX00248648,1,42.344217
JAX00248649,1,42.345485
JAX00002936,1,42.347129
JAX00248651,1,42.349444
UNC536810,1,42.350732
JAX00002939,1,42.367657
JAX00248660,1,42.376832
JAX00248662,1,42.383626
JAX00191474,1,42.398557
JAX00248665,1,42.399211
UNC537525,1,42.404338
JAX00002940,1,42.40748
JAX00248668,1,42.407719
UNC537771,1,42.421568
JAX00002942,1,42.424417
B6_rs31362610,1,42.42444
JAX00248672,1,42.433979
JAX00248674,1,42.441168
UNC538011,1,42.441595
JAX00002943,1,42.445928
JAX00248682,1,42.454337
JAX00248683,1,42.455034
JAX00002944,1,42.456198
JAX00002945,1,42.456434
JAX00248686,1,42.464295
JAX00248687,1,42.46514
JAX00248688,1,42.46533
JAX00248689,1,42.465741
UNC538532,1,42.473607
JAX00248695,1,42.486025
JAX00248696,1,42.486152
JAX00248697,1,42.486336
JAX00002946,1,42.488995
JAX00248698,1,42.500651
JAX00248699,1,42.501059
JAX00248700,1,42.504264
JAX00002947,1,42.505713
UNC539111,1,42.51024
JAX00248706,1,42.512238
UNC539298,1,42.52117
JAX00248708,1,42.524408
JAX00248709,1,42.524866
JAX00002950,1,42.525186
JAX00002951,1,42.527469
JAX00248710,1,42.527563
JAX00248711,1,42.528184
JAX00248712,1,42.534799
JAX00248716,1,42.546335
JAX00248721,1,42.554251
UNC539732,1,42.554457
JAX00248723,1,42.554601
UNC010077196,1,42.555274
JAX00002952,1,42.560059
JAX00002953,1,42.562886
UNC539910,1,42.566604
JAX00248726,1,42.579593
JAX00248727,1,42.580032
JAX00248730,1,42.5815
JAX00248731,1,42.581993
JAX00248732,1,42.582214
UNC540376,1,42.589977
JAX00248739,1,42.595382
JAX00248740,1,42.595422
JAX00248741,1,42.59549
JAX00248743,1,42.610071
UNC540628,1,42.612209
JAX00002956,1,42.614614
UNC540792,1,42.621389
JAX00248748,1,42.635108
JAX00248751,1,42.646034
JAX00248752,1,42.646081
UNC541211,1,42.649511
JAX00248757,1,42.672563
UNC541620,1,42.678474
JAX00248764,1,42.688061
UNC541737,1,42.688637
JAX00248766,1,42.692553
JAX00248770,1,42.708016
UNC542045,1,42.711916
JAX00248771,1,42.713196
JAX00248774,1,42.725134
UNC542228,1,42.734067
JAX00248779,1,42.739019
UNC542313,1,42.746989
JAX00002968,1,42.773017
UNC542508,1,42.773538
JAX00248792,1,42.789663
UNC542829,1,42.796331
JAX00248796,1,42.797551
JAX00248801,1,42.80926
JAX00248802,1,42.809384
JAX00002972,1,42.815407
JAX00248805,1,42.835723
UNC543407,1,42.83886
UNC543566,1,42.849166
JAX00002974,1,42.852932
JAX00002975,1,42.854619
JAX00248807,1,42.862888
JAX00248809,1,42.873777
UNC544165,1,42.883382
JAX00002976,1,42.885851
UNC544289,1,42.888308
JAX00248812,1,42.889565
JAX00248814,1,42.892133
JAX00248815,1,42.892922
UNC544678,1,42.912561
UNC544906,1,42.939816
UNC545184,1,42.960796
UNC545603,1,42.983996
JAX00248827,1,42.999381
JAX00248829,1,43.000319
JAX00248830,1,43.001703
UNC545949,1,43.00183
JAX00248832,1,43.002811
JAX00002986,1,43.021928
UNC546172,1,43.023146
JAX00002992,1,43.086383
JAX00248839,1,43.089397
UNC547234,1,43.093838
JAX00248843,1,43.103831
JAX00248845,1,43.104453
JAX00248847,1,43.104849
UNC547351,1,43.10752
JAX00248851,1,43.108541
JAX00248853,1,43.117236
JAX00248857,1,43.128289
UNC547697,1,43.13264
UNC547859,1,43.140268
JAX00191491,1,43.14768
JAX00191492,1,43.147703
UNC548263,1,43.170995
UNC548541,1,43.188262
JAX00248871,1,43.188405
JAX00248872,1,43.192087
UNC548872,1,43.211516
JAX00248878,1,43.212302
JAX00003000,1,43.212694
JAX00248879,1,43.212766
JAX00248881,1,43.214893
UNC549131,1,43.230387
JAX00248890,1,43.231237
JAX00248892,1,43.235709
JAX00003003,1,43.247658
JAX00003005,1,43.25409
UNC549686,1,43.259388
JAX00248899,1,43.259783
UNC549896,1,43.272443
JAX00248903,1,43.282154
UNC550060,1,43.289978
UNC550476,1,43.309698
JAX00248914,1,43.321256
JAX00248915,1,43.321521
UNC010078808,1,43.329783
JAX00003010,1,43.336191
JAX00003011,1,43.337446
JAX00248922,1,43.339711
JAX00248924,1,43.340997
JAX00248925,1,43.345466
JAX00248927,1,43.353862
JAX00248929,1,43.354106
JAX00248931,1,43.356461
UNC551425,1,43.356856
JAX00003012,1,43.367609
UNC551663,1,43.374899
JAX00248937,1,43.378779
JAX00248939,1,43.384657
UNC551990,1,43.397007
JAX00248942,1,43.398814
UNC552260,1,43.411075
JAX00003017,1,43.41262
UNC552818,1,43.444516
JAX00003018,1,43.450087
JAX00003019,1,43.450434
UNC553082,1,43.456749
JAX00248955,1,43.466473
JAX00248959,1,43.496069
UNC554095,1,43.518563
JAX00003025,1,43.520758
JAX00191498,1,43.524641
JAX00248971,1,43.527779
JAX00003026,1,43.532287
JAX00248974,1,43.53309
JAX00248976,1,43.535003
JAX00191500,1,43.540375
JAX00248978,1,43.540528
JAX00248979,1,43.544221
UNC554590,1,43.546301
JAX00248980,1,43.546671
JAX00248982,1,43.559665
JAX00003028,1,43.563253
UNC554949,1,43.569616
UNC555271,1,43.587956
JAX00248988,1,43.595508
JAX00248990,1,43.598052
UNC555538,1,43.606149
JAX00248991,1,43.611481
JAX00248993,1,43.613862
JAX00248996,1,43.618869
UNC555788,1,43.621692
JAX00191501,1,43.634262
JAX00248999,1,43.637287
JAX00191503,1,43.637537
UNC556156,1,43.648516
JAX00003033,1,43.65462
JAX00249000,1,43.663362
JAX00249001,1,43.672787
UNC557096,1,43.709039
UNC557616,1,43.733189
UNC557806,1,43.742556
JAX00249009,1,43.743194
JAX00003040,1,43.743323
JAX00249013,1,43.743528
JAX00249015,1,43.751208
JAX00003041,1,43.751353
JAX00249020,1,43.766487
JAX00003042,1,43.770328
JAX00003043,1,43.770602
JAX00003044,1,43.774342
JAX00249028,1,43.794188
JAX00003045,1,43.79924
JAX00249030,1,43.803125
JAX00249032,1,43.805664
JAX00249033,1,43.807733
JAX00249034,1,43.822875
JAX00249036,1,43.823391
JAX00249039,1,43.830942
JAX00249040,1,43.831214
JAX00003049,1,43.8342
JAX00249043,1,43.837145
JAX00249048,1,43.856825
JAX00249053,1,43.863458
CEAJAX00249056,1,43.88041
JAX00249057,1,43.880544
UNC559715,1,43.883536
JAX00249058,1,43.893837
JAX00003052,1,43.894513
JAX00249065,1,43.915082
JAX00249066,1,43.92975
JAX00249068,1,43.937311
JAX00249071,1,43.942884
JAX00249075,1,43.94432
JAX00249078,1,43.972191
JAX00249080,1,43.974808
JAX00249085,1,44.004536
JAX00249087,1,44.024949
JAX00003063,1,44.04853
JAX00003065,1,44.061043
JAX00249097,1,44.082752
UNC562450,1,44.093864
JAX00249105,1,44.124659
JAX00249107,1,44.128729
JAX00003069,1,44.133112
JAX00249110,1,44.137213
JAX00249112,1,44.137477
JAX00249114,1,44.143205
JAX00249115,1,44.143245
JAX00249118,1,44.163358
JAX00249123,1,44.16917
JAX00249125,1,44.173251
UNC563452,1,44.179077
JAX00249129,1,44.198371
JAX00249132,1,44.199078
JAX00249133,1,44.200106
JAX00249137,1,44.213672
JAX00003076,1,44.216315
JAX00249140,1,44.216534
JAX00249144,1,44.218362
JAX00249149,1,44.224186
JAX00249150,1,44.224441
JAX00003077,1,44.226486
backupUNC010557791,1,44.239449
JAX00249154,1,44.254373
JAX00249161,1,44.261793
JAX00249162,1,44.262037
JAX00003082,1,44.29674
JAX00003088,1,44.37987
JAX00249186,1,44.452506
JAX00249187,1,44.452961
JAX00249191,1,44.467912
JAX00249192,1,44.468341
JAX00249198,1,44.494273
JAX00003096,1,44.494304
JAX00249199,1,44.494787
JAX00249200,1,44.496476
JAX00003098,1,44.497825
JAX00191517,1,44.512496
JAX00191518,1,44.512516
JAX00249211,1,44.589292
JAX00003105,1,44.623581
JAX00249219,1,44.637816
JAX00249221,1,44.640468
JAX00249227,1,44.667513
JAX00249229,1,44.667949
UNC570893,1,44.681952
JAX00003112,1,44.693612
JAX00249239,1,44.706621
JAX00249245,1,44.718684
JAX00003116,1,44.736109
JAX00249253,1,44.758947
JAX00249257,1,44.77341
JAX00249258,1,44.773444
JAX00003119,1,44.790378
JAX00249263,1,44.801411
JAX00249267,1,44.815322
JAX00003120,1,44.817108
JAX00003122,1,44.818944
JAX00249273,1,44.819572
UNC573481,1,44.820102
JAX00249276,1,44.821857
UNC574402,1,44.8841
JAX00003132,1,44.972107
JAX00249294,1,44.979143
UNC010084304,1,45.007444
JAX00249295,1,45.011361
JAX00249298,1,45.015087
JAX00249299,1,45.01511
JAX00249301,1,45.032418
JAX00003138,1,45.057273
JAX00249302,1,45.063446
JAX00249310,1,45.126233
JAX00249311,1,45.131665
JAX00003146,1,45.132465
JAX00249314,1,45.158013
JAX00003148,1,45.174162
JAX00249318,1,45.175804
JAX00249319,1,45.175867
JAX00249321,1,45.189415
JAX00003151,1,45.194005
UNC578793,1,45.313373
JAX00191529,1,45.315515
JAX00249329,1,45.342147
JAX00249330,1,45.342231
JAX00249332,1,45.34237
JAX00249334,1,45.344475
JAX00249335,1,45.34722
JAX00003163,1,45.367041
JAX00249342,1,45.387258
JAX00249343,1,45.387388
JAX00249344,1,45.389526
