#
# nrow 11707
# ncol 3
marker,chromosome,bp
JAX00663680,8,26.813223
JAX00663688,8,26.857443
JAX00159866,8,26.860907
JAX00159868,8,26.867923
JAX00663691,8,26.893522
JAX00159870,8,26.899826
JAX00663692,8,26.910371
UNC14345538,8,27.003164
JAX00159878,8,27.005439
JAX00663705,8,27.015098
JAX00663707,8,27.019083
JAX00663708,8,27.020143
UNC14345906,8,27.035698
JAX00663717,8,27.055163
JAX00663719,8,27.06055
JAX00663720,8,27.077241
JAX00663723,8,27.10164
JAX00663727,8,27.121503
UNC14347452,8,27.121786
JAX00663732,8,27.146039
JAX00663733,8,27.152162
JAX00663734,8,27.152209
JAX00159890,8,27.166381
UNC14348161,8,27.173697
JAX00159892,8,27.18161
JAX00663742,8,27.196652
JAX00663747,8,27.2104
UNC14348700,8,27.212543
JAX00159894,8,27.21916
JAX00190257,8,27.21927
JAX00663750,8,27.226104
JAX00663754,8,27.249067
UNC14349158,8,27.250054
JAX00663768,8,27.299773
JAX00159902,8,27.343086
JAX00663772,8,27.349868
JAX00663777,8,27.354815
UNC14350811,8,27.362362
JAX00663780,8,27.402613
JAX00159905,8,27.402892
JAX00159906,8,27.402922
JAX00663781,8,27.405342
UNC14351783,8,27.418897
JAX00159910,8,27.427519
JAX00663785,8,27.42877
JAX00663788,8,27.432749
JAX00663790,8,27.434202
UNC14352420,8,27.453801
JAX00159911,8,27.456396
JAX00663798,8,27.457142
JAX00663802,8,27.467013
JAX00663808,8,27.4941
UNC080440907,8,27.494694
UNC14353362,8,27.512277
JAX00159916,8,27.524236
JAX00663814,8,27.541325
JAX00159917,8,27.543011
JAX00159918,8,27.543223
JAX00159919,8,27.552605
JAX00663822,8,27.555081
JAX00663827,8,27.595896
JAX00663829,8,27.610125
JAX00663830,8,27.61552
JAX00663832,8,27.639954
JAX00159925,8,27.642511
UNC14355985,8,27.66718
JAX00663841,8,27.674886
JAX00663844,8,27.678219
UNC14356391,8,27.69908
JAX00159929,8,27.708349
JAX00159931,8,27.709368
JAX00663848,8,27.716577
JAX00663850,8,27.735537
UNC14356951,8,27.739066
JAX00159932,8,27.739731
JAX00663851,8,27.740088
JAX00663852,8,27.743215
JAX00159933,8,27.743538
JAX00663853,8,27.744608
JAX00159934,8,27.744709
JAX00663861,8,27.784441
JAX00159936,8,27.800589
JAX00663868,8,27.800921
JAX00663869,8,27.801295
JAX00663875,8,27.819672
JAX00663876,8,27.820163
JAX00663879,8,27.827772
JAX00159938,8,27.82841
JAX00234164,8,27.834688
UNC14358287,8,27.836579
JAX00663881,8,27.86119
JAX00663883,8,27.871902
JAX00663885,8,27.890152
backupUNC080086985,8,27.900895
JAX00663889,8,27.914189
UNC14359386,8,27.91545
UNC14359918,8,27.960428
JAX00663895,8,27.981665
JAX00663899,8,27.994319
JAX00663900,8,27.995301
JAX00234171,8,28.003226
JAX00234172,8,28.003888
JAX00159953,8,28.016967
JAX00663902,8,28.019875
JAX00663903,8,28.025971
JAX00663904,8,28.048285
JAX00663905,8,28.048386
JAX00159956,8,28.048872
UNC14361572,8,28.059685
JAX00663906,8,28.078429
JAX00663917,8,28.111057
UNC14362214,8,28.115849
JAX00159961,8,28.121764
JAX00234175,8,28.133115
JAX00663922,8,28.141668
UNC14362537,8,28.143408
JAX00663925,8,28.143596
JAX00159962,8,28.144682
JAX00234176,8,28.154969
JAX00234177,8,28.155004
JAX00159967,8,28.194006
JAX00159968,8,28.205419
UNC14363532,8,28.210721
JAX00159969,8,28.227466
JAX00663933,8,28.227511
JAX00663940,8,28.236253
JAX00663941,8,28.240431
JAX00663942,8,28.245239
UNC14364260,8,28.259559
JAX00663945,8,28.264564
JAX00663946,8,28.26465
JAX00663950,8,28.270448
JAX00159973,8,28.274547
UNC14365144,8,28.31295
JAX00234180,8,28.321715
UNC14365449,8,28.33573
JAX00663965,8,28.344436
JAX00159979,8,28.35751
JAX00663969,8,28.360821
JAX00663970,8,28.364846
JAX00663971,8,28.365072
JAX00159983,8,28.424151
JAX00663998,8,28.482526
JAX00664002,8,28.519305
UNC14367766,8,28.527623
JAX00159993,8,28.543333
JAX00664012,8,28.556087
JAX00159997,8,28.583856
UNC14368810,8,28.587981
JAX00664024,8,28.605337
JAX00664026,8,28.608199
JAX00664027,8,28.609348
JAX00664028,8,28.609441
UNC080571176,8,28.613662
JAX00664031,8,28.614236
JAX00664035,8,28.615439
JAX00664040,8,28.631581
JAX00234188,8,28.631775
JAX00234190,8,28.631934
JAX00664043,8,28.660905
JAX00664044,8,28.667307
UNC14370253,8,28.681295
JAX00234192,8,28.685999
JAX00160005,8,28.691596
JAX00664049,8,28.707166
UNC14370812,8,28.720322
JAX00160007,8,28.731256
UNC14371136,8,28.752822
UNC14371464,8,28.766463
JAX00664059,8,28.775844
JAX00160011,8,28.77723
JAX00160012,8,28.777438
UNC14371749,8,28.781498
UNC14371971,8,28.794044
JAX00234195,8,28.795396
UNC14372208,8,28.805347
JAX00160013,8,28.815348
UNC14372342,8,28.821028
JAX00664070,8,28.838506
UNC14372788,8,28.851379
UNC14372876,8,28.863618
JAX00160018,8,28.870246
JAX00664075,8,28.870624
UNC14373136,8,28.877128
UNC14373428,8,28.893949
JAX00664082,8,28.89483
JAX00160019,8,28.895286
JAX00160020,8,28.895354
JAX00664090,8,28.910204
JAX00664091,8,28.910578
JAX00664094,8,28.93557
UNC14374082,8,28.936436
JAX00664095,8,28.941144
UNC14374254,8,28.945066
UNC14374455,8,28.958027
UNC14374800,8,28.977195
UNC14374982,8,28.989011
JAX00664102,8,28.991459
JAX00664106,8,28.997939
JAX00664107,8,29.001291
UNC14375435,8,29.020732
JAX00160030,8,29.026528
UNC14375582,8,29.033675
JAX00664108,8,29.035166
UNC14375689,8,29.042593
UNC14375949,8,29.05914
JAX00160033,8,29.062702
UNC14376142,8,29.071178
JAX00664115,8,29.087399
UNC14376312,8,29.091324
UNC14376677,8,29.12015
UNC14376992,8,29.144295
JAX00160037,8,29.149294
backupUNC080840901,8,29.154858
JAX00160039,8,29.163121
JAX00664121,8,29.165739
JAX00664122,8,29.168869
JAX00234199,8,29.185779
JAX00664127,8,29.193568
JAX00664128,8,29.204918
UNC14377817,8,29.209821
JAX00664131,8,29.233808
UNC14378234,8,29.252529
JAX00664134,8,29.255051
JAX00664135,8,29.255206
JAX00234202,8,29.262335
JAX00664142,8,29.263856
UNC14378845,8,29.293363
UNC14379103,8,29.333705
JAX00160055,8,29.369296
UNC14379573,8,29.375515
JAX00160057,8,29.398422
UNC14380090,8,29.414791
JAX00664171,8,29.418581
JAX00664175,8,29.430265
JAX00664178,8,29.43327
UNC14380760,8,29.464062
JAX00664185,8,29.511842
UNC14381264,8,29.512989
JAX00664190,8,29.538714
UNC14381524,8,29.543015
JAX00160069,8,29.5603
JAX00664191,8,29.560436
JAX00664192,8,29.56971
JAX00664194,8,29.570862
JAX00160071,8,29.596173
JAX00664201,8,29.616861
JAX00160073,8,29.622616
JAX00664202,8,29.622959
JAX00664212,8,29.637113
JAX00160076,8,29.661349
JAX00160077,8,29.66191
UNC14382797,8,29.662191
JAX00664219,8,29.678616
JAX00664220,8,29.693127
UNC14383321,8,29.70076
JAX00160079,8,29.702937
JAX00160080,8,29.70639
UNC080468672,8,29.718824
UNC14383883,8,29.742859
JAX00664229,8,29.747112
JAX00664231,8,29.749834
JAX00160083,8,29.759269
JAX00664233,8,29.760938
JAX00664234,8,29.765758
UNC14384262,8,29.776289
JAX00160085,8,29.778536
JAX00664238,8,29.789347
JAX00160087,8,29.802505
JAX00664243,8,29.816587
UNC14384961,8,29.824377
JAX00664251,8,29.8465
JAX00664252,8,29.847201
JAX00664253,8,29.847268
UNC14385561,8,29.864265
JAX00160093,8,29.870751
JAX00664264,8,29.889313
UNC14386214,8,29.905192
JAX00664269,8,29.919163
JAX00664272,8,29.930829
JAX00160097,8,29.945218
JAX00664274,8,29.94544
JAX00160099,8,29.94972
JAX00664275,8,29.951284
UNC14386858,8,29.953597
JAX00664281,8,29.969073
JAX00664286,8,29.971341
UNC14387388,8,29.988669
JAX00664291,8,30.023382
JAX00160103,8,30.026279
UNC14387807,8,30.026698
UNC14388449,8,30.071924
UNC14388729,8,30.098065
JAX00664304,8,30.126742
JAX00234215,8,30.137075
JAX00160113,8,30.145951
JAX00664308,8,30.155654
JAX00664310,8,30.167548
JAX00160115,8,30.181109
JAX00160116,8,30.181309
JAX00664313,8,30.199932
JAX00664314,8,30.205148
JAX00664315,8,30.208239
JAX00664316,8,30.208536
JAX00664318,8,30.222149
UNC14390998,8,30.230948
JAX00664325,8,30.251182
JAX00664326,8,30.251206
UNC14391423,8,30.263903
JAX00664338,8,30.312045
UNC14392263,8,30.316389
UNC14392736,8,30.342675
JAX00160129,8,30.352326
JAX00664343,8,30.366726
JAX00664345,8,30.379147
UNC14393460,8,30.382759
JAX00664346,8,30.391692
JAX00160131,8,30.401662
JAX00160132,8,30.401805
JAX00234225,8,30.40442
JAX00160133,8,30.407087
UNC14394178,8,30.427617
JAX00664351,8,30.442729
JAX00664352,8,30.452608
UNC14394998,8,30.482051
JAX00160139,8,30.485893
JAX00664358,8,30.486808
JAX00160140,8,30.48709
UNC14395402,8,30.512407
JAX00664361,8,30.514648
JAX00664363,8,30.529372
JAX00664364,8,30.529486
JAX00234227,8,30.530445
JAX00160143,8,30.543151
JAX00664367,8,30.543859
JAX00160146,8,30.588157
UNC14396432,8,30.603994
JAX00664368,8,30.608424
UNC14396728,8,30.641433
JAX00160152,8,30.657046
JAX00664381,8,30.674859
UNC14397404,8,30.685562
JAX00664388,8,30.698219
JAX00664389,8,30.705922
JAX00160154,8,30.70827
JAX00664391,8,30.711286
JAX00664395,8,30.712873
JAX00160155,8,30.723814
JAX00160156,8,30.723861
UNC14398279,8,30.770308
JAX00664399,8,30.790572
UNC14398815,8,30.798765
JAX00664401,8,30.812818
JAX00664404,8,30.814008
JAX00664405,8,30.814028
JAX00160164,8,30.816247
UNC14399730,8,30.836543
JAX00160167,8,30.859919
JAX00160168,8,30.859954
UNC14400465,8,30.876452
JAX00160169,8,30.892219
JAX00664411,8,30.905572
JAX00664413,8,30.943169
UNC14401587,8,30.943382
JAX00664414,8,30.943604
JAX00160174,8,30.949007
JAX00664415,8,30.949104
JAX00664416,8,30.965025
JAX00664420,8,30.988366
JAX00160177,8,30.993707
JAX00664423,8,31.034139
JAX00664424,8,31.038133
JAX00160179,8,31.038542
UNC14403258,8,31.041875
JAX00664429,8,31.085111
JAX00160184,8,31.089261
JAX00160185,8,31.110189
UNC14404252,8,31.123433
JAX00664431,8,31.141824
JAX00664432,8,31.142398
JAX00664434,8,31.17061
JAX00664436,8,31.174079
JAX00664437,8,31.185938
JAX00160191,8,31.187725
JAX00160192,8,31.198434
JAX00664440,8,31.198455
UNC14405222,8,31.203773
UNC080855853,8,31.211242
JAX00664443,8,31.215839
JAX00664444,8,31.224716
JAX00160193,8,31.225573
UNC14405556,8,31.237941
JAX00664447,8,31.265408
UNC14406074,8,31.285651
JAX00664449,8,31.299328
UNC14406504,8,31.329504
JAX00160202,8,31.338974
JAX00160203,8,31.34058
UNC14406906,8,31.358776
JAX00160206,8,31.372524
JAX00664464,8,31.37266
JAX00664466,8,31.378692
JAX00664469,8,31.417995
UNC14408449,8,31.450466
JAX00160212,8,31.467966
JAX00160213,8,31.470183
UNC14409110,8,31.491341
JAX00664480,8,31.499912
JAX00160215,8,31.504196
JAX00664481,8,31.524665
UNC14409697,8,31.533337
JAX00160218,8,31.544514
JAX00160219,8,31.548603
UNC14410168,8,31.572123
JAX00664484,8,31.587649
JAX00160222,8,31.591894
JAX00664488,8,31.59426
UNC14410560,8,31.59629
JAX00160223,8,31.604745
JAX00160224,8,31.612613
backupUNC080414478,8,31.637325
UNC14411244,8,31.643956
JAX00664502,8,31.654821
JAX00664504,8,31.657206
JAX00160226,8,31.660853
JAX00664506,8,31.66093
JAX00664507,8,31.661673
UNC14412065,8,31.696602
JAX00160232,8,31.740837
UNC14412827,8,31.744334
UNC14413413,8,31.775962
JAX00664529,8,31.790627
JAX00160236,8,31.791542
JAX00160237,8,31.796584
UNC14414014,8,31.811929
JAX00664543,8,31.814037
JAX00664547,8,31.827413
JAX00664556,8,31.838299
JAX00664561,8,31.848237
JAX00664562,8,31.849564
UNC14414699,8,31.850314
JAX00664564,8,31.85092
JAX00664565,8,31.851617
JAX00160241,8,31.858772
JAX00160243,8,31.878946
JAX00160246,8,31.908541
JAX00664578,8,31.934523
UNC14416001,8,31.93633
JAX00160249,8,31.940613
JAX00234238,8,31.972398
UNC14416739,8,31.974545
JAX00664588,8,31.975157
UNC14417420,8,32.016881
JAX00664604,8,32.023227
JAX00160253,8,32.024102
JAX00664605,8,32.024139
JAX00160256,8,32.051511
JAX00664610,8,32.062444
UNC14418091,8,32.062935
UNC080470033,8,32.090738
UNC14418546,8,32.093883
JAX00664614,8,32.100371
JAX00664615,8,32.102648
JAX00160261,8,32.106049
JAX00664618,8,32.125223
JAX00664619,8,32.126466
JAX00664620,8,32.126522
JAX00160263,8,32.136605
UNC14419228,8,32.1401
JAX00664625,8,32.144085
JAX00664629,8,32.164995
JAX00664631,8,32.166633
JAX00664634,8,32.171206
JAX00160266,8,32.182601
JAX00664636,8,32.187418
UNC14420475,8,32.201833
JAX00664647,8,32.210174
UNC14420791,8,32.217236
JAX00664653,8,32.224232
JAX00160268,8,32.235119
JAX00160269,8,32.235195
JAX00664658,8,32.249078
JAX00664664,8,32.282084
JAX00160275,8,32.309967
JAX00664670,8,32.312081
backupUNC080101928,8,32.345954
UNC14423089,8,32.353571
JAX00160280,8,32.376737
UNC14423717,8,32.38281
JAX00160282,8,32.393212
JAX00664677,8,32.408061
JAX00664678,8,32.408138
JAX00664680,8,32.408575
JAX00664682,8,32.409312
JAX00160283,8,32.410222
JAX00664687,8,32.411562
JAX00664688,8,32.411638
JAX00664689,8,32.411891
JAX00160285,8,32.429388
JAX00160286,8,32.455559
UNC14424931,8,32.457394
JAX00664693,8,32.460138
JAX00664694,8,32.461017
JAX00664695,8,32.461054
JAX00664700,8,32.483559
JAX00160290,8,32.492034
UNC14425788,8,32.50996
JAX00664706,8,32.512564
JAX00664707,8,32.513282
JAX00664716,8,32.537398
UNC14426348,8,32.537592
JAX00160293,8,32.539428
JAX00664719,8,32.552371
JAX00664720,8,32.553391
JAX00664721,8,32.553466
JAX00664723,8,32.570752
UNC14427333,8,32.592676
backupUNC080104603,8,32.613036
JAX00664732,8,32.648918
JAX00664734,8,32.651795
JAX00664741,8,32.659089
JAX00664745,8,32.663817
UNC14428732,8,32.670295
JAX00664749,8,32.674147
JAX00160302,8,32.677452
JAX00160304,8,32.697346
JAX00664752,8,32.701142
JAX00664753,8,32.701543
UNC14429387,8,32.706133
JAX00664756,8,32.716102
UNC14429781,8,32.732198
JAX00664759,8,32.741337
JAX00160307,8,32.748743
JAX00664762,8,32.749921
JAX00664770,8,32.763867
JAX00664774,8,32.784344
backupUNC080105966,8,32.794747
JAX00664775,8,32.795195
UNC14430837,8,32.796451
JAX00664777,8,32.803831
JAX00664782,8,32.824942
JAX00160313,8,32.824957
JAX00664786,8,32.842796
JAX00160314,8,32.843257
UNC14431808,8,32.84572
JAX00664787,8,32.849068
JAX00160317,8,32.859953
JAX00160318,8,32.860113
UNC14432182,8,32.870898
JAX00160319,8,32.884537
JAX00664800,8,32.886891
JAX00664808,8,32.904463
JAX00664811,8,32.907935
JAX00664813,8,32.914332
UNC14433257,8,32.918279
JAX00664818,8,32.919028
JAX00664820,8,32.919252
JAX00664823,8,32.926613
UNC14433376,8,32.932087
JAX00160323,8,32.936932
UNC14433433,8,32.938315
UNC14433520,8,32.946488
UNC14433662,8,32.959838
JAX00664832,8,32.96156
UNC14433856,8,32.973932
UNC14433996,8,32.982214
UNC14434176,8,32.989558
JAX00664840,8,32.9901
UNC14434380,8,32.999605
JAX00664845,8,33.002441
JAX00664846,8,33.002647
JAX00664847,8,33.002725
JAX00664849,8,33.003052
JAX00664850,8,33.00479
JAX00664852,8,33.006717
UNC14434690,8,33.014745
UNC14434855,8,33.023552
JAX00664854,8,33.027506
JAX00664858,8,33.03577
UNC14435064,8,33.038527
UNC14435161,8,33.046883
JAX00160332,8,33.055476
UNC14435241,8,33.055628
UNC14435329,8,33.063324
UNC14435486,8,33.071312
UNC14435701,8,33.082401
JAX00664861,8,33.084275
JAX00664862,8,33.084613
JAX00664863,8,33.089593
JAX00664865,8,33.090158
UNC14435875,8,33.090718
JAX00664866,8,33.091091
UNC14436009,8,33.098892
UNC14436077,8,33.105215
JAX00664869,8,33.111396
UNC14436278,8,33.121366
JAX00160336,8,33.12416
UNC14436450,8,33.131587
UNC14436669,8,33.141693
backupJAX00664871,8,33.141957
JAX00160337,8,33.143485
JAX00664872,8,33.146644
JAX00160339,8,33.156543
JAX00664874,8,33.158712
UNC14437125,8,33.165206
JAX00160340,8,33.169314
JAX00160341,8,33.169338
JAX00160342,8,33.169355
JAX00664875,8,33.170266
JAX00664876,8,33.174323
UNC14437367,8,33.178894
UNC14437463,8,33.184709
UNC14437576,8,33.190581
JAX00664881,8,33.198083
UNC14437746,8,33.200977
JAX00664884,8,33.201707
UNC14437906,8,33.210007
UNC14438038,8,33.218639
UNC14438169,8,33.228912
JAX00160343,8,33.231069
JAX00664891,8,33.232177
UNC14438213,8,33.235492
UNC14438270,8,33.244788
JAX00664895,8,33.248321
UNC14438341,8,33.249149
JAX00160346,8,33.262966
JAX00160347,8,33.263018
UNC14438785,8,33.277926
JAX00664896,8,33.280429
UNC14438825,8,33.282499
UNC14439000,8,33.291937
JAX00160351,8,33.309034
UNC14439168,8,33.311399
UNC14439227,8,33.316072
UNC14439368,8,33.326395
JAX00664905,8,33.328599
JAX00664907,8,33.330609
UNC14439540,8,33.335114
UNC14439731,8,33.345151
JAX00664909,8,33.360782
JAX00664910,8,33.364733
UNC14440049,8,33.366972
UNC14440511,8,33.394257
JAX00664915,8,33.395771
UNC14440776,8,33.40997
JAX00664921,8,33.410702
UNC14441240,8,33.432452
JAX00664922,8,33.436947
JAX00664923,8,33.437065
JAX00160361,8,33.454724
JAX00160362,8,33.456808
UNC14441659,8,33.460252
JAX00664928,8,33.473717
JAX00664932,8,33.474741
UNC14442078,8,33.480822
JAX00664937,8,33.481661
JAX00664938,8,33.483806
JAX00664941,8,33.486731
JAX00664946,8,33.501666
UNC14442444,8,33.501909
JAX00160364,8,33.502849
UNC14442942,8,33.531726
UNC14443290,8,33.556027
UNC14443722,8,33.577505
JAX00160370,8,33.579829
JAX00160372,8,33.583465
UNC14444021,8,33.599621
JAX00664957,8,33.604567
UNC14444307,8,33.625008
JAX00664962,8,33.648382
UNC14444873,8,33.658967
JAX00664966,8,33.661316
JAX00664968,8,33.67025
JAX00160376,8,33.674145
JAX00160378,8,33.678674
UNC14445426,8,33.685314
JAX00160381,8,33.701754
JAX00664974,8,33.71343
JAX00664975,8,33.713687
UNC14446006,8,33.719718
JAX00160382,8,33.734389
JAX00664979,8,33.734554
UNC14446530,8,33.750149
UNC14446639,8,33.756613
JAX00160384,8,33.758754
JAX00160385,8,33.768442
JAX00160386,8,33.774125
JAX00664983,8,33.776394
JAX00664989,8,33.78747
UNC14447294,8,33.794437
UNC14447495,8,33.812445
UNC14447704,8,33.83559
JAX00664996,8,33.858591
JAX00664997,8,33.8588
JAX00665003,8,33.860619
JAX00160393,8,33.867924
JAX00665007,8,33.878387
JAX00665008,8,33.878457
JAX00665010,8,33.879764
UNC14448638,8,33.887527
JAX00160396,8,33.902986
UNC14448983,8,33.904246
JAX00665014,8,33.905146
JAX00665016,8,33.905563
JAX00665017,8,33.905838
JAX00665021,8,33.926207
UNC14449521,8,33.931472
JAX00665029,8,33.944904
JAX00665030,8,33.944934
UNC14449866,8,33.956176
JAX00665032,8,33.963252
JAX00665036,8,33.976916
UNC080109658,8,33.977038
UNC14450166,8,33.986188
JAX00665042,8,33.988774
JAX00160402,8,33.993028
UNC14450292,8,33.996382
JAX00160403,8,34.022466
UNC14450779,8,34.024119
JAX00665051,8,34.027248
JAX00665056,8,34.058047
JAX00665058,8,34.063969
JAX00665059,8,34.06584
UNC14451602,8,34.07305
JAX00665064,8,34.079904
JAX00665068,8,34.083813
JAX00665072,8,34.085962
JAX00160409,8,34.097219
UNC14452078,8,34.099582
JAX00665074,8,34.099815
JAX00160410,8,34.110693
JAX00160411,8,34.111824
JAX00665077,8,34.114936
UNC14452460,8,34.122458
UNC14452792,8,34.141713
JAX00160414,8,34.161784
JAX00665080,8,34.163574
UNC14453325,8,34.174956
JAX00665087,8,34.189725
UNC14453570,8,34.191932
JAX00665090,8,34.200632
UNC14454225,8,34.230698
JAX00665094,8,34.245094
JAX00665098,8,34.249406
JAX00665099,8,34.253024
UNC14454649,8,34.253657
JAX00160423,8,34.274062
JAX00665103,8,34.303494
JAX00665116,8,34.312093
UNC14455469,8,34.312713
JAX00665118,8,34.322516
JAX00665119,8,34.322584
JAX00665128,8,34.345815
UNC14456302,8,34.350216
JAX00665130,8,34.353077
JAX00665133,8,34.359367
JAX00665135,8,34.364278
JAX00665136,8,34.364405
JAX00665138,8,34.366938
UNC080481009,8,34.377722
JAX00665143,8,34.394492
JAX00160431,8,34.398475
JAX00665144,8,34.398775
UNC14457177,8,34.399764
JAX00665147,8,34.410668
JAX00160435,8,34.420763
JAX00665149,8,34.420814
JAX00160436,8,34.454054
JAX00665154,8,34.476444
UNC14458378,8,34.485803
UNC14458602,8,34.502052
JAX00665155,8,34.503408
JAX00665157,8,34.513027
JAX00665158,8,34.514044
JAX00665162,8,34.51862
JAX00665163,8,34.519328
UNC14458877,8,34.522815
JAX00160443,8,34.536717
UNC14459163,8,34.543866
JAX00665165,8,34.544493
JAX00665167,8,34.546188
JAX00665169,8,34.547693
UNC14459542,8,34.580573
JAX00160446,8,34.584618
UNC14459926,8,34.610099
UNC14460360,8,34.640078
JAX00665173,8,34.649679
JAX00160451,8,34.663281
UNC14460618,8,34.669578
UNC14460757,8,34.683701
JAX00665182,8,34.6843
JAX00160454,8,34.700034
JAX00160455,8,34.708308
UNC14461138,8,34.718012
JAX00665183,8,34.718689
JAX00665186,8,34.720989
JAX00160457,8,34.72778
UNC14461305,8,34.734129
JAX00160459,8,34.756235
JAX00665195,8,34.766307
UNC14461953,8,34.770019
JAX00160460,8,34.77179
JAX00665198,8,34.774329
JAX00665199,8,34.776644
UNC080442576,8,34.779556
UNC14462232,8,34.786108
JAX00665201,8,34.794973
JAX00665202,8,34.795125
backupUNC080117004,8,34.808155
UNC14462771,8,34.810404
JAX00160463,8,34.811902
UNC14463192,8,34.838172
UNC14463406,8,34.855732
JAX00160466,8,34.870867
JAX00160467,8,34.871616
JAX00665212,8,34.879164
UNC14463598,8,34.88382
JAX00665215,8,34.89549
JAX00160471,8,34.903662
UNC14463744,8,34.905435
JAX00665220,8,34.926906
UNC14464267,8,34.934803
JAX00160473,8,34.937599
UNC14464570,8,34.950491
JAX00665227,8,34.951803
JAX00665228,8,34.951925
UNC14465044,8,34.973196
JAX00665234,8,34.987452
JAX00665240,8,34.997417
UNC14465935,8,35.023894
UNC14466227,8,35.043924
JAX00665244,8,35.066295
JAX00665245,8,35.066592
UNC14467199,8,35.098625
JAX00160485,8,35.105399
UNC14467551,8,35.115137
JAX00665254,8,35.117797
JAX00665256,8,35.129074
JAX00160491,8,35.13123
UNC14468018,8,35.140367
JAX00665262,8,35.167699
JAX00665263,8,35.168326
JAX00665264,8,35.168533
JAX00665265,8,35.170261
JAX00665266,8,35.17033
UNC14468495,8,35.170597
JAX00665267,8,35.170762
UNC14468701,8,35.178898
JAX00665275,8,35.183999
JAX00665276,8,35.186656
JAX00160496,8,35.199381
UNC14469326,8,35.211675
JAX00665278,8,35.23288
UNC14469882,8,35.243948
JAX00160499,8,35.252266
JAX00665281,8,35.259332
UNC14470212,8,35.261422
JAX00160503,8,35.275017
UNC14470806,8,35.29122
JAX00160505,8,35.321134
UNC14471617,8,35.328554
JAX00665293,8,35.334096
UNC14472129,8,35.358606
JAX00665304,8,35.359745
JAX00665305,8,35.360289
JAX00665307,8,35.360916
JAX00665309,8,35.363572
JAX00665311,8,35.363959
JAX00665315,8,35.365008
JAX00665318,8,35.365551
JAX00665319,8,35.366004
JAX00665320,8,35.366046
JAX00665321,8,35.366403
backupUNC080122227,8,35.389497
UNC14472931,8,35.399135
UNC14473574,8,35.426696
UNC14474022,8,35.444448
JAX00665330,8,35.449308
JAX00665333,8,35.451222
JAX00665335,8,35.451448
JAX00160514,8,35.456012
JAX00665338,8,35.459654
UNC14474543,8,35.466848
JAX00160515,8,35.466884
JAX00665341,8,35.467706
JAX00665342,8,35.482054
JAX00665347,8,35.495515
JAX00665348,8,35.495791
JAX00665351,8,35.503359
JAX00665353,8,35.514254
JAX00665355,8,35.515287
JAX00665359,8,35.516811
JAX00665361,8,35.518763
JAX00665364,8,35.525498
JAX00665366,8,35.526193
UNC14475947,8,35.539764
JAX00665369,8,35.54292
JAX00160525,8,35.572602
UNC14477100,8,35.600152
JAX00665379,8,35.602181
JAX00665380,8,35.602833
JAX00665384,8,35.6171
JAX00665388,8,35.619384
JAX00160527,8,35.624653
UNC14477861,8,35.63701
JAX00665399,8,35.63859
JAX00665401,8,35.640303
JAX00665407,8,35.652335
JAX00665408,8,35.656383
JAX00665409,8,35.656942
UNC14478463,8,35.664708
JAX00665414,8,35.66585
JAX00665417,8,35.676765
JAX00665418,8,35.677202
UNC14478913,8,35.688508
UNC14479197,8,35.702012
JAX00665425,8,35.706484
UNC14479714,8,35.73602
JAX00160535,8,35.743099
JAX00665428,8,35.757376
JAX00665429,8,35.758291
UNC14479972,8,35.758355
JAX00160538,8,35.773499
JAX00160539,8,35.775376
JAX00665432,8,35.784602
JAX00665435,8,35.790181
JAX00665436,8,35.790196
JAX00665438,8,35.792766
JAX00665441,8,35.794645
JAX00665444,8,35.80184
UNC080674985,8,35.805136
JAX00160543,8,35.832001
UNC14481485,8,35.838455
UNC14481893,8,35.855082
JAX00665452,8,35.860298
JAX00665455,8,35.861933
JAX00665456,8,35.863108
JAX00160545,8,35.873204
UNC14482243,8,35.875733
JAX00160547,8,35.888968
JAX00665460,8,35.896232
JAX00160548,8,35.896324
JAX00160549,8,35.896548
UNC14482541,8,35.9012
JAX00665466,8,35.917951
JAX00665467,8,35.921158
JAX00160551,8,35.928905
UNC14483203,8,35.954238
JAX00665469,8,35.976614
JAX00665471,8,35.977236
JAX00665472,8,35.977302
JAX00665476,8,35.990039
UNC14483681,8,35.991047
JAX00665478,8,35.998399
JAX00160556,8,35.998947
JAX00160557,8,36.002796
UNC14484140,8,36.034491
JAX00665487,8,36.044898
JAX00160561,8,36.073794
JAX00665496,8,36.078393
JAX00665499,8,36.08001
JAX00160562,8,36.082277
UNC14484867,8,36.083287
JAX00190273,8,36.085647
backupUNC080482937,8,36.102687
UNC14485114,8,36.104038
JAX00665501,8,36.11024
JAX00665503,8,36.113924
JAX00160565,8,36.130923
JAX00665507,8,36.14041
JAX00160566,8,36.150161
JAX00665508,8,36.152055
UNC14485864,8,36.15268
UNC14486614,8,36.191816
JAX00665515,8,36.192144
JAX00665517,8,36.196931
UNC14487267,8,36.22721
JAX00160573,8,36.233327
JAX00665522,8,36.23957
UNC14487742,8,36.253395
JAX00665525,8,36.261532
JAX00665530,8,36.264433
JAX00160575,8,36.26878
JAX00160576,8,36.26885
UNC14488751,8,36.315949
UNC14489602,8,36.363654
JAX00160583,8,36.364695
JAX00160585,8,36.39416
JAX00160588,8,36.41296
JAX00665550,8,36.420592
JAX00665551,8,36.420837
JAX00665554,8,36.424134
JAX00665555,8,36.429578
JAX00160589,8,36.435907
UNC14490962,8,36.440936
JAX00160591,8,36.450424
