#
# nrow 15860
# ncol 3
marker,chromosome,bp
JAX00488361,2,45.569873
JAX00488365,2,45.580776
JAX00093801,2,45.583005
JAX00093807,2,45.649543
JAX00216370,2,45.64957
UNC2973287,2,45.651736
JAX00488373,2,45.664913
JAX00093809,2,45.669067
JAX00488376,2,45.669711
JAX00093812,2,45.693831
JAX00488377,2,45.711087
JAX00488382,2,45.721014
JAX00488384,2,45.724815
JAX00093814,2,45.739439
JAX00093816,2,45.771588
UNC2974696,2,45.783875
JAX00488391,2,45.78694
JAX00093818,2,45.787469
JAX00488393,2,45.787968
JAX00093819,2,45.800033
JAX00488396,2,45.848227
JAX00093824,2,45.865455
JAX00488398,2,45.867733
JAX00488400,2,45.871185
JAX00488404,2,45.911996
UNC2975841,2,45.921204
JAX00488414,2,45.970761
JAX00488415,2,45.971157
JAX00093835,2,46.012214
JAX00488417,2,46.043682
UNC2977186,2,46.051336
JAX00488419,2,46.061445
JAX00216376,2,46.069753
JAX00093842,2,46.096887
JAX00488423,2,46.118836
JAX00093845,2,46.134909
JAX00488425,2,46.162345
UNC2978184,2,46.17821
JAX00488429,2,46.195008
JAX00488430,2,46.195105
JAX00488431,2,46.20434
JAX00488434,2,46.205491
JAX00488435,2,46.220725
JAX00488437,2,46.232759
JAX00488440,2,46.320502
JAX00488441,2,46.320956
JAX00488442,2,46.320997
JAX00093859,2,46.329597
JAX00488445,2,46.373356
JAX00093861,2,46.374117
JAX00216382,2,46.379877
JAX00488449,2,46.392174
JAX00093864,2,46.405465
JAX00093866,2,46.426306
JAX00488460,2,46.458717
JAX00093867,2,46.459381
JAX00093868,2,46.459552
JAX00488462,2,46.463617
JAX00216385,2,46.468445
UNC2981117,2,46.473469
JAX00488466,2,46.481005
JAX00488472,2,46.48975
JAX00488474,2,46.493217
JAX00093873,2,46.533854
UNC020307912,2,46.556519
UNC2982801,2,46.586283
JAX00488475,2,46.589514
JAX00488477,2,46.590583
JAX00488478,2,46.591258
JAX00093884,2,46.65329
JAX00488486,2,46.655221
JAX00093887,2,46.698649
UNC2984178,2,46.727695
JAX00093888,2,46.734625
JAX00488498,2,46.752695
JAX00093891,2,46.756095
JAX00488499,2,46.775307
JAX00488504,2,46.799495
UNC2985334,2,46.812925
JAX00488509,2,46.816695
JAX00093897,2,46.845478
JAX00488514,2,46.858854
JAX00093899,2,46.859048
JAX00188990,2,46.880274
JAX00093900,2,46.894758
JAX00093901,2,46.896078
UNC2986613,2,46.901723
JAX00216394,2,46.927597
JAX00093903,2,46.92764
UNC020042201,2,46.928137
JAX00488519,2,46.937679
UNC2987382,2,46.94953
JAX00488528,2,46.956404
UNC2987523,2,46.961717
UNC2987575,2,46.973423
JAX00488529,2,46.974249
JAX00488531,2,46.97551
JAX00488534,2,46.986489
UNC2987651,2,46.987028
JAX00488536,2,46.991236
JAX00488537,2,46.993417
UNC2987801,2,47.015252
JAX00093911,2,47.022814
UNC2988115,2,47.037098
UNC2988174,2,47.042066
UNC2988344,2,47.056579
JAX00093914,2,47.060084
JAX00488543,2,47.076461
UNC2988480,2,47.076645
UNC2988528,2,47.086076
JAX00093917,2,47.097984
UNC2988732,2,47.109491
JAX00488546,2,47.111595
UNC2988755,2,47.113865
JAX00488548,2,47.119638
JAX00093918,2,47.12071
UNC2988855,2,47.128453
UNC2988935,2,47.137098
JAX00093919,2,47.138263
JAX00488549,2,47.139911
UNC2989111,2,47.148254
UNC2989213,2,47.158628
UNC2989342,2,47.167515
UNC2989459,2,47.178899
JAX00488553,2,47.180231
UNC2989540,2,47.189033
UNC2989630,2,47.200275
JAX00488556,2,47.202699
JAX00093926,2,47.215453
JAX00488558,2,47.231632
JAX00488559,2,47.233367
JAX00488560,2,47.250782
JAX00488562,2,47.268638
JAX00488565,2,47.271747
JAX00093931,2,47.287667
JAX00488567,2,47.289652
JAX00488570,2,47.305166
JAX00488571,2,47.305512
JAX00093932,2,47.308109
JAX00216407,2,47.335735
JAX00216408,2,47.336752
JAX00488587,2,47.344664
backupUNC020392414,2,47.346922
JAX00488595,2,47.372792
JAX00093938,2,47.381109
JAX00488599,2,47.463299
JAX00093942,2,47.463496
JAX00488601,2,47.464451
JAX00093943,2,47.464571
JAX00216411,2,47.475478
JAX00093950,2,47.536241
JAX00488609,2,47.552693
JAX00093952,2,47.559683
JAX00488615,2,47.574503
JAX00093953,2,47.591178
JAX00093955,2,47.627388
JAX00488622,2,47.628737
JAX00093958,2,47.659458
JAX00488630,2,47.724565
JAX00216416,2,47.733908
JAX00216417,2,47.779415
JAX00093970,2,47.806432
JAX00488639,2,47.815836
JAX00488640,2,47.815924
JAX00488641,2,47.815987
JAX00488648,2,47.833046
JAX00488654,2,47.848963
JAX00093973,2,47.854133
JAX00488658,2,47.854248
UNC2998289,2,47.854494
backupUNC020044311,2,47.854997
JAX00488660,2,47.857447
JAX00093974,2,47.85758
JAX00488661,2,47.857609
JAX00488663,2,47.860834
JAX00488666,2,47.865943
JAX00488668,2,47.866686
JAX00488670,2,47.876793
JAX00488672,2,47.880114
JAX00488674,2,47.882103
JAX00488677,2,47.917096
JAX00488679,2,47.917823
JAX00488684,2,47.945438
JAX00488686,2,47.953359
JAX00093981,2,47.95749
JAX00093982,2,47.982081
JAX00188991,2,47.992867
JAX00093983,2,47.993043
JAX00488690,2,47.997912
JAX00488691,2,47.998025
JAX00488692,2,47.99882
JAX00216425,2,48.047479
JAX00093987,2,48.049448
JAX00093988,2,48.049607
JAX00093989,2,48.057563
JAX00488706,2,48.080849
JAX00093991,2,48.091218
JAX00488711,2,48.110919
JAX00488714,2,48.115445
JAX00488717,2,48.17813
JAX00488719,2,48.181637
JAX00488720,2,48.181868
UNC3002129,2,48.184983
JAX00094000,2,48.205706
UNC020393325,2,48.227139
JAX00488736,2,48.229589
JAX00488738,2,48.230287
JAX00488741,2,48.27512
JAX00216431,2,48.297698
JAX00094009,2,48.337312
JAX00488749,2,48.34995
JAX00488750,2,48.355759
JAX00488751,2,48.355985
JAX00488752,2,48.356847
JAX00488759,2,48.382062
JAX00488762,2,48.389965
JAX00216434,2,48.407064
JAX00488769,2,48.411206
JAX00488772,2,48.417852
JAX00488774,2,48.418388
JAX00488777,2,48.419474
JAX00488778,2,48.420134
JAX00094018,2,48.454929
UNC3005420,2,48.463296
JAX00094020,2,48.483206
JAX00488791,2,48.489001
JAX00488795,2,48.498599
JAX00488796,2,48.498676
JAX00488797,2,48.498875
JAX00094023,2,48.517075
JAX00488803,2,48.537194
JAX00488811,2,48.552653
JAX00094026,2,48.582224
JAX00094027,2,48.590376
JAX00488816,2,48.600873
JAX00488817,2,48.600948
JAX00094029,2,48.603967
UNC020338205,2,48.607182
JAX00094032,2,48.633697
JAX00488822,2,48.638951
JAX00094034,2,48.656192
JAX00488825,2,48.681693
JAX00488838,2,48.733104
JAX00094038,2,48.742537
JAX00094039,2,48.74266
JAX00094041,2,48.758147
JAX00094042,2,48.768324
JAX00488846,2,48.782444
JAX00216437,2,48.796
JAX00094046,2,48.828993
JAX00488851,2,48.843921
JAX00094047,2,48.84484
JAX00094053,2,48.924612
JAX00488858,2,48.928795
JAX00094056,2,48.954112
UNC3010578,2,48.976103
JAX00094059,2,48.998996
JAX00216444,2,49.012842
JAX00216445,2,49.017399
JAX00216447,2,49.096934
JAX00488886,2,49.115626
JAX00488887,2,49.116078
JAX00488890,2,49.131702
JAX00094070,2,49.135341
JAX00488891,2,49.144223
JAX00094073,2,49.179795
JAX00488899,2,49.212399
JAX00094077,2,49.234065
JAX00488902,2,49.235721
JAX00488903,2,49.241318
UNC3014778,2,49.321376
JAX00094083,2,49.322484
JAX00094084,2,49.339753
JAX00488915,2,49.359124
JAX00094086,2,49.365841
JAX00488917,2,49.367853
JAX00488918,2,49.376916
JAX00488919,2,49.379798
UNC3015275,2,49.383389
JAX00488925,2,49.397199
JAX00488928,2,49.402345
JAX00488929,2,49.402909
JAX00094089,2,49.414263
backupUNC020046752,2,49.430668
JAX00094093,2,49.45095
JAX00488935,2,49.45888
UNC3016652,2,49.472256
UNC3016911,2,49.49318
JAX00094095,2,49.501921
UNC3017201,2,49.511224
JAX00488942,2,49.512819
JAX00094098,2,49.528385
backupJAX00094100,2,49.533858
JAX00216460,2,49.535365
JAX00488947,2,49.543125
JAX00488950,2,49.550734
JAX00488953,2,49.551106
JAX00488956,2,49.554098
JAX00094103,2,49.560831
UNC3018065,2,49.567391
UNC3018669,2,49.602167
JAX00488963,2,49.605984
JAX00488967,2,49.609124
JAX00488968,2,49.6128
UNC3018867,2,49.614963
JAX00488971,2,49.62077
UNC3019321,2,49.638461
JAX00094107,2,49.648563
JAX00488975,2,49.654534
JAX00488976,2,49.666459
JAX00488978,2,49.667915
UNC3019739,2,49.66873
JAX00488979,2,49.670796
JAX00488981,2,49.671031
JAX00488982,2,49.671195
UNC3020004,2,49.685666
JAX00488987,2,49.725554
UNC3020605,2,49.727874
JAX00488989,2,49.728105
JAX00094114,2,49.72835
UNC3021114,2,49.752409
JAX00488997,2,49.757853
UNC3021899,2,49.799245
JAX00489009,2,49.807136
JAX00489010,2,49.8083
UNC3022083,2,49.811812
JAX00489021,2,49.829725
JAX00489023,2,49.829875
JAX00489024,2,49.82992
JAX00489025,2,49.832592
UNC3022692,2,49.845064
JAX00489027,2,49.846684
JAX00489028,2,49.849921
JAX00094123,2,49.850504
JAX00489031,2,49.866234
UNC3023025,2,49.868951
JAX00094127,2,49.888148
JAX00489038,2,49.903127
JAX00489039,2,49.909132
JAX00489044,2,49.945466
UNC3024067,2,49.946462
UNC3024188,2,49.955164
JAX00489056,2,49.974143
JAX00489060,2,49.977747
UNC3024712,2,49.983947
JAX00489064,2,50.00305
UNC3025235,2,50.008894
JAX00094136,2,50.020709
UNC3025521,2,50.026709
JAX00094138,2,50.045115
JAX00489066,2,50.049101
JAX00216472,2,50.062418
UNC3026497,2,50.084773
JAX00489075,2,50.092944
JAX00094142,2,50.103394
UNC3026634,2,50.104425
JAX00489079,2,50.119929
JAX00094143,2,50.130923
UNC3027363,2,50.156832
UNC3027596,2,50.172201
JAX00489088,2,50.180566
JAX00489089,2,50.18062
JAX00489090,2,50.180762
JAX00489093,2,50.184531
JAX00489096,2,50.184596
UNC3027989,2,50.1912
JAX00094150,2,50.199878
UNC3028379,2,50.216895
UNC020049909,2,50.229147
UNC3028822,2,50.250473
JAX00489109,2,50.260302
UNC3029043,2,50.263612
JAX00489111,2,50.272644
JAX00489113,2,50.289041
JAX00489115,2,50.289581
JAX00489116,2,50.28998
JAX00489117,2,50.290113
UNC3029507,2,50.290538
JAX00489121,2,50.296315
JAX00489123,2,50.302865
UNC3029880,2,50.310036
JAX00094159,2,50.317716
UNC3030129,2,50.33318
JAX00489131,2,50.345572
UNC3030577,2,50.358244
UNC3031254,2,50.408694
UNC3031498,2,50.42422
JAX00216482,2,50.439491
JAX00489139,2,50.441897
UNC3031936,2,50.449217
JAX00489142,2,50.469567
JAX00489145,2,50.474466
JAX00489146,2,50.487584
UNC3032643,2,50.496261
JAX00094172,2,50.500582
UNC3032796,2,50.518443
JAX00094173,2,50.525931
JAX00489154,2,50.533665
JAX00094175,2,50.534579
UNC3033091,2,50.543285
UNC3033471,2,50.561456
JAX00489159,2,50.581376
JAX00489161,2,50.581588
JAX00489162,2,50.581791
UNC3033747,2,50.58335
JAX00489168,2,50.592417
UNC020050715,2,50.594423
UNC3034085,2,50.60053
JAX00489171,2,50.6078
JAX00489172,2,50.608334
JAX00094180,2,50.60916
JAX00489176,2,50.63109
JAX00489180,2,50.633898
UNC3034706,2,50.636897
JAX00489181,2,50.647522
UNC3035029,2,50.659522
JAX00489186,2,50.674898
UNC3035366,2,50.679414
UNC3035816,2,50.707732
JAX00489200,2,50.714397
JAX00094188,2,50.714452
UNC3035997,2,50.720682
UNC3036276,2,50.740277
JAX00094190,2,50.750967
JAX00094191,2,50.757712
UNC3036909,2,50.770662
JAX00094193,2,50.780565
UNC3037290,2,50.79847
JAX00489210,2,50.800021
UNC3037495,2,50.816544
JAX00094195,2,50.817814
JAX00489213,2,50.825707
UNC3038059,2,50.843881
JAX00489218,2,50.860787
UNC3038284,2,50.867798
JAX00094199,2,50.871284
UNC3038487,2,50.888731
UNC3038847,2,50.912611
JAX00489225,2,50.921414
JAX00094204,2,50.932202
UNC3039400,2,50.945369
JAX00489229,2,50.946234
JAX00489230,2,50.946413
UNC3039529,2,50.95787
JAX00094207,2,50.981482
UNC3039871,2,50.982588
JAX00489236,2,50.98847
JAX00489237,2,50.988589
JAX00489238,2,50.99081
JAX00489241,2,50.996512
JAX00094209,2,50.999924
UNC3040086,2,51.005715
JAX00489243,2,51.016354
UNC3040419,2,51.030055
JAX00489248,2,51.035894
JAX00489249,2,51.03783
UNC3040756,2,51.053465
JAX00489255,2,51.05995
JAX00489256,2,51.063551
JAX00489259,2,51.074543
UNC3041309,2,51.076917
UNC3041586,2,51.098085
JAX00094217,2,51.103744
JAX00489271,2,51.115913
UNC3041912,2,51.123274
JAX00489277,2,51.133571
UNC3042260,2,51.144418
JAX00094219,2,51.144624
JAX00094220,2,51.144727
JAX00094222,2,51.165241
UNC3042565,2,51.168725
JAX00489284,2,51.169227
JAX00489287,2,51.175062
UNC3042970,2,51.191997
JAX00489289,2,51.205466
JAX00489292,2,51.210083
UNC3043276,2,51.21401
JAX00094225,2,51.214576
UNC3043685,2,51.241411
JAX00094227,2,51.246536
JAX00489301,2,51.250681
JAX00094229,2,51.253134
JAX00489304,2,51.265542
UNC3044168,2,51.271046
JAX00489309,2,51.271933
JAX00489311,2,51.274837
JAX00489312,2,51.275888
JAX00489315,2,51.280198
JAX00489319,2,51.285068
JAX00094230,2,51.300883
JAX00489320,2,51.321009
JAX00489321,2,51.321591
UNC3045109,2,51.329342
JAX00094235,2,51.331753
JAX00094237,2,51.362707
JAX00094238,2,51.376595
JAX00489332,2,51.421499
UNC3046513,2,51.431229
JAX00094244,2,51.464904
JAX00489346,2,51.469857
UNC3047289,2,51.470473
JAX00489349,2,51.533494
UNC3048696,2,51.548133
JAX00489350,2,51.549375
JAX00489351,2,51.554131
JAX00489354,2,51.55567
JAX00489357,2,51.56482
JAX00489358,2,51.564922
UNC020060188,2,51.58821
JAX00489366,2,51.592286
JAX00489370,2,51.597097
JAX00489371,2,51.609361
UNC3049980,2,51.614265
JAX00094255,2,51.61442
JAX00489377,2,51.632398
JAX00489378,2,51.640949
JAX00489381,2,51.644538
JAX00094258,2,51.661139
UNC3051114,2,51.68596
JAX00094261,2,51.701981
JAX00489388,2,51.709467
JAX00489389,2,51.710006
JAX00489391,2,51.710259
backupUNC020309212,2,51.722603
JAX00489393,2,51.746207
JAX00094264,2,51.749584
JAX00489401,2,51.754968
UNC3052273,2,51.763409
JAX00094266,2,51.771139
JAX00094268,2,51.786835
JAX00094270,2,51.805692
UNC3052963,2,51.817
JAX00094272,2,51.837138
JAX00489420,2,51.866593
JAX00094275,2,51.879188
UNC3054232,2,51.898101
JAX00489423,2,51.902334
JAX00094279,2,51.936646
JAX00489429,2,51.942188
UNC3054910,2,51.967551
JAX00094282,2,51.992922
JAX00094286,2,52.016008
UNC3055642,2,52.038086
JAX00489439,2,52.038631
JAX00094288,2,52.057364
JAX00489448,2,52.07479
JAX00489449,2,52.075135
JAX00489451,2,52.083992
JAX00489454,2,52.092618
JAX00489455,2,52.092636
JAX00489458,2,52.098666
JAX00489459,2,52.099994
JAX00489460,2,52.100201
JAX00094294,2,52.152099
UNC3057469,2,52.152204
JAX00094298,2,52.162187
JAX00489468,2,52.228533
JAX00489472,2,52.230254
JAX00489476,2,52.234527
UNC3059405,2,52.282303
JAX00489482,2,52.290919
JAX00489488,2,52.317044
JAX00489490,2,52.318503
UNC3059927,2,52.318684
JAX00489491,2,52.319573
JAX00094310,2,52.336818
JAX00489494,2,52.339086
JAX00489508,2,52.372456
JAX00489509,2,52.373152
JAX00489510,2,52.373651
JAX00216489,2,52.381335
UNC3061252,2,52.408831
JAX00094314,2,52.411942
JAX00489520,2,52.42007
JAX00188995,2,52.425215
UNC3061535,2,52.431094
JAX00489527,2,52.434844
JAX00489529,2,52.436106
JAX00489539,2,52.449719
JAX00489554,2,52.491581
JAX00489559,2,52.499022
UNC3062474,2,52.49978
JAX00094320,2,52.502302
JAX00216493,2,52.503027
JAX00489563,2,52.507048
JAX00489564,2,52.511458
JAX00489569,2,52.584859
JAX00489570,2,52.593631
UNC3063996,2,52.62622
JAX00216497,2,52.6458
JAX00489576,2,52.651781
JAX00489578,2,52.66342
JAX00489585,2,52.728404
JAX00489586,2,52.728474
JAX00489588,2,52.729125
JAX00489590,2,52.73729
JAX00489593,2,52.739826
UNC3066108,2,52.759688
JAX00094343,2,52.777172
JAX00489596,2,52.785021
JAX00489598,2,52.789949
JAX00489601,2,52.792849
JAX00489604,2,52.802795
JAX00489606,2,52.804357
JAX00489609,2,52.807963
UNC3066735,2,52.8114
JAX00489613,2,52.812481
JAX00094345,2,52.817242
JAX00489621,2,52.836106
JAX00489622,2,52.837921
JAX00489625,2,52.8395
JAX00489633,2,52.854607
JAX00094348,2,52.875506
JAX00094349,2,52.875653
JAX00489636,2,52.901516
JAX00489637,2,52.901663
JAX00489638,2,52.903292
JAX00489639,2,52.903594
JAX00094351,2,52.908688
JAX00489642,2,52.909352
JAX00094352,2,52.909595
UNC3068322,2,52.93067
JAX00094355,2,52.930772
JAX00216502,2,52.948339
JAX00489653,2,52.973433
JAX00489654,2,52.976545
JAX00094358,2,52.995784
JAX00094359,2,53.006633
JAX00094360,2,53.009402
UNC3069434,2,53.011978
JAX00489659,2,53.041519
JAX00094362,2,53.045401
JAX00489666,2,53.061716
JAX00094364,2,53.072609
UNC3070227,2,53.081726
UNC020066636,2,53.101368
UNC3071379,2,53.170632
JAX00094375,2,53.213831
JAX00489686,2,53.219545
JAX00489688,2,53.226766
JAX00489690,2,53.240081
JAX00489692,2,53.243977
JAX00489694,2,53.247352
JAX00094382,2,53.300046
JAX00489702,2,53.319399
UNC3073250,2,53.332104
UNC3073508,2,53.349185
JAX00489712,2,53.433693
JAX00489718,2,53.435758
JAX00489721,2,53.437298
JAX00094392,2,53.444932
JAX00489722,2,53.463955
JAX00489724,2,53.464469
JAX00489726,2,53.48802
JAX00489728,2,53.496414
JAX00489736,2,53.538598
JAX00489739,2,53.559649
JAX00094401,2,53.560247
JAX00489740,2,53.563261
JAX00489741,2,53.563435
JAX00489745,2,53.569197
JAX00489747,2,53.572501
JAX00489749,2,53.573368
backupUNC020067801,2,53.573985
JAX00489755,2,53.591296
UNC3077062,2,53.595388
JAX00489756,2,53.598337
JAX00489757,2,53.612986
JAX00094407,2,53.653313
JAX00489764,2,53.665775
JAX00489765,2,53.668274
JAX00489766,2,53.66877
JAX00489769,2,53.669248
JAX00489773,2,53.670517
JAX00216520,2,53.677167
JAX00094410,2,53.698707
JAX00489774,2,53.712174
JAX00094413,2,53.720732
UNC3078771,2,53.731593
JAX00489780,2,53.758873
JAX00489790,2,53.784813
JAX00489791,2,53.784869
JAX00489792,2,53.785612
UNC3079388,2,53.79076
JAX00216523,2,53.835735
JAX00094423,2,53.852151
JAX00489796,2,53.852434
UNC3080812,2,53.881358
JAX00094426,2,53.897361
JAX00216524,2,53.90647
JAX00489800,2,53.909039
JAX00489801,2,53.909119
UNC021811226,2,53.931499
JAX00094428,2,53.932054
UNC3081521,2,53.935241
JAX00094433,2,53.98153
JAX00094434,2,54.010122
UNC3083037,2,54.024581
JAX00216529,2,54.040129
JAX00094438,2,54.0602
JAX00489830,2,54.099468
JAX00489840,2,54.200522
JAX00489842,2,54.209426
JAX00489844,2,54.245851
UNC3086503,2,54.287048
UNC020069401,2,54.291185
JAX00489848,2,54.292139
JAX00489850,2,54.297584
JAX00489851,2,54.298989
JAX00489853,2,54.30506
JAX00094457,2,54.309865
JAX00094460,2,54.349525
JAX00216539,2,54.359448
JAX00094462,2,54.384246
JAX00094463,2,54.392479
JAX00094465,2,54.409569
JAX00489868,2,54.410743
JAX00489870,2,54.41299
UNC3088407,2,54.438355
JAX00489872,2,54.454362
JAX00094468,2,54.462302
JAX00094469,2,54.463716
JAX00094471,2,54.487696
JAX00188997,2,54.488553
JAX00489875,2,54.525217
JAX00094473,2,54.525549
JAX00489879,2,54.530765
JAX00094474,2,54.535316
UNC3090003,2,54.590657
JAX00094480,2,54.628242
JAX00094481,2,54.628279
JAX00094482,2,54.642166
UNC3090814,2,54.658777
JAX00094483,2,54.666303
JAX00094484,2,54.666759
JAX00489897,2,54.675774
JAX00489899,2,54.686226
JAX00489906,2,54.711981
JAX00489907,2,54.712432
JAX00094486,2,54.712571
JAX00489908,2,54.712634
JAX00489909,2,54.713072
JAX00094487,2,54.713505
UNC3091545,2,54.713774
JAX00094488,2,54.733069
JAX00094492,2,54.788326
UNC3092556,2,54.788832
JAX00094493,2,54.793162
JAX00489919,2,54.824663
JAX00489922,2,54.836925
JAX00094498,2,54.849646
JAX00489930,2,54.849872
UNC3093829,2,54.885573
UNC3094062,2,54.904605
JAX00489931,2,54.925188
JAX00489934,2,54.944325
JAX00094504,2,54.944831
JAX00094505,2,54.944858
JAX00489937,2,54.960329
JAX00094509,2,55.017814
JAX00094511,2,55.01823
UNC3095904,2,55.027692
JAX00489944,2,55.030962
JAX00489946,2,55.033662
JAX00489947,2,55.036631
JAX00216551,2,55.062524
UNC3096286,2,55.073337
JAX00489952,2,55.077954
JAX00489955,2,55.078598
JAX00094516,2,55.098869
JAX00094519,2,55.135833
JAX00094520,2,55.140023
UNC3097021,2,55.142929
JAX00489966,2,55.151281
JAX00216554,2,55.162254
JAX00094523,2,55.17999
JAX00094525,2,55.212152
UNC3097755,2,55.220558
JAX00094527,2,55.245078
JAX00489972,2,55.245913
JAX00489974,2,55.257028
JAX00489975,2,55.262811
JAX00489976,2,55.26412
JAX00094529,2,55.270077
JAX00489977,2,55.27846
UNC3098629,2,55.284703
JAX00094532,2,55.305212
UNC3099364,2,55.330132
JAX00094533,2,55.330218
JAX00489982,2,55.332739
JAX00094536,2,55.366644
JAX00094538,2,55.385683
JAX00489990,2,55.394767
JAX00094539,2,55.404604
JAX00094541,2,55.413983
UNC3100724,2,55.427021
JAX00094543,2,55.457408
JAX00489996,2,55.467844
JAX00094546,2,55.502089
UNC3101378,2,55.503644
JAX00490001,2,55.516835
JAX00094550,2,55.546305
UNC3102378,2,55.566316
JAX00094551,2,55.567393
JAX00490006,2,55.577112
JAX00490007,2,55.579024
JAX00216567,2,55.581537
JAX00094553,2,55.586181
JAX00094555,2,55.607973
JAX00490009,2,55.624722
JAX00490012,2,55.62835
JAX00490016,2,55.698757
JAX00094562,2,55.698816
JAX00216568,2,55.706042
JAX00216573,2,55.770725
UNC3105016,2,55.773904
JAX00490028,2,55.791577
JAX00094571,2,55.826423
UNC3105885,2,55.833036
JAX00094572,2,55.841462
JAX00094576,2,55.913828
JAX00094579,2,55.9463
JAX00490035,2,55.96139
JAX00490039,2,55.969812
JAX00490040,2,55.977892
UNC3108101,2,56.00291
JAX00094584,2,56.011005
JAX00490046,2,56.032394
JAX00490048,2,56.034221
JAX00490049,2,56.034334
JAX00490050,2,56.034463
JAX00490052,2,56.035938
JAX00490054,2,56.03882
UNC3108655,2,56.05269
JAX00094590,2,56.085937
JAX00490065,2,56.107679
JAX00490066,2,56.108301
JAX00490067,2,56.118086
JAX00094593,2,56.118128
UNC3109658,2,56.135394
JAX00490077,2,56.20923
JAX00490080,2,56.216111
JAX00094603,2,56.243002
JAX00490088,2,56.284036
JAX00490092,2,56.294373
JAX00490093,2,56.304654
JAX00094605,2,56.304977
JAX00094606,2,56.309835
JAX00094607,2,56.310523
backupUNC020074414,2,56.313757
UNC3111496,2,56.314354
JAX00094608,2,56.325598
JAX00094610,2,56.327958
JAX00490098,2,56.329049
JAX00490102,2,56.360405
JAX00490103,2,56.3612
JAX00490110,2,56.386029
UNC3112305,2,56.415283
JAX00216587,2,56.429879
JAX00490116,2,56.432535
JAX00490117,2,56.439605
JAX00490118,2,56.440061
JAX00490119,2,56.440183
UNC3112644,2,56.450421
JAX00490125,2,56.476056
JAX00094620,2,56.478556
JAX00490127,2,56.480511
JAX00094622,2,56.504618
JAX00490128,2,56.512453
JAX00490132,2,56.527922
JAX00490133,2,56.528564
JAX00490134,2,56.528824
JAX00490135,2,56.529758
JAX00490136,2,56.530061
JAX00094627,2,56.571017
JAX00490138,2,56.579529
JAX00094629,2,56.603337
JAX00094630,2,56.603393
JAX00490144,2,56.63198
UNC3114751,2,56.633293
JAX00490148,2,56.685416
JAX00094635,2,56.688282
UNC3115467,2,56.704357
JAX00490149,2,56.710106
JAX00490150,2,56.713551
JAX00490151,2,56.732466
JAX00094638,2,56.733248
JAX00490152,2,56.733773
JAX00490154,2,56.735547
JAX00490160,2,56.750033
JAX00094641,2,56.762277
UNC3115976,2,56.771509
JAX00094642,2,56.775526
JAX00094643,2,56.776213
JAX00490163,2,56.776733
JAX00490166,2,56.801529
JAX00490169,2,56.810379
JAX00490170,2,56.810408
JAX00094646,2,56.816877
UNC3116498,2,56.837618
JAX00490180,2,56.84398
JAX00094648,2,56.864719
JAX00094649,2,56.86633
JAX00490184,2,56.882055
JAX00094652,2,56.914266
UNC3117415,2,56.925479
JAX00490192,2,56.950541
JAX00490193,2,56.950651
UNC3117652,2,56.95314
JAX00490197,2,56.954481
JAX00490199,2,56.955376
JAX00490211,2,57.054836
JAX00490213,2,57.076598
UNC3119411,2,57.108588
JAX00094668,2,57.137148
JAX00490217,2,57.142523
JAX00490220,2,57.162237
JAX00094671,2,57.173426
JAX00094672,2,57.176646
JAX00094673,2,57.176962
JAX00490221,2,57.195691
JAX00490222,2,57.217997
UNC020076909,2,57.238092
UNC3121230,2,57.241761
JAX00490227,2,57.248548
JAX00094679,2,57.254557
UNC3122163,2,57.332263
UNC3122761,2,57.402354
JAX00094689,2,57.415656
JAX00490243,2,57.421182
JAX00490246,2,57.475666
JAX00490247,2,57.475713
JAX00094696,2,57.498532
JAX00490249,2,57.503166
UNC3123656,2,57.509315
UNC020076963,2,57.51135
JAX00094698,2,57.543586
JAX00490255,2,57.570601
JAX00490257,2,57.570851
JAX00094704,2,57.602562
JAX00490260,2,57.602697
UNC3124756,2,57.629881
JAX00490265,2,57.631607
UNC3125032,2,57.651396
JAX00490270,2,57.676085
JAX00094709,2,57.676258
JAX00490272,2,57.683057
JAX00094711,2,57.699732
JAX00490275,2,57.702861
JAX00490278,2,57.707877
JAX00490279,2,57.708085
JAX00490281,2,57.708479
JAX00490285,2,57.751793
UNC3126038,2,57.757095
JAX00094716,2,57.76558
UNC3126639,2,57.811995
JAX00094719,2,57.813076
JAX00094724,2,57.862423
JAX00490297,2,57.876267
JAX00490301,2,57.881035
JAX00490303,2,57.884941
JAX00490304,2,57.885456
JAX00094725,2,57.900981
JAX00490311,2,57.907665
JAX00094726,2,57.91426
JAX00490316,2,57.931016
JAX00490317,2,57.932804
JAX00490318,2,57.934299
JAX00490320,2,57.936165
UNC3128704,2,57.959303
JAX00490324,2,57.966318
JAX00490326,2,57.977177
JAX00094731,2,57.977987
JAX00094732,2,57.980215
JAX00490329,2,57.987862
JAX00094733,2,57.990828
JAX00490334,2,57.99382
JAX00490338,2,58.001118
JAX00490341,2,58.02873
JAX00490342,2,58.028744
UNC3129926,2,58.042562
JAX00094737,2,58.052086
JAX00490345,2,58.090582
JAX00094742,2,58.094508
JAX00490346,2,58.096141
JAX00216622,2,58.157917
JAX00490361,2,58.168187
JAX00094747,2,58.177648
UNC3131327,2,58.178769
JAX00094750,2,58.218833
JAX00490370,2,58.226992
UNC3132074,2,58.250528
JAX00490374,2,58.262945
JAX00490375,2,58.264727
UNC3132612,2,58.285935
JAX00216625,2,58.287961
JAX00490382,2,58.296391
