#
# nrow 11155
# ncol 3
marker,chromosome,bp
UNC19409144,11,35.586772
JAX00307958,11,35.588237
JAX00307959,11,35.589907
JAX00307960,11,35.593272
UNC19409238,11,35.599626
JAX00307961,11,35.618879
UNC19409575,11,35.625646
JAX00307964,11,35.625887
JAX00307965,11,35.629037
JAX00026201,11,35.629632
JAX00307966,11,35.629945
JAX00307967,11,35.629993
JAX00307969,11,35.630424
JAX00307970,11,35.630649
JAX00307972,11,35.630936
UNC19410217,11,35.658304
JAX00026202,11,35.66832
JAX00197803,11,35.677569
JAX00307973,11,35.68829
UNC19410819,11,35.696712
JAX00307978,11,35.710742
JAX00307982,11,35.715911
JAX00307998,11,35.720549
JAX00308000,11,35.721573
JAX00026206,11,35.726707
UNC19411504,11,35.731043
JAX00308009,11,35.732033
JAX00308010,11,35.732174
JAX00308011,11,35.732387
JAX00308014,11,35.732767
JAX00026208,11,35.732891
JAX00026210,11,35.744577
JAX00308019,11,35.745763
JAX00308020,11,35.746237
JAX00308021,11,35.746934
UNC19412415,11,35.811574
UNC19412665,11,35.831968
JAX00026215,11,35.836394
JAX00026216,11,35.83678
UNC19412960,11,35.852008
JAX00308035,11,35.860781
JAX00308037,11,35.865862
JAX00308039,11,35.873458
JAX00308040,11,35.873753
UNC19413494,11,35.890719
UNC19413906,11,35.918114
JAX00308044,11,35.922804
JAX00308049,11,35.928886
UNC19414209,11,35.944395
JAX00308052,11,35.946141
JAX00308053,11,35.947492
JAX00026224,11,35.948538
JAX00308058,11,35.954867
UNC19414474,11,35.964212
UNC19414917,11,35.985816
UNC19415400,11,36.016047
JAX00026229,11,36.017502
JAX00308068,11,36.022534
UNC19415900,11,36.058791
UNC19416151,11,36.077772
JAX00308074,11,36.0904
JAX00308079,11,36.096628
JAX00308082,11,36.105635
JAX00026235,11,36.109594
UNC19416611,11,36.11579
UNC19416820,11,36.136073
JAX00026239,11,36.151726
JAX00308089,11,36.168919
JAX00308093,11,36.183234
JAX00026243,11,36.205806
JAX00026244,11,36.211467
UNC19417595,11,36.213265
UNC19417834,11,36.230492
JAX00026245,11,36.232278
JAX00308106,11,36.246337
UNC19418257,11,36.26143
JAX00026247,11,36.272526
JAX00026248,11,36.276931
JAX00308121,11,36.278768
JAX00308123,11,36.296038
UNC19418815,11,36.308434
JAX00308129,11,36.320438
JAX00308130,11,36.320465
UNC19418993,11,36.32125
JAX00308131,11,36.323694
JAX00026252,11,36.328092
JAX00308134,11,36.335077
UNC19419216,11,36.339598
JAX00308136,11,36.354243
JAX00308138,11,36.354855
JAX00026256,11,36.370486
JAX00026257,11,36.379207
JAX00308140,11,36.379503
JAX00308141,11,36.379554
JAX00308142,11,36.379594
JAX00026260,11,36.418934
UNC19420517,11,36.442929
JAX00308153,11,36.457769
JAX00197809,11,36.462579
JAX00308158,11,36.470997
UNC19420815,11,36.471168
JAX00308160,11,36.47161
JAX00308161,11,36.471711
JAX00308162,11,36.473148
JAX00026263,11,36.473544
JAX00308164,11,36.480159
JAX00197813,11,36.481082
JAX00308172,11,36.496073
JAX00308174,11,36.499887
UNC19421054,11,36.500959
JAX00026265,11,36.501665
JAX00308176,11,36.510312
UNC19421259,11,36.517889
JAX00308178,11,36.518546
JAX00026268,11,36.54919
UNC19421729,11,36.550579
UNC19421845,11,36.560191
UNC19422253,11,36.589521
JAX00026272,11,36.59577
UNC19422371,11,36.602206
JAX00308186,11,36.611811
JAX00026275,11,36.614099
JAX00308189,11,36.614677
JAX00308190,11,36.618669
JAX00026276,11,36.625547
UNC19422700,11,36.633638
JAX00308195,11,36.64559
JAX00308196,11,36.646331
UNC19422964,11,36.658244
JAX00026278,11,36.666029
UNC19423381,11,36.690874
JAX00308202,11,36.695333
JAX00308203,11,36.695976
JAX00308205,11,36.697803
JAX00197818,11,36.715725
UNC110041137,11,36.722202
JAX00026282,11,36.728027
JAX00026284,11,36.751129
JAX00026285,11,36.752288
UNC19424315,11,36.75883
JAX00308214,11,36.777042
JAX00308215,11,36.777477
UNC19424636,11,36.78935
JAX00026286,11,36.789705
JAX00026287,11,36.790273
UNC19424805,11,36.799936
JAX00308217,11,36.823581
JAX00026290,11,36.826508
JAX00308220,11,36.826564
UNC19425231,11,36.828565
JAX00308222,11,36.831045
UNC19425417,11,36.842099
JAX00308223,11,36.842835
JAX00197820,11,36.851041
JAX00308227,11,36.860067
JAX00308229,11,36.862816
JAX00308231,11,36.87912
JAX00308232,11,36.879235
UNC19426041,11,36.881579
JAX00197823,11,36.882932
JAX00197824,11,36.885098
JAX00308233,11,36.885252
JAX00308234,11,36.886456
JAX00308236,11,36.887754
JAX00308243,11,36.900818
JAX00308244,11,36.902954
JAX00308245,11,36.905717
JAX00308246,11,36.906539
JAX00308247,11,36.906644
UNC19426668,11,36.924262
UNC19426979,11,36.953789
JAX00308254,11,36.957763
JAX00026300,11,36.957778
UNC19427205,11,36.974997
JAX00026301,11,36.977126
JAX00026303,11,36.986848
JAX00308257,11,36.98687
UNC19427366,11,36.995001
UNC19427579,11,37.01508
JAX00308266,11,37.030529
UNC19427868,11,37.039736
JAX00308267,11,37.041482
JAX00026306,11,37.04172
JAX00308268,11,37.041753
UNC19428092,11,37.068242
JAX00308270,11,37.079733
UNC19428259,11,37.082792
UNC19428575,11,37.106502
JAX00026310,11,37.109351
UNC19429081,11,37.143771
JAX00308277,11,37.170196
UNC19429415,11,37.172717
JAX00308281,11,37.192725
JAX00308284,11,37.209692
JAX00026319,11,37.219267
UNC19430749,11,37.260454
JAX00026322,11,37.268761
JAX00026323,11,37.268948
UNC19431017,11,37.282772
JAX00308291,11,37.294624
JAX00197829,11,37.303288
JAX00026325,11,37.306531
JAX00308292,11,37.307219
JAX00308293,11,37.314684
UNC19431451,11,37.31602
UNC19431523,11,37.321071
UNC19431923,11,37.354599
JAX00026330,11,37.369064
UNC19432680,11,37.401706
JAX00308299,11,37.413971
JAX00308300,11,37.416065
JAX00308304,11,37.420506
UNC19432865,11,37.424993
JAX00026335,11,37.438411
UNC19433045,11,37.438899
JAX00026336,11,37.478357
JAX00026337,11,37.479859
JAX00026338,11,37.480529
JAX00308313,11,37.487
JAX00308314,11,37.496257
backupUNC110042711,11,37.497157
JAX00026339,11,37.510151
JAX00026340,11,37.510173
JAX00197832,11,37.518977
UNC19434003,11,37.522942
UNC110042800,11,37.538948
UNC19434282,11,37.53906
JAX00026344,11,37.553562
UNC19434487,11,37.556299
JAX00308321,11,37.584804
JAX00026345,11,37.585034
JAX00026346,11,37.585187
UNC19434831,11,37.593716
UNC19435196,11,37.622011
JAX00026348,11,37.623224
JAX00026349,11,37.627166
JAX00197835,11,37.634096
JAX00308326,11,37.642666
JAX00308327,11,37.643138
JAX00308328,11,37.669977
JAX00026352,11,37.670239
JAX00308329,11,37.67193
JAX00308341,11,37.726551
JAX00026357,11,37.744634
JAX00026358,11,37.746928
JAX00308343,11,37.763499
JAX00026359,11,37.768073
JAX00308344,11,37.770929
JAX00026361,11,37.776722
JAX00308348,11,37.788296
JAX00308351,11,37.821518
JAX00026363,11,37.835271
JAX00197838,11,37.847479
JAX00197839,11,37.847612
JAX00308358,11,37.875837
JAX00026366,11,37.876131
JAX00026368,11,37.887827
JAX00308362,11,37.890535
JAX00308364,11,37.894821
JAX00308366,11,37.900077
JAX00308370,11,37.931436
JAX00308373,11,37.938095
JAX00308377,11,37.947278
JAX00026374,11,37.949352
JAX00308381,11,37.983326
JAX00026375,11,37.988438
JAX00308386,11,38.002959
JAX00026378,11,38.014836
JAX00026379,11,38.015048
backupUNC110044098,11,38.035368
JAX00026383,11,38.086633
JAX00308397,11,38.086772
UNC19440784,11,38.087046
JAX00026385,11,38.107926
JAX00026386,11,38.120233
JAX00026387,11,38.150998
JAX00308405,11,38.166772
JAX00197847,11,38.191839
JAX00026393,11,38.222529
JAX00308409,11,38.258005
JAX00026396,11,38.259025
JAX00308410,11,38.259132
JAX00026397,11,38.265891
JAX00026400,11,38.308256
JAX00197852,11,38.317581
JAX00308428,11,38.336376
JAX00308430,11,38.336875
JAX00308434,11,38.343966
JAX00026404,11,38.365616
JAX00308439,11,38.383432
JAX00308440,11,38.384073
JAX00026405,11,38.384199
JAX00026406,11,38.384494
JAX00308442,11,38.385464
JAX00026407,11,38.387687
UNC110802879,11,38.396446
JAX00026413,11,38.452974
JAX00308451,11,38.507015
JAX00308453,11,38.51393
JAX00308458,11,38.529454
JAX00308459,11,38.529691
JAX00308461,11,38.534708
JAX00308464,11,38.543584
JAX00026417,11,38.547593
UNC19446595,11,38.557996
JAX00308472,11,38.564165
JAX00026420,11,38.57295
backupUNC110045665,11,38.574311
JAX00308476,11,38.576453
JAX00026421,11,38.577801
JAX00308479,11,38.596003
JAX00026424,11,38.618374
JAX00308487,11,38.635212
JAX00308492,11,38.638332
JAX00308496,11,38.654325
JAX00308497,11,38.654681
JAX00308509,11,38.685346
JAX00308510,11,38.685396
JAX00308516,11,38.706466
JAX00026430,11,38.711157
JAX00026431,11,38.72389
JAX00026432,11,38.748056
JAX00026433,11,38.754379
JAX00026434,11,38.755791
JAX00308520,11,38.75588
JAX00308521,11,38.756751
JAX00308522,11,38.756786
JAX00308530,11,38.842946
JAX00308532,11,38.849259
UNC19451129,11,38.856538
JAX00026443,11,38.877047
JAX00026444,11,38.899908
JAX00308538,11,38.927115
JAX00308543,11,38.975613
JAX00026450,11,38.984184
JAX00308546,11,38.984368
JAX00197859,11,39.000822
JAX00026453,11,39.018938
JAX00308549,11,39.054751
JAX00026456,11,39.056587
JAX00308552,11,39.057614
JAX00308558,11,39.082442
JAX00308560,11,39.096285
JAX00026460,11,39.100932
JAX00197861,11,39.109863
JAX00308566,11,39.122458
JAX00308567,11,39.122606
JAX00308575,11,39.151124
UNC19455303,11,39.225487
JAX00026468,11,39.228661
JAX00026469,11,39.229612
UNC19455894,11,39.308565
UNC19455924,11,39.317268
UNC19456043,11,39.324125
UNC19456131,11,39.333927
JAX00308594,11,39.340261
JAX00308595,11,39.340892
UNC19456217,11,39.342805
JAX00026478,11,39.34655
JAX00026479,11,39.347203
UNC19456464,11,39.358616
JAX00308600,11,39.369748
JAX00026480,11,39.373922
UNC19456653,11,39.377229
UNC19456684,11,39.384826
UNC19456733,11,39.388672
UNC19456852,11,39.396936
JAX00308607,11,39.414306
UNC19457115,11,39.417556
UNC19457188,11,39.425599
UNC19457326,11,39.433498
JAX00197872,11,39.439653
JAX00308614,11,39.446085
UNC110047166,11,39.447769
UNC19457495,11,39.451698
UNC19457548,11,39.459904
UNC19457726,11,39.476406
JAX00308620,11,39.506537
JAX00308621,11,39.506723
JAX00308622,11,39.510549
JAX00026491,11,39.524664
JAX00308626,11,39.536368
JAX00308627,11,39.53654
UNC19458292,11,39.538088
JAX00308630,11,39.54101
JAX00308633,11,39.542155
JAX00026493,11,39.551508
JAX00308637,11,39.55309
JAX00308638,11,39.559938
JAX00026495,11,39.57957
JAX00308641,11,39.582753
JAX00308647,11,39.612757
UNC19459542,11,39.650833
JAX00197877,11,39.651455
JAX00308652,11,39.660058
JAX00026501,11,39.663175
JAX00308653,11,39.663688
JAX00026503,11,39.66623
JAX00308654,11,39.666936
JAX00308656,11,39.682499
JAX00308662,11,39.705926
backupJAX00308663,11,39.707888
JAX00026506,11,39.712664
JAX00308665,11,39.712922
JAX00308666,11,39.715546
JAX00197879,11,39.719219
JAX00197880,11,39.72431
JAX00308668,11,39.733146
JAX00026509,11,39.756392
JAX00308674,11,39.757342
UNC19461360,11,39.783224
JAX00026512,11,39.785109
JAX00308677,11,39.788027
JAX00308678,11,39.788072
JAX00308681,11,39.803749
JAX00308682,11,39.812066
JAX00308686,11,39.822297
JAX00026513,11,39.823095
JAX00308690,11,39.826993
JAX00308696,11,39.833171
JAX00197881,11,39.83364
JAX00197882,11,39.833917
JAX00308698,11,39.835907
JAX00026515,11,39.838573
JAX00197883,11,39.853319
JAX00026516,11,39.86429
JAX00308709,11,39.946014
JAX00308711,11,39.950506
JAX00308712,11,39.950907
JAX00308714,11,39.952137
JAX00026524,11,39.965621
JAX00308716,11,39.966625
JAX00308717,11,39.970675
JAX00026525,11,39.979215
JAX00308722,11,40.013488
JAX00197889,11,40.040645
JAX00026530,11,40.041304
UNC19465003,11,40.075937
JAX00026533,11,40.087509
JAX00308732,11,40.107858
JAX00308733,11,40.10811
JAX00197891,11,40.121341
JAX00308741,11,40.134259
UNC19466066,11,40.143471
JAX00197892,11,40.16517
JAX00308748,11,40.168966
JAX00308749,11,40.174669
JAX00026540,11,40.177072
JAX00026543,11,40.212483
JAX00026544,11,40.216511
UNC110049355,11,40.224326
JAX00308750,11,40.234245
JAX00308752,11,40.238546
JAX00308754,11,40.239133
JAX00308760,11,40.244008
JAX00026546,11,40.252212
UNC19467502,11,40.26135
JAX00308769,11,40.283255
JAX00308771,11,40.290661
JAX00308772,11,40.298307
JAX00026550,11,40.313573
JAX00026551,11,40.313596
JAX00308775,11,40.355941
JAX00026557,11,40.401442
JAX00308783,11,40.420574
UNC19469215,11,40.422145
JAX00026561,11,40.462973
JAX00308788,11,40.463063
JAX00197902,11,40.489163
JAX00197903,11,40.5048
JAX00197904,11,40.505476
JAX00026564,11,40.505729
JAX00308793,11,40.512199
UNC19470525,11,40.529474
JAX00308796,11,40.531467
JAX00026569,11,40.545636
JAX00308798,11,40.576195
JAX00197906,11,40.57623
JAX00308799,11,40.577436
JAX00026571,11,40.589514
JAX00026572,11,40.59507
JAX00308803,11,40.605109
UNC19471656,11,40.650771
JAX00308806,11,40.650975
JAX00308808,11,40.6513
JAX00026576,11,40.664596
JAX00308810,11,40.667363
JAX00308812,11,40.678105
JAX00308814,11,40.67843
JAX00308816,11,40.682119
JAX00308820,11,40.698376
JAX00026579,11,40.69983
JAX00026580,11,40.710411
JAX00308822,11,40.712819
UNC110200505,11,40.714643
JAX00197908,11,40.744544
JAX00026583,11,40.756518
JAX00026584,11,40.757529
UNC19472455,11,40.766469
JAX00026585,11,40.787841
JAX00308823,11,40.787864
JAX00026586,11,40.788173
JAX00308833,11,40.824259
JAX00026591,11,40.867273
JAX00026593,11,40.868758
JAX00308836,11,40.900659
JAX00308839,11,40.938197
JAX00026598,11,40.949986
JAX00026599,11,40.968627
JAX00308845,11,41.007997
UNC19474790,11,41.010132
JAX00026603,11,41.010725
JAX00026605,11,41.014139
JAX00308849,11,41.061489
JAX00308850,11,41.06185
JAX00308852,11,41.062555
JAX00308853,11,41.062966
JAX00026606,11,41.06388
JAX00308859,11,41.068082
JAX00026607,11,41.072331
JAX00026608,11,41.080442
JAX00197911,11,41.113608
JAX00026610,11,41.118554
JAX00308864,11,41.132541
JAX00026613,11,41.14611
JAX00308870,11,41.153567
JAX00197912,11,41.163424
UNC19477508,11,41.212904
JAX00308878,11,41.235991
JAX00026619,11,41.2365
JAX00026621,11,41.25962
JAX00308882,11,41.273577
JAX00308885,11,41.275601
JAX00308887,11,41.28159
JAX00197916,11,41.307942
JAX00026628,11,41.342443
JAX00308892,11,41.346737
JAX00308894,11,41.359274
JAX00026630,11,41.378763
UNC19479313,11,41.379239
JAX00026631,11,41.38849
JAX00197918,11,41.397214
JAX00308898,11,41.407416
JAX00026633,11,41.42419
JAX00026634,11,41.424244
JAX00308908,11,41.458634
JAX00308909,11,41.458892
JAX00026639,11,41.4962
JAX00026642,11,41.533096
JAX00026644,11,41.542954
JAX00308927,11,41.564992
JAX00026647,11,41.589542
UNC19482546,11,41.601642
backupUNC110053243,11,41.605122
JAX00026650,11,41.638539
JAX00308942,11,41.677902
JAX00308946,11,41.711347
JAX00308947,11,41.711569
JAX00308953,11,41.747801
JAX00308956,11,41.779019
backupUNC110824688,11,41.779471
JAX00308958,11,41.78047
UNC19485385,11,41.783504
UNC19485551,11,41.791575
JAX00026662,11,41.799548
JAX00308962,11,41.812505
JAX00308963,11,41.813139
JAX00026665,11,41.838852
JAX00308965,11,41.839778
UNC19486389,11,41.842924
JAX00308969,11,41.869502
UNC19486826,11,41.879874
JAX00308971,11,41.890504
JAX00026669,11,41.89058
UNC19487794,11,41.934016
JAX00026673,11,41.934073
UNC19488250,11,41.97347
UNC19488379,11,41.979671
JAX00308978,11,42.00933
JAX00308983,11,42.013018
JAX00308984,11,42.013042
JAX00026680,11,42.045898
JAX00308992,11,42.047392
JAX00308993,11,42.057952
UNC19490069,11,42.076483
UNC19490343,11,42.087906
JAX00309003,11,42.098848
JAX00026685,11,42.122871
JAX00026686,11,42.124293
JAX00309004,11,42.143766
UNC19490907,11,42.144132
JAX00026688,11,42.145806
JAX00197941,11,42.160109
JAX00309010,11,42.172569
JAX00309012,11,42.179937
UNC19491427,11,42.183476
JAX00026690,11,42.185325
JAX00026691,11,42.185503
JAX00026692,11,42.185565
JAX00309016,11,42.197672
JAX00309020,11,42.206145
UNC19491949,11,42.217846
JAX00309032,11,42.245153
JAX00309035,11,42.245967
JAX00309037,11,42.257908
JAX00026698,11,42.288429
UNC19493095,11,42.298968
JAX00026699,11,42.305972
JAX00026700,11,42.322231
JAX00026701,11,42.322646
JAX00309042,11,42.344289
UNC19493575,11,42.347926
JAX00026702,11,42.349563
JAX00309043,11,42.349768
JAX00026704,11,42.359753
UNC19493836,11,42.365411
JAX00309045,11,42.367152
JAX00309048,11,42.367244
JAX00309050,11,42.393152
JAX00026705,11,42.402576
JAX00026707,11,42.402859
UNC19494807,11,42.407853
JAX00309055,11,42.418965
JAX00309056,11,42.419901
JAX00309062,11,42.443465
UNC19495479,11,42.458874
JAX00309067,11,42.465269
JAX00309069,11,42.465833
UNC19495694,11,42.469222
JAX00026712,11,42.474946
JAX00026714,11,42.506444
JAX00026716,11,42.509941
UNC19496832,11,42.51959
JAX00026718,11,42.555001
UNC19497619,11,42.562929
JAX00309077,11,42.564382
JAX00026719,11,42.564791
JAX00309079,11,42.568737
UNC19498096,11,42.591291
JAX00309083,11,42.615339
JAX00309085,11,42.618452
JAX00309086,11,42.633072
JAX00026724,11,42.636804
JAX00026725,11,42.636826
JAX00309088,11,42.640068
UNC19498893,11,42.643523
JAX00026726,11,42.654824
UNC19499155,11,42.659399
JAX00026728,11,42.662954
JAX00309092,11,42.663287
UNC110054975,11,42.663574
JAX00309097,11,42.716519
JAX00309101,11,42.732181
JAX00309102,11,42.732307
JAX00309103,11,42.732396
JAX00309106,11,42.739761
UNC19500300,11,42.741428
JAX00309108,11,42.741731
JAX00026734,11,42.756553
JAX00309115,11,42.761842
JAX00309117,11,42.762546
JAX00309118,11,42.770709
JAX00309124,11,42.777754
UNC19501286,11,42.792708
JAX00309127,11,42.823447
JAX00309132,11,42.848398
UNC19502013,11,42.850304
UNC19502371,11,42.884847
JAX00026746,11,42.906331
JAX00309145,11,42.911969
JAX00309147,11,42.931507
JAX00309148,11,42.934869
UNC19503210,11,42.947821
JAX00309149,11,42.948998
JAX00309153,11,42.950582
JAX00309154,11,42.95066
JAX00309157,11,42.955905
UNC19503543,11,42.969729
JAX00309161,11,42.976994
JAX00309164,11,42.980595
JAX00309166,11,42.980973
JAX00309170,11,42.989296
JAX00309176,11,43.008791
UNC19504054,11,43.009872
JAX00026753,11,43.028185
JAX00309186,11,43.032379
JAX00026754,11,43.035312
JAX00197956,11,43.041557
UNC19504763,11,43.049849
JAX00309189,11,43.070296
JAX00309197,11,43.079063
JAX00309199,11,43.079444
UNC19505233,11,43.080649
JAX00026758,11,43.081411
JAX00026759,11,43.091605
JAX00309207,11,43.094382
JAX00026761,11,43.095136
UNC19505921,11,43.11701
UNC19506291,11,43.150759
JAX00026764,11,43.15329
B6_rs29414108,11,43.171964
UNC19506935,11,43.197499
JAX00309218,11,43.215171
JAX00309221,11,43.217848
JAX00309222,11,43.221724
JAX00309225,11,43.22196
JAX00026768,11,43.225407
UNC19507353,11,43.232672
JAX00026769,11,43.233858
JAX00026770,11,43.233953
JAX00309228,11,43.245196
JAX00309232,11,43.252626
JAX00026772,11,43.252859
JAX00309237,11,43.254121
UNC19507984,11,43.264654
JAX00026773,11,43.282541
JAX00309240,11,43.285126
JAX00309245,11,43.288045
JAX00309249,11,43.308067
JAX00026777,11,43.337404
UNC19509557,11,43.349858
JAX00309259,11,43.362313
JAX00309260,11,43.363295
JAX00309262,11,43.367582
UNC19510725,11,43.426742
UNC110057122,11,43.445973
UNC19511097,11,43.446513
JAX00026786,11,43.451178
JAX00026787,11,43.451339
JAX00309269,11,43.469536
JAX00309276,11,43.483814
UNC19512032,11,43.536224
JAX00026791,11,43.545694
JAX00026793,11,43.548778
JAX00309283,11,43.553196
UNC19512321,11,43.560918
JAX00026796,11,43.592451
UNC19513117,11,43.610757
JAX00026798,11,43.638704
JAX00309290,11,43.639389
JAX00309291,11,43.639449
JAX00026799,11,43.646237
JAX00309295,11,43.647234
JAX00309302,11,43.681738
JAX00026800,11,43.683008
JAX00026801,11,43.685071
UNC19513978,11,43.687125
JAX00309307,11,43.687575
JAX00309310,11,43.690656
JAX00309315,11,43.712449
JAX00197968,11,43.728469
JAX00309317,11,43.728644
JAX00309318,11,43.730686
UNC19515026,11,43.745055
JAX00309323,11,43.760637
JAX00309325,11,43.77261
JAX00309326,11,43.77284
JAX00309327,11,43.775235
UNC19515633,11,43.783549
UNC19515741,11,43.790198
JAX00026811,11,43.803728
UNC19516127,11,43.816852
JAX00309333,11,43.819285
JAX00309334,11,43.821768
JAX00309336,11,43.822524
UNC19516563,11,43.840361
JAX00309343,11,43.843864
UNC19517046,11,43.860852
UNC19517185,11,43.86987
JAX00309345,11,43.870702
backuprs49375588,11,43.872981
JAX00026818,11,43.902149
JAX00309353,11,43.902951
UNC19517848,11,43.907846
UNC19518054,11,43.923593
JAX00309359,11,43.928551
UNC19518277,11,43.938322
UNC19518420,11,43.947215
JAX00309366,11,43.969614
UNC19518792,11,43.97398
JAX00309370,11,43.975392
JAX00309374,11,43.977335
JAX00309375,11,43.981833
UNC19519128,11,43.993028
UNC19519229,11,43.997119
JAX00026824,11,43.999285
JAX00197975,11,43.999637
JAX00309381,11,44.002271
JAX00026826,11,44.008157
JAX00309382,11,44.008302
JAX00309383,11,44.008689
UNC19519570,11,44.015828
JAX00026828,11,44.019181
JAX00026829,11,44.021622
UNC19519822,11,44.034
UNC19520032,11,44.048905
JAX00026831,11,44.06303
UNC19520231,11,44.06457
UNC19520395,11,44.074761
JAX00309398,11,44.084422
JAX00309403,11,44.086128
JAX00309404,11,44.086165
JAX00309406,11,44.086283
JAX00309408,11,44.086422
JAX00197977,11,44.113217
UNC19521499,11,44.146845
JAX00026837,11,44.148593
UNC19521619,11,44.153538
UNC19522024,11,44.16785
UNC19522249,11,44.187118
JAX00026840,11,44.189798
JAX00309411,11,44.190248
JAX00309412,11,44.190443
JAX00309414,11,44.191013
JAX00309419,11,44.197413
JAX00309420,11,44.203293
UNC19522517,11,44.207552
JAX00309424,11,44.208568
JAX00309425,11,44.208908
JAX00309426,11,44.210755
JAX00309427,11,44.211177
JAX00309428,11,44.211303
JAX00309429,11,44.212087
UNC19522831,11,44.223666
JAX00026843,11,44.227084
JAX00026844,11,44.244233
UNC19523505,11,44.252549
JAX00026846,11,44.264783
JAX00026847,11,44.264908
JAX00309433,11,44.265175
UNC19523841,11,44.269387
UNC19524033,11,44.282662
JAX00309437,11,44.287538
JAX00309441,11,44.29798
UNC19524324,11,44.302294
JAX00026848,11,44.31099
UNC19524603,11,44.318219
JAX00197982,11,44.330957
UNC19524990,11,44.341716
JAX00309445,11,44.347099
JAX00309446,11,44.347371
JAX00309450,11,44.35284
JAX00309453,11,44.355014
JAX00309455,11,44.365226
JAX00309457,11,44.370989
UNC19525471,11,44.378241
JAX00309459,11,44.381088
JAX00026854,11,44.39133
JAX00309460,11,44.391508
JAX00309462,11,44.391867
UNC19525758,11,44.402285
UNC19526167,11,44.424321
UNC19526285,11,44.440664
JAX00026859,11,44.442599
UNC19526428,11,44.451141
JAX00309467,11,44.453056
JAX00309468,11,44.453675
JAX00026860,11,44.4621
JAX00026861,11,44.464466
UNC19526790,11,44.481916
JAX00309475,11,44.492781
JAX00309477,11,44.505779
JAX00026865,11,44.511433
JAX00309478,11,44.515569
JAX00026867,11,44.54486
JAX00309480,11,44.548099
JAX00309484,11,44.552546
JAX00309486,11,44.555138
JAX00309487,11,44.555397
UNC19528018,11,44.577905
JAX00026870,11,44.588238
JAX00026871,11,44.597374
JAX00309495,11,44.603791
JAX00309496,11,44.605048
JAX00309497,11,44.608143
JAX00309498,11,44.616673
JAX00309499,11,44.619536
JAX00197989,11,44.64194
JAX00309501,11,44.642248
JAX00309504,11,44.644271
JAX00309506,11,44.645293
UNC19528949,11,44.660903
JAX00309508,11,44.663997
JAX00026876,11,44.668595
JAX00309512,11,44.673233
JAX00309513,11,44.673513
JAX00309515,11,44.679873
JAX00309520,11,44.682957
JAX00309524,11,44.685575
UNC19529324,11,44.687344
JAX00309526,11,44.687834
JAX00309528,11,44.688131
JAX00309529,11,44.68869
JAX00309530,11,44.688799
UNC110060364,11,44.693904
JAX00309531,11,44.704983
JAX00309538,11,44.710865
JAX00026880,11,44.716193
JAX00309548,11,44.734344
JAX00026883,11,44.735515
JAX00309550,11,44.737453
JAX00197992,11,44.738741
backupJAX00309564,11,44.776199
JAX00309568,11,44.786825
JAX00309569,11,44.787939
JAX00309570,11,44.788083
JAX00026884,11,44.794065
JAX00309572,11,44.798087
JAX00026886,11,44.805908
JAX00309574,11,44.809299
JAX00309575,11,44.809429
JAX00309577,11,44.836807
UNC19531264,11,44.839012
JAX00309584,11,44.839324
JAX00309585,11,44.846005
JAX00309586,11,44.846589
JAX00197994,11,44.849767
JAX00026889,11,44.849884
JAX00309589,11,44.860333
UNC19531936,11,44.885805
JAX00309590,11,44.893956
UNC19532798,11,44.948246
JAX00026898,11,44.957503
JAX00309595,11,44.967084
JAX00309600,11,44.968827
JAX00309604,11,44.977623
JAX00309607,11,44.981014
JAX00309609,11,44.984995
JAX00026899,11,44.988306
UNC19533565,11,45.008394
JAX00309621,11,45.009791
JAX00309622,11,45.010584
JAX00309625,11,45.014065
JAX00309626,11,45.014172
JAX00309629,11,45.016937
JAX00309636,11,45.036612
JAX00309640,11,45.043437
JAX00309644,11,45.046901
JAX00309646,11,45.050517
JAX00309650,11,45.054987
JAX00026905,11,45.056483
JAX00309652,11,45.056533
UNC19534231,11,45.058914
JAX00026907,11,45.086575
JAX00198004,11,45.130613
UNC19535377,11,45.137279
JAX00309655,11,45.140947
JAX00309661,11,45.161623
JAX00026914,11,45.173972
JAX00026916,11,45.192786
UNC19536216,11,45.196515
JAX00309663,11,45.201472
JAX00309667,11,45.20482
JAX00309671,11,45.210985
JAX00309672,11,45.211047
JAX00026917,11,45.222769
UNC19536749,11,45.232544
JAX00309677,11,45.236617
JAX00309681,11,45.245678
JAX00026920,11,45.259023
JAX00309690,11,45.297209
JAX00309692,11,45.297652
UNC19537877,11,45.314715
JAX00309694,11,45.327949
JAX00309697,11,45.339805
JAX00309700,11,45.340804
JAX00309701,11,45.344899
JAX00309703,11,45.347871
JAX00309706,11,45.348469
JAX00026927,11,45.354364
UNC19538677,11,45.358463
JAX00309722,11,45.409815
JAX00309724,11,45.410563
UNC19540253,11,45.452771
JAX00026935,11,45.45696
JAX00309737,11,45.457938
JAX00309742,11,45.470913
JAX00026937,11,45.471234
UNC19540585,11,45.479977
JAX00309744,11,45.484026
JAX00026938,11,45.491822
JAX00309750,11,45.520589
JAX00198014,11,45.527953
JAX00309762,11,45.553529
JAX00198017,11,45.591599
JAX00309772,11,45.605721
JAX00026945,11,45.608422
JAX00026946,11,45.608469
JAX00309775,11,45.612287
UNC19542551,11,45.632874
JAX00309777,11,45.635969
UNC19543169,11,45.684433
JAX00309781,11,45.686926
JAX00309783,11,45.698215
JAX00309784,11,45.698269
JAX00309786,11,45.707243
