#
# nrow 10771
# ncol 3
marker,chromosome,bp
JAX00015836,10,23.362812
JAX00015837,10,23.362966
UNC17583549,10,23.387373
UNC17583832,10,23.410036
JAX00015839,10,23.410199
JAX00285126,10,23.410776
JAX00285127,10,23.411128
JAX00285129,10,23.423757
JAX00285133,10,23.428486
JAX00285134,10,23.42891
UNC17584286,10,23.448266
JAX00015841,10,23.451073
JAX00285141,10,23.479743
JAX00285144,10,23.480534
JAX00015844,10,23.481743
JAX00285150,10,23.481911
JAX00285151,10,23.482017
JAX00285152,10,23.482445
JAX00015845,10,23.488837
JAX00194852,10,23.501886
JAX00194853,10,23.501992
JAX00285158,10,23.539406
JAX00285161,10,23.5409
UNC17585459,10,23.546787
JAX00285163,10,23.552842
JAX00194854,10,23.559166
JAX00285167,10,23.572071
JAX00285168,10,23.572566
JAX00285175,10,23.588586
UNC17586020,10,23.599753
UNC17586313,10,23.621964
JAX00015855,10,23.624172
JAX00285185,10,23.625518
JAX00285187,10,23.639266
JAX00015856,10,23.649826
JAX00015858,10,23.651234
JAX00285192,10,23.660804
UNC17586853,10,23.666135
JAX00015859,10,23.673017
UNC17587732,10,23.718959
JAX00015862,10,23.730263
JAX00015864,10,23.730864
JAX00285213,10,23.760175
UNC17589105,10,23.814584
JAX00015870,10,23.829008
JAX00285221,10,23.830385
JAX00285222,10,23.83938
UNC17589551,10,23.854155
JAX00194861,10,23.856305
UNC17590025,10,23.89695
JAX00015876,10,23.908745
JAX00285230,10,23.912492
JAX00285231,10,23.923773
UNC17590573,10,23.930615
JAX00285235,10,23.937054
JAX00285238,10,23.954547
JAX00285241,10,23.958939
JAX00285242,10,23.959107
JAX00285244,10,23.96085
backupUNC100037574,10,23.973338
JAX00015881,10,23.97359
JAX00285250,10,23.976958
JAX00285251,10,23.978882
JAX00285252,10,23.980123
JAX00285256,10,23.993148
JAX00285257,10,23.99628
JAX00015883,10,23.999609
UNC17592034,10,24.015771
JAX00285264,10,24.016099
JAX00285273,10,24.029845
JAX00285280,10,24.05702
JAX00285281,10,24.061495
JAX00015888,10,24.06409
UNC17593072,10,24.082744
JAX00015893,10,24.11546
UNC17593936,10,24.125265
JAX00015894,10,24.128649
UNC17594264,10,24.145263
JAX00285293,10,24.15357
JAX00285294,10,24.153622
JAX00285300,10,24.184061
JAX00015897,10,24.188452
JAX00285301,10,24.189236
JAX00285307,10,24.207115
JAX00015899,10,24.20876
UNC17595177,10,24.210319
JAX00285312,10,24.214848
JAX00285317,10,24.241432
JAX00285318,10,24.241898
backupUNC100038293,10,24.245863
UNC17595723,10,24.252808
JAX00285327,10,24.293701
JAX00285331,10,24.295956
JAX00285334,10,24.296846
UNC17596674,10,24.297198
JAX00015908,10,24.316415
JAX00285341,10,24.33167
JAX00285343,10,24.332958
UNC17597636,10,24.348839
JAX00285347,10,24.351503
UNC100038807,10,24.364753
UNC17598408,10,24.37999
JAX00194878,10,24.388309
JAX00015912,10,24.389708
JAX00285358,10,24.411582
UNC17599064,10,24.41507
JAX00285365,10,24.449189
JAX00285372,10,24.46161
JAX00285376,10,24.475609
JAX00285377,10,24.489722
JAX00285378,10,24.492575
JAX00285380,10,24.493938
JAX00285381,10,24.500825
JAX00285384,10,24.502444
JAX00285391,10,24.507338
JAX00285392,10,24.507361
JAX00285393,10,24.507438
JAX00285395,10,24.510932
JAX00285396,10,24.510976
JAX00285397,10,24.51107
JAX00285399,10,24.513359
JAX00285402,10,24.527539
JAX00285403,10,24.527794
JAX00285404,10,24.528074
JAX00285405,10,24.528103
JAX00285413,10,24.533057
JAX00015924,10,24.540144
JAX00285418,10,24.543336
JAX00285420,10,24.543852
JAX00285425,10,24.556439
JAX00285427,10,24.560311
JAX00015925,10,24.567223
JAX00015927,10,24.586769
JAX00285431,10,24.594391
JAX00285432,10,24.595141
JAX00015928,10,24.604332
JAX00285437,10,24.606026
JAX00285438,10,24.606408
JAX00285439,10,24.608158
JAX00285443,10,24.609851
JAX00285452,10,24.620162
UNC17602510,10,24.638176
JAX00285459,10,24.67061
JAX00285463,10,24.676508
JAX00285464,10,24.677042
UNC101399094,10,24.679128
JAX00015935,10,24.695685
JAX00285466,10,24.700529
JAX00194881,10,24.700557
JAX00015936,10,24.70078
JAX00285467,10,24.706036
JAX00285468,10,24.711332
JAX00015937,10,24.712092
JAX00015938,10,24.712246
UNC17603801,10,24.722593
JAX00285487,10,24.748221
JAX00285493,10,24.764163
JAX00015941,10,24.771734
UNC17605288,10,24.79398
JAX00285504,10,24.794117
JAX00285506,10,24.798011
UNC17605673,10,24.818424
JAX00015945,10,24.819272
JAX00285513,10,24.828365
UNC17605965,10,24.845516
JAX00015946,10,24.847005
JAX00015947,10,24.849271
JAX00285526,10,24.886704
JAX00285533,10,24.89719
UNC17607009,10,24.901825
JAX00285539,10,24.916619
JAX00015954,10,24.932184
JAX00285540,10,24.951409
JAX00285542,10,24.953825
UNC17608165,10,24.959566
JAX00285547,10,24.96767
JAX00285548,10,24.967835
JAX00015956,10,24.969008
JAX00285556,10,24.980905
JAX00285558,10,24.991009
JAX00285560,10,24.996266
UNC100040684,10,25.013084
JAX00285563,10,25.027511
JAX00015960,10,25.02774
JAX00194886,10,25.045356
JAX00015962,10,25.051477
JAX00285572,10,25.053211
UNC17610061,10,25.053791
JAX00285573,10,25.056088
JAX00285574,10,25.05826
JAX00015963,10,25.06261
JAX00285577,10,25.065639
JAX00285579,10,25.065932
UNC17610578,10,25.079979
JAX00285584,10,25.104237
JAX00285589,10,25.118435
UNC17611240,10,25.123361
JAX00015969,10,25.133499
JAX00285596,10,25.152373
JAX00285597,10,25.152524
UNC17611786,10,25.176373
JAX00015973,10,25.198883
UNC17612183,10,25.213304
UNC100209649,10,25.223468
JAX00285602,10,25.224535
JAX00194892,10,25.237005
JAX00285608,10,25.246132
JAX00015977,10,25.24981
JAX00285611,10,25.250076
JAX00285615,10,25.253605
JAX00285616,10,25.257591
JAX00285617,10,25.259532
UNC17612962,10,25.264456
JAX00285622,10,25.27296
JAX00285627,10,25.282911
JAX00015979,10,25.285091
JAX00285629,10,25.293157
JAX00285631,10,25.296467
UNC17614273,10,25.329074
JAX00285646,10,25.353704
JAX00285648,10,25.357255
UNC17614962,10,25.377431
JAX00015987,10,25.382754
JAX00285653,10,25.393722
JAX00285654,10,25.396176
JAX00285656,10,25.397171
JAX00285657,10,25.39757
JAX00285658,10,25.403031
JAX00285660,10,25.405742
JAX00285664,10,25.414323
UNC17615761,10,25.42201
JAX00285668,10,25.426196
JAX00015992,10,25.449031
JAX00015993,10,25.451923
UNC17616751,10,25.481979
JAX00015995,10,25.4899
UNC17617217,10,25.507488
JAX00285680,10,25.519221
JAX00015998,10,25.523963
JAX00285685,10,25.543525
JAX00285690,10,25.56533
JAX00285692,10,25.567655
UNC17617682,10,25.572327
JAX00285701,10,25.625507
UNC17618481,10,25.635793
UNC17618508,10,25.638307
JAX00285703,10,25.638584
JAX00285709,10,25.645873
JAX00285710,10,25.646811
JAX00285719,10,25.700027
JAX00016012,10,25.734527
UNC17619631,10,25.745684
JAX00016017,10,25.770263
JAX00285734,10,25.780937
UNC17620218,10,25.79049
JAX00285739,10,25.821767
JAX00285740,10,25.822329
JAX00285743,10,25.82457
JAX00285744,10,25.837888
UNC17621118,10,25.85865
JAX00285749,10,25.873129
JAX00016029,10,25.931746
JAX00285762,10,25.957479
JAX00016030,10,25.96846
UNC100553118,10,26.003743
UNC17623206,10,26.005471
UNC17623950,10,26.054609
JAX00194908,10,26.058755
JAX00194910,10,26.058872
JAX00285785,10,26.082438
JAX00016040,10,26.088684
UNC17624647,10,26.102303
JAX00285788,10,26.147159
UNC17625482,10,26.15392
JAX00285790,10,26.154321
JAX00016045,10,26.165518
JAX00285792,10,26.177856
JAX00016047,10,26.178271
JAX00285793,10,26.178492
JAX00285801,10,26.196998
JAX00285806,10,26.208542
JAX00016048,10,26.217323
JAX00016049,10,26.217454
UNC17626655,10,26.219188
JAX00285807,10,26.225697
JAX00285812,10,26.255278
UNC17627487,10,26.274668
JAX00285818,10,26.278563
JAX00285820,10,26.284612
UNC100043776,10,26.285212
JAX00016055,10,26.298233
JAX00016056,10,26.307156
UNC17628197,10,26.32588
JAX00285831,10,26.3489
JAX00285834,10,26.352028
UNC17628830,10,26.365628
JAX00285840,10,26.398541
JAX00285841,10,26.399794
UNC100044291,10,26.409689
UNC17629695,10,26.416737
JAX00285849,10,26.431535
JAX00285851,10,26.431949
UNC17630038,10,26.43435
UNC17630257,10,26.455449
JAX00285854,10,26.455473
JAX00016068,10,26.459936
UNC17630322,10,26.46053
UNC17630531,10,26.478523
UNC17630575,10,26.481014
JAX00016069,10,26.486447
JAX00285862,10,26.492771
JAX00285865,10,26.497103
UNC17631016,10,26.500006
UNC17631095,10,26.504398
UNC17631327,10,26.514
JAX00285869,10,26.514519
JAX00285870,10,26.514761
UNC17631576,10,26.529041
JAX00285872,10,26.531283
UNC17631972,10,26.546954
UNC17632010,10,26.551109
JAX00285874,10,26.554658
UNC17632099,10,26.559369
UNC17632221,10,26.567126
UNC17632435,10,26.577826
JAX00285877,10,26.578018
JAX00285878,10,26.578975
UNC17632499,10,26.582482
UNC17632653,10,26.591595
UNC17632756,10,26.599598
UNC17632801,10,26.603687
UNC17632912,10,26.611626
JAX00285881,10,26.612499
UNC17633101,10,26.621144
UNC17633302,10,26.636394
UNC17633348,10,26.642788
UNC17633413,10,26.655268
UNC17633450,10,26.658808
UNC17633625,10,26.669367
UNC17633728,10,26.676139
UNC17633804,10,26.681749
UNC17633949,10,26.689708
JAX00285888,10,26.694225
UNC17634014,10,26.695134
JAX00016085,10,26.703562
JAX00285894,10,26.70369
JAX00016086,10,26.704892
JAX00285898,10,26.707899
UNC17634231,10,26.712549
JAX00016087,10,26.713211
UNC17634352,10,26.721441
UNC17634621,10,26.734638
JAX00285912,10,26.739903
JAX00285914,10,26.742546
JAX00285917,10,26.777968
JAX00285918,10,26.778089
UNC17635445,10,26.780785
JAX00285920,10,26.781099
JAX00016092,10,26.781926
JAX00285921,10,26.788865
JAX00285924,10,26.808475
JAX00285925,10,26.80907
JAX00285926,10,26.810087
JAX00016095,10,26.825755
JAX00285927,10,26.838339
JAX00194927,10,26.840168
JAX00285929,10,26.843624
JAX00016098,10,26.845265
JAX00285931,10,26.868269
JAX00194929,10,26.873209
JAX00016099,10,26.880749
UNC17637240,10,26.887005
JAX00016100,10,26.891042
JAX00016101,10,26.903679
JAX00285940,10,26.923753
UNC17637901,10,26.931003
UNC17638183,10,26.959178
JAX00285946,10,26.961626
UNC17638658,10,27.003976
JAX00285949,10,27.023404
JAX00285952,10,27.028681
JAX00016110,10,27.028885
JAX00285953,10,27.029358
JAX00285954,10,27.029402
JAX00285955,10,27.033989
JAX00016113,10,27.052873
UNC17639594,10,27.054718
JAX00016114,10,27.081291
UNC17640010,10,27.084888
JAX00285969,10,27.104102
JAX00285971,10,27.105251
JAX00285977,10,27.120752
UNC17640770,10,27.135406
JAX00285981,10,27.135616
JAX00285988,10,27.15216
JAX00285996,10,27.187581
UNC17641593,10,27.187901
JAX00285999,10,27.206183
JAX00286003,10,27.213466
JAX00286004,10,27.216024
JAX00286006,10,27.218866
UNC17642097,10,27.220211
JAX00286009,10,27.228797
JAX00016127,10,27.244181
JAX00286013,10,27.250413
JAX00286014,10,27.273917
JAX00286015,10,27.278637
JAX00286016,10,27.299376
JAX00286021,10,27.313037
JAX00286023,10,27.32812
JAX00286028,10,27.329114
JAX00286034,10,27.341438
UNC17643974,10,27.342001
JAX00286036,10,27.343838
JAX00286037,10,27.352417
JAX00194940,10,27.366704
UNC17644533,10,27.381802
JAX00286047,10,27.390064
JAX00286048,10,27.39068
JAX00286054,10,27.393804
JAX00286055,10,27.394
JAX00286058,10,27.40121
JAX00286060,10,27.401481
JAX00286064,10,27.416954
JAX00286065,10,27.419223
UNC17645205,10,27.421397
JAX00286072,10,27.446746
JAX00016141,10,27.447069
JAX00016142,10,27.44945
JAX00286074,10,27.454315
JAX00286075,10,27.461172
JAX00016143,10,27.46652
UNC17645528,10,27.469678
JAX00016146,10,27.496973
JAX00286089,10,27.497074
JAX00016147,10,27.524374
UNC17646266,10,27.52528
UNC17646422,10,27.547821
JAX00286098,10,27.552494
JAX00286102,10,27.557098
JAX00286103,10,27.562507
JAX00286104,10,27.563538
JAX00016152,10,27.563972
UNC17646797,10,27.582059
JAX00286108,10,27.582212
JAX00286113,10,27.590837
JAX00016154,10,27.594376
JAX00286115,10,27.597761
UNC17646968,10,27.59847
JAX00286119,10,27.59908
UNC17646982,10,27.601217
JAX00286120,10,27.60139
JAX00286121,10,27.60148
UNC17646997,10,27.605249
UNC17647004,10,27.606244
UNC17647088,10,27.61722
UNC17647105,10,27.618936
UNC17647164,10,27.623462
UNC17647169,10,27.629868
UNC17647311,10,27.637004
UNC17647912,10,27.676246
JAX00286123,10,27.686078
JAX00016159,10,27.695707
JAX00016160,10,27.696001
JAX00286128,10,27.706533
UNC17648269,10,27.713232
JAX00016162,10,27.723527
UNC17648728,10,27.736425
JAX00016165,10,27.754526
JAX00286142,10,27.781372
UNC17649424,10,27.784484
JAX00286144,10,27.784594
JAX00016168,10,27.800897
JAX00016169,10,27.801264
JAX00016170,10,27.801446
JAX00286145,10,27.818298
JAX00286148,10,27.820114
UNC17650162,10,27.830607
JAX00286160,10,27.836857
JAX00286166,10,27.851577
JAX00286169,10,27.863861
JAX00286170,10,27.86857
UNC17650852,10,27.8721
JAX00016176,10,27.888811
JAX00286176,10,27.906315
JAX00286177,10,27.906433
UNC17651293,10,27.907103
JAX00016179,10,27.932359
UNC17651750,10,27.938653
JAX00286186,10,27.964604
UNC17652252,10,27.976253
JAX00286188,10,27.978285
UNC17652686,10,28.002989
JAX00016183,10,28.008529
JAX00286193,10,28.027458
UNC17653128,10,28.035535
JAX00286199,10,28.046772
JAX00194951,10,28.067045
UNC17653533,10,28.068377
JAX00286201,10,28.080332
UNC17654311,10,28.113184
JAX00016193,10,28.130472
JAX00286209,10,28.164204
JAX00286211,10,28.164284
JAX00286215,10,28.189196
UNC17655660,10,28.205092
JAX00286218,10,28.208862
JAX00286219,10,28.218508
UNC17655962,10,28.227046
JAX00286223,10,28.228925
JAX00286224,10,28.229308
JAX00016201,10,28.239518
JAX00016202,10,28.263196
UNC17656323,10,28.263698
JAX00286234,10,28.28592
UNC17656757,10,28.294235
JAX00286236,10,28.298847
JAX00286237,10,28.299293
JAX00286238,10,28.299356
JAX00286240,10,28.301582
JAX00286246,10,28.321932
JAX00286248,10,28.322029
JAX00286249,10,28.322359
JAX00286251,10,28.337336
UNC17657353,10,28.341661
UNC17657688,10,28.360428
JAX00016212,10,28.370395
UNC100210537,10,28.383185
UNC17658157,10,28.387202
UNC17658509,10,28.415265
JAX00286270,10,28.415412
JAX00016217,10,28.439095
JAX00016218,10,28.439198
UNC17659069,10,28.456005
JAX00286276,10,28.473791
UNC17659382,10,28.474401
JAX00016219,10,28.481528
JAX00286279,10,28.483575
JAX00016222,10,28.513367
UNC17660017,10,28.525719
UNC17660636,10,28.552588
UNC100210555,10,28.558826
JAX00286286,10,28.563467
JAX00286289,10,28.573749
UNC17660912,10,28.573848
JAX00286291,10,28.578115
JAX00286292,10,28.578382
JAX00016227,10,28.581401
JAX00286296,10,28.582458
JAX00016229,10,28.611716
UNC17661687,10,28.616155
JAX00286302,10,28.673544
JAX00016235,10,28.685871
JAX00016236,10,28.685938
JAX00286304,10,28.687889
UNC17662631,10,28.692545
UNC17662729,10,28.702002
JAX00286313,10,28.751978
JAX00194966,10,28.765575
JAX00286316,10,28.779989
JAX00016243,10,28.79161
JAX00286317,10,28.792003
JAX00286320,10,28.796477
UNC17664347,10,28.843414
JAX00016246,10,28.844718
JAX00286330,10,28.865849
JAX00286331,10,28.871774
UNC17664753,10,28.87741
JAX00286334,10,28.900455
JAX00286337,10,28.91173
UNC17665329,10,28.913279
JAX00286338,10,28.937349
JAX00016253,10,28.93825
JAX00016254,10,28.944901
UNC17665798,10,28.945364
JAX00286344,10,28.954757
JAX00016257,10,28.975418
JAX00286345,10,28.975715
JAX00286346,10,28.983051
JAX00286349,10,28.992766
UNC17666671,10,29.010957
JAX00016261,10,29.044625
JAX00286357,10,29.067941
UNC17667403,10,29.071471
JAX00286363,10,29.09475
JAX00286365,10,29.101291
JAX00016268,10,29.129263
JAX00286368,10,29.133134
JAX00286370,10,29.15326
JAX00286371,10,29.166042
JAX00286377,10,29.181546
JAX00016273,10,29.192848
JAX00286380,10,29.196513
JAX00016274,10,29.199319
JAX00016275,10,29.199349
JAX00286382,10,29.203018
JAX00286388,10,29.230559
backupJAX00286389,10,29.238567
JAX00016276,10,29.25051
JAX00194975,10,29.251009
JAX00016279,10,29.289474
JAX00286394,10,29.302245
JAX00016284,10,29.333363
JAX00286398,10,29.337997
JAX00016287,10,29.372089
UNC17671522,10,29.390711
JAX00286407,10,29.393045
JAX00016289,10,29.40908
JAX00286411,10,29.422747
JAX00286415,10,29.437152
JAX00016292,10,29.449148
UNC100581653,10,29.459105
UNC17672586,10,29.469335
JAX00016294,10,29.48614
JAX00016296,10,29.49597
JAX00286419,10,29.507168
JAX00286422,10,29.513177
JAX00016299,10,29.533943
JAX00286424,10,29.544107
JAX00194982,10,29.568588
UNC17673830,10,29.630374
JAX00016309,10,29.691446
JAX00016310,10,29.691465
UNC17674297,10,29.709694
JAX00286436,10,29.720195
JAX00286438,10,29.742974
JAX00194988,10,29.758684
JAX00286440,10,29.762983
JAX00286441,10,29.76518
UNC17675237,10,29.796388
JAX00286448,10,29.806321
JAX00286450,10,29.841705
UNC17676099,10,29.859013
UNC101418682,10,29.886296
JAX00016325,10,29.886861
JAX00016326,10,29.887756
JAX00016329,10,29.921176
JAX00286454,10,29.943905
JAX00286455,10,29.944896
JAX00286456,10,29.944947
UNC17677143,10,29.971824
JAX00286460,10,29.99591
JAX00286461,10,29.997125
JAX00016333,10,30.005521
JAX00286465,10,30.042142
JAX00016338,10,30.064559
JAX00016341,10,30.088566
JAX00016343,10,30.130389
JAX00286473,10,30.13688
JAX00286476,10,30.140572
JAX00286480,10,30.184335
JAX00016353,10,30.25223
JAX00286483,10,30.256908
UNC17679767,10,30.256935
JAX00286488,10,30.266402
JAX00286489,10,30.266762
JAX00016356,10,30.288718
JAX00286491,10,30.337605
UNC17680978,10,30.345878
JAX00286494,10,30.346603
JAX00286497,10,30.350613
JAX00195001,10,30.375181
JAX00286503,10,30.389085
JAX00195003,10,30.396177
JAX00286506,10,30.406096
JAX00286507,10,30.407367
JAX00016363,10,30.411719
JAX00286511,10,30.442434
JAX00286513,10,30.450169
JAX00286514,10,30.452225
JAX00286519,10,30.491573
JAX00286525,10,30.519658
JAX00016374,10,30.533771
JAX00286526,10,30.541235
JAX00286527,10,30.542066
UNC17683701,10,30.547521
JAX00286528,10,30.585927
JAX00016377,10,30.586032
JAX00286529,10,30.602118
JAX00286531,10,30.605526
JAX00195008,10,30.605759
JAX00195009,10,30.605823
JAX00016379,10,30.606398
JAX00016380,10,30.61501
UNC17684882,10,30.641447
JAX00016383,10,30.658781
JAX00286541,10,30.679825
JAX00286544,10,30.727006
JAX00195010,10,30.728069
JAX00286547,10,30.728253
JAX00286548,10,30.730866
JAX00016389,10,30.745555
UNC17686413,10,30.746561
JAX00016391,10,30.771152
JAX00286562,10,30.796706
JAX00286564,10,30.79912
UNC17687323,10,30.825778
JAX00286568,10,30.852096
JAX00016398,10,30.852267
JAX00016399,10,30.892371
JAX00016401,10,30.898107
JAX00286578,10,30.903539
UNC17688499,10,30.912137
JAX00286583,10,30.965394
JAX00286588,10,31.015634
JAX00286590,10,31.03782
JAX00016413,10,31.048857
JAX00286592,10,31.050166
JAX00286594,10,31.050446
JAX00286597,10,31.056623
JAX00286602,10,31.061368
JAX00286603,10,31.062935
JAX00286605,10,31.06757
JAX00195014,10,31.071909
JAX00286609,10,31.116244
JAX00286610,10,31.117714
JAX00016419,10,31.134943
JAX00195017,10,31.158703
JAX00286623,10,31.180764
JAX00286626,10,31.194088
JAX00286630,10,31.199891
UNC17693301,10,31.223632
JAX00286636,10,31.224401
JAX00286637,10,31.224755
JAX00286642,10,31.260889
JAX00195021,10,31.271881
JAX00286644,10,31.272048
JAX00286646,10,31.27787
JAX00286651,10,31.288947
JAX00286652,10,31.289793
JAX00286654,10,31.291462
UNC17694299,10,31.31009
JAX00286661,10,31.317554
JAX00286663,10,31.318942
JAX00286665,10,31.322803
JAX00286668,10,31.324352
JAX00016434,10,31.325192
JAX00016435,10,31.357637
JAX00286678,10,31.417172
JAX00286680,10,31.417596
JAX00286682,10,31.425943
JAX00286683,10,31.426027
JAX00016441,10,31.438564
backupJAX00016442,10,31.438649
JAX00286690,10,31.488036
JAX00286696,10,31.500085
JAX00286700,10,31.505741
JAX00286701,10,31.513168
JAX00286703,10,31.513405
JAX00016448,10,31.532132
JAX00016449,10,31.53228
JAX00286712,10,31.587632
backupJAX00286714,10,31.588006
JAX00286718,10,31.590787
JAX00286719,10,31.591088
JAX00286720,10,31.59124
JAX00286725,10,31.596744
JAX00016455,10,31.624357
JAX00195028,10,31.656872
JAX00286729,10,31.663107
JAX00286730,10,31.663173
JAX00286731,10,31.667326
UNC17698928,10,31.699283
JAX00286740,10,31.712374
JAX00286741,10,31.712491
JAX00286742,10,31.714842
JAX00286743,10,31.729784
JAX00286744,10,31.737061
JAX00286746,10,31.740034
JAX00286747,10,31.742253
JAX00286751,10,31.756328
JAX00286752,10,31.756431
UNC17699722,10,31.781698
JAX00286760,10,31.818292
JAX00286762,10,31.821174
JAX00286765,10,31.827532
JAX00286778,10,31.936523
JAX00286779,10,31.936652
JAX00286781,10,31.975066
JAX00286785,10,32.0
JAX00286786,10,32.000025
UNC17702378,10,32.00814
JAX00016489,10,32.089427
UNC17703531,10,32.097915
JAX00286800,10,32.140624
JAX00286802,10,32.144371
JAX00286803,10,32.153484
JAX00016496,10,32.189392
JAX00016497,10,32.189415
JAX00286807,10,32.190121
UNC17705155,10,32.209229
JAX00016501,10,32.247393
UNC17705907,10,32.260853
JAX00286812,10,32.265261
JAX00286813,10,32.26546
JAX00016504,10,32.290744
JAX00016506,10,32.29176
JAX00286817,10,32.293914
JAX00286820,10,32.298797
JAX00286824,10,32.316409
JAX00286827,10,32.322887
UNC17706800,10,32.323129
JAX00016507,10,32.326994
JAX00286829,10,32.346072
JAX00286830,10,32.347286
JAX00286832,10,32.379671
JAX00286833,10,32.379691
JAX00286835,10,32.390103
JAX00016513,10,32.413877
JAX00016514,10,32.413933
backupJAX00286841,10,32.41902
UNC17709506,10,32.491658
JAX00286845,10,32.492354
JAX00195043,10,32.495741
JAX00286851,10,32.543796
JAX00286852,10,32.543893
JAX00286854,10,32.544148
JAX00286856,10,32.553442
UNC17710689,10,32.56825
JAX00016527,10,32.568936
JAX00016528,10,32.614216
UNC17711769,10,32.65539
JAX00286868,10,32.697298
JAX00286869,10,32.700871
JAX00286870,10,32.70433
UNC17712758,10,32.745336
JAX00016541,10,32.779804
JAX00286872,10,32.800645
JAX00016545,10,32.811673
JAX00286875,10,32.812061
JAX00286876,10,32.829184
JAX00286877,10,32.834501
JAX00286881,10,32.836507
JAX00195045,10,32.845429
JAX00195046,10,32.845629
JAX00016549,10,32.889164
JAX00286886,10,32.899157
UNC17715233,10,32.899717
JAX00286889,10,32.902542
JAX00016552,10,32.926679
backupJAX00286894,10,32.945945
JAX00286895,10,32.946189
JAX00016557,10,32.969199
JAX00016559,10,33.00896
JAX00286902,10,33.052836
JAX00286904,10,33.053227
JAX00286907,10,33.064507
JAX00016565,10,33.084663
JAX00195053,10,33.110677
JAX00286913,10,33.115724
JAX00016568,10,33.127376
JAX00195054,10,33.133189
backupJAX00286915,10,33.142792
JAX00286919,10,33.165199
JAX00016571,10,33.171075
JAX00286923,10,33.199239
JAX00286924,10,33.200269
JAX00016573,10,33.200522
UNC17720175,10,33.211452
JAX00016575,10,33.220893
JAX00286927,10,33.235881
JAX00016578,10,33.266101
UNC17720862,10,33.291808
JAX00016581,10,33.301415
JAX00286941,10,33.343747
JAX00286944,10,33.368188
JAX00286945,10,33.368761
JAX00286949,10,33.386107
JAX00016591,10,33.452152
JAX00016596,10,33.491844
UNC17722675,10,33.498588
JAX00195062,10,33.516017
JAX00286957,10,33.548389
JAX00016602,10,33.580208
UNC17723085,10,33.61221
JAX00286958,10,33.612527
JAX00286961,10,33.626479
JAX00286962,10,33.630782
JAX00286964,10,33.640342
JAX00286970,10,33.6805
UNC17724079,10,33.693767
JAX00286973,10,33.700364
JAX00286978,10,33.711245
JAX00016612,10,33.729384
JAX00286981,10,33.752328
JAX00016618,10,33.808488
JAX00286986,10,33.825528
JAX00286988,10,33.859644
JAX00016626,10,33.889393
JAX00286989,10,33.89263
backupUNC100621301,10,33.896916
JAX00286993,10,33.91484
JAX00286995,10,33.920729
JAX00016628,10,33.92934
JAX00286997,10,33.933982
JAX00286999,10,33.993121
UNC17728769,10,34.010917
JAX00016635,10,34.012993
JAX00016637,10,34.051817
JAX00287004,10,34.053769
JAX00287006,10,34.060415
JAX00016639,10,34.088517
JAX00016641,10,34.088558
UNC17729889,10,34.090525
JAX00287009,10,34.090654
JAX00195071,10,34.1054
JAX00287011,10,34.113892
JAX00287012,10,34.123162
JAX00287013,10,34.124143
UNC17731306,10,34.203223
JAX00016652,10,34.253863
JAX00016653,10,34.2541
JAX00287024,10,34.255198
UNC17731917,10,34.25843
JAX00016656,10,34.295904
JAX00195074,10,34.299728
JAX00287027,10,34.30613
JAX00287028,10,34.30642
JAX00287030,10,34.309339
JAX00016657,10,34.323741
UNC17732865,10,34.329425
JAX00287032,10,34.330662
JAX00016659,10,34.331464
JAX00016660,10,34.357141
JAX00016661,10,34.372351
JAX00287035,10,34.38494
JAX00287036,10,34.395478
UNC17733658,10,34.406722
JAX00016665,10,34.412878
backupJAX00287039,10,34.421805
JAX00287040,10,34.425705
JAX00287041,10,34.48282
JAX00016672,10,34.529415
JAX00287048,10,34.534517
JAX00287049,10,34.553249
UNC17735731,10,34.565788
JAX00016675,10,34.567251
JAX00287052,10,34.591489
JAX00016681,10,34.651639
UNC17736751,10,34.652997
JAX00016683,10,34.655618
JAX00016684,10,34.688575
JAX00016685,10,34.688592
JAX00016686,10,34.688773
JAX00195083,10,34.694205
JAX00287061,10,34.702813
UNC17737632,10,34.728763
JAX00016688,10,34.729651
JAX00287063,10,34.755919
JAX00287068,10,34.783017
JAX00287069,10,34.785366
UNC17738774,10,34.817865
JAX00287075,10,34.824581
JAX00287081,10,34.857713
JAX00287083,10,34.858318
UNC17739737,10,34.886547
JAX00287086,10,34.888265
JAX00016700,10,34.888554
UNC17740966,10,34.962999
JAX00287095,10,35.041904
JAX00287097,10,35.056178
JAX00287098,10,35.062037
JAX00195095,10,35.086938
JAX00287102,10,35.091383
JAX00287103,10,35.091406
UNC17743030,10,35.133727
JAX00287109,10,35.149162
JAX00287112,10,35.164757
JAX00287114,10,35.166975
backupJAX00016725,10,35.21333
JAX00016726,10,35.248601
UNC17745155,10,35.283514
JAX00016729,10,35.291042
JAX00016731,10,35.291412
JAX00287128,10,35.295936
JAX00016735,10,35.370292
JAX00287135,10,35.395075
JAX00287136,10,35.395499
JAX00016740,10,35.416525
JAX00195100,10,35.420445
JAX00195101,10,35.420535
UNC17746970,10,35.459527
JAX00287137,10,35.478673
JAX00287138,10,35.481415
JAX00287139,10,35.483746
JAX00016741,10,35.487196
JAX00016742,10,35.487353
JAX00016743,10,35.487465
JAX00287142,10,35.507351
JAX00287143,10,35.508267
JAX00287144,10,35.509626
JAX00016748,10,35.569088
UNC17748835,10,35.602772
JAX00287153,10,35.633886
JAX00016753,10,35.658487
JAX00016755,10,35.659067
