#
# nrow 6157
# ncol 3
marker,chromosome,bp
JAX00471691,19,15.936046
JAX00471693,19,15.936147
JAX00087232,19,15.946851
JAX00471699,19,15.950576
JAX00087234,19,15.954734
JAX00214433,19,15.970233
JAX00214434,19,16.005519
JAX00471705,19,16.008882
JAX00471707,19,16.009543
JAX00471714,19,16.014212
UNC29951090,19,16.015305
JAX00471717,19,16.02622
JAX00471719,19,16.027391
JAX00471721,19,16.04117
JAX00214437,19,16.042268
JAX00471724,19,16.043401
JAX00471726,19,16.046353
UNC29952194,19,16.06452
JAX00087241,19,16.065796
JAX00471729,19,16.071434
JAX00471730,19,16.071476
JAX00087243,19,16.073536
JAX00471741,19,16.085815
JAX00087246,19,16.107574
JAX00471747,19,16.113628
JAX00471751,19,16.132502
UNC29953665,19,16.136426
JAX00087247,19,16.138018
JAX00087248,19,16.14112
JAX00087249,19,16.151019
JAX00471756,19,16.155036
JAX00471757,19,16.159987
UNC29954046,19,16.182444
JAX00087252,19,16.185584
JAX00471766,19,16.188066
JAX00471767,19,16.189821
UNC190219180,19,16.202623
JAX00087254,19,16.230587
JAX00087255,19,16.233762
JAX00087256,19,16.267307
JAX00471776,19,16.270283
JAX00087257,19,16.273854
JAX00471777,19,16.275153
JAX00087258,19,16.280077
JAX00087260,19,16.298098
JAX00087261,19,16.313177
JAX00471787,19,16.323845
JAX00471788,19,16.325296
UNC29955868,19,16.336826
JAX00471793,19,16.348464
UNC29956097,19,16.356715
JAX00214441,19,16.369141
JAX00471798,19,16.37632
JAX00087266,19,16.385486
JAX00471807,19,16.393738
JAX00087268,19,16.408917
UNC29956737,19,16.410696
JAX00471809,19,16.412283
JAX00087270,19,16.418907
JAX00471815,19,16.43549
JAX00471825,19,16.471044
JAX00471831,19,16.477804
JAX00471836,19,16.48175
UNC29957779,19,16.48359
JAX00471841,19,16.488527
JAX00214442,19,16.498386
JAX00214443,19,16.498402
JAX00471844,19,16.518313
JAX00471845,19,16.524273
JAX00471846,19,16.526056
JAX00471850,19,16.531127
UNC29959158,19,16.55897
JAX00087279,19,16.561121
UNC29959263,19,16.563232
backupUNC190151809,19,16.563733
JAX00087282,19,16.587859
JAX00471862,19,16.599298
JAX00471863,19,16.599931
JAX00471864,19,16.601363
JAX00471866,19,16.601733
JAX00471871,19,16.615965
JAX00471873,19,16.616365
JAX00471874,19,16.617215
JAX00087284,19,16.631089
JAX00087285,19,16.631144
JAX00087286,19,16.654464
JAX00471888,19,16.654857
UNC29960872,19,16.6571
JAX00471891,19,16.659837
JAX00471892,19,16.670282
JAX00471893,19,16.675593
UNC29961581,19,16.703769
JAX00471898,19,16.71522
UNC29961782,19,16.725483
JAX00471903,19,16.740528
JAX00471906,19,16.742002
JAX00471910,19,16.761723
UNC29962120,19,16.76325
JAX00471911,19,16.766147
UNC29962412,19,16.798427
JAX00471916,19,16.802166
JAX00471918,19,16.813861
UNC29962820,19,16.826479
JAX00471920,19,16.826899
JAX00087299,19,16.827313
JAX00471921,19,16.836343
JAX00471929,19,16.866135
UNC29963455,19,16.873438
JAX00471933,19,16.874716
UNC29963672,19,16.885271
JAX00087302,19,16.886866
JAX00471935,19,16.886994
JAX00087304,19,16.901798
JAX00471939,19,16.902224
JAX00087305,19,16.902355
JAX00471940,19,16.90473
JAX00471942,19,16.905364
JAX00471944,19,16.910236
JAX00471950,19,16.928108
JAX00471951,19,16.928135
JAX00471958,19,16.935696
JAX00471962,19,16.956569
UNC29964775,19,16.957944
JAX00471966,19,16.958006
UNC29965246,19,16.983178
JAX00471977,19,16.995619
JAX00471980,19,17.005083
JAX00471982,19,17.025903
JAX00087314,19,17.029783
JAX00087315,19,17.032304
UNC_rs51740727,19,17.034808
JAX00471986,19,17.037999
JAX00471988,19,17.043174
JAX00471997,19,17.063754
UNC29967020,19,17.06811
JAX00472001,19,17.070425
JAX00472002,19,17.070798
JAX00472004,19,17.07316
JAX00472010,19,17.07797
JAX00087320,19,17.098686
UNC29967755,19,17.114287
JAX00472017,19,17.131327
UNC29968044,19,17.131505
JAX00087322,19,17.131929
JAX00472020,19,17.132182
JAX00472021,19,17.132286
JAX00087323,19,17.135573
JAX00472026,19,17.136053
JAX00214451,19,17.143507
JAX00472029,19,17.14388
JAX00472032,19,17.156381
JAX00472033,19,17.156514
JAX00472034,19,17.157296
UNC29968746,19,17.173653
JAX00472044,19,17.178595
JAX00087327,19,17.194587
JAX00472053,19,17.204243
JAX00087328,19,17.217436
JAX00472054,19,17.228581
JAX00472061,19,17.25347
JAX00472062,19,17.257088
JAX00472066,19,17.267232
JAX00472067,19,17.269183
UNC29970734,19,17.27089
JAX00087332,19,17.271818
JAX00472071,19,17.273185
JAX00472072,19,17.274595
JAX00472073,19,17.274625
JAX00087333,19,17.27734
UNC29971338,19,17.296197
JAX00188565,19,17.302446
JAX00087335,19,17.313627
UNC29972530,19,17.330084
JAX00472075,19,17.337867
JAX00472078,19,17.342905
JAX00472080,19,17.360252
UNC29973573,19,17.366378
UNC29974085,19,17.389615
JAX00087341,19,17.390078
UNC190006033,19,17.392503
JAX00472083,19,17.409968
JAX00472084,19,17.410803
JAX00472087,19,17.419682
JAX00472090,19,17.42538
JAX00472093,19,17.435036
UNC29975528,19,17.447227
JAX00087347,19,17.469612
JAX00472104,19,17.482125
UNC29976303,19,17.487514
UNC29976876,19,17.512005
JAX00472110,19,17.512662
JAX00087350,19,17.513834
JAX00087352,19,17.52817
JAX00214455,19,17.531771
JAX00472117,19,17.543476
JAX00472121,19,17.552705
JAX00472122,19,17.553514
JAX00472125,19,17.55635
JAX00472135,19,17.578426
UNC29978163,19,17.586612
JAX00472136,19,17.590025
JAX00214456,19,17.590304
UNC29978405,19,17.6056
JAX00087358,19,17.64324
JAX00472144,19,17.648087
UNC29979011,19,17.651239
JAX00472146,19,17.656044
JAX00087362,19,17.656891
JAX00724507,19,17.661519
JAX00472151,19,17.661712
JAX00087363,19,17.678366
UNC29979375,19,17.680683
JAX00087365,19,17.699258
UNC29979813,19,17.710924
JAX00472163,19,17.732567
UNC29980198,19,17.741381
JAX00472164,19,17.748435
JAX00472165,19,17.749244
JAX00472170,19,17.759315
JAX00087368,19,17.760837
JAX00472179,19,17.766306
JAX00472180,19,17.766393
JAX00472183,19,17.76965
JAX00087370,19,17.777799
UNC29980781,19,17.782377
JAX00087372,19,17.786297
UNC29981183,19,17.803407
JAX00472188,19,17.81508
JAX00472190,19,17.816672
JAX00472199,19,17.828247
UNC29981886,19,17.838242
JAX00472207,19,17.842449
JAX00087373,19,17.844106
JAX00087375,19,17.844682
JAX00472209,19,17.846595
JAX00472210,19,17.848079
JAX00087376,19,17.850776
JAX00472215,19,17.852191
JAX00472218,19,17.855167
JAX00472221,19,17.860147
JAX00472223,19,17.860531
JAX00472224,19,17.874357
JAX00472228,19,17.878517
JAX00472229,19,17.878701
JAX00472233,19,17.880658
JAX00472235,19,17.881101
UNC29982619,19,17.882106
UNC29982703,19,17.886312
JAX00472243,19,17.886943
UNC29983221,19,17.920297
JAX00472252,19,17.92573
JAX00472260,19,17.948326
JAX00472262,19,17.964867
JAX00472267,19,17.980977
JAX00472268,19,17.981052
JAX00087386,19,17.981175
UNC29984777,19,18.026402
JAX00087389,19,18.026518
JAX00214464,19,18.03268
JAX00087390,19,18.033981
JAX00472273,19,18.040291
JAX00472275,19,18.055584
JAX00472278,19,18.059893
backupJAX00087393,19,18.061255
JAX00472287,19,18.086989
UNC29986094,19,18.097492
JAX00472290,19,18.100466
JAX00087395,19,18.117247
JAX00472296,19,18.128507
JAX00087397,19,18.131641
JAX00472305,19,18.140086
JAX00472306,19,18.140193
UNC29986867,19,18.149054
UNC29987246,19,18.164299
JAX00472315,19,18.182522
JAX00472318,19,18.183188
UNC29987683,19,18.192593
UNC29987937,19,18.202584
JAX00472330,19,18.211767
UNC29988128,19,18.215522
JAX00087403,19,18.219851
JAX00472342,19,18.234514
JAX00087404,19,18.234528
JAX00087405,19,18.243771
UNC29988545,19,18.246701
UNC29988765,19,18.257355
JAX00472349,19,18.264021
JAX00472351,19,18.266821
JAX00472352,19,18.267156
JAX00472354,19,18.278817
JAX00087408,19,18.27941
UNC29989167,19,18.280089
JAX00472364,19,18.283161
UNC29989401,19,18.294604
JAX00472370,19,18.296747
JAX00087411,19,18.309155
UNC29989459,19,18.310887
JAX00472373,19,18.329279
JAX00472374,19,18.329749
JAX00087412,19,18.334111
UNC29989895,19,18.342088
JAX00472380,19,18.343489
JAX00472382,19,18.345877
UNC29990033,19,18.351239
UNC29990134,19,18.36013
UNC29990261,19,18.379709
UNC29990641,19,18.3967
JAX00087418,19,18.410544
UNC29990937,19,18.411921
JAX00472397,19,18.414511
JAX00472398,19,18.414665
JAX00087419,19,18.414743
JAX00472399,19,18.418223
UNC29991125,19,18.42217
UNC29991297,19,18.438891
UNC29991449,19,18.449813
JAX00472406,19,18.46285
JAX00472409,19,18.468536
UNC29992102,19,18.490487
JAX00472413,19,18.493853
JAX00472418,19,18.509402
JAX00087425,19,18.51118
JAX00087426,19,18.512347
JAX00472423,19,18.517857
JAX00472425,19,18.518182
JAX00087427,19,18.535885
JAX00472427,19,18.550998
JAX00472431,19,18.551853
JAX00214470,19,18.553492
JAX00087431,19,18.586641
JAX00087432,19,18.592
JAX00472435,19,18.5925
UNC29993459,19,18.597319
JAX00472442,19,18.597818
JAX00472452,19,18.613823
UNC29994726,19,18.66098
JAX00472480,19,18.678933
JAX00472481,19,18.679858
JAX00472491,19,18.697462
JAX00472493,19,18.698072
UNC29995760,19,18.705582
UNC29996617,19,18.746113
backupUNC190011440,19,18.771612
JAX00087447,19,18.797297
JAX00087448,19,18.80986
UNC29997895,19,18.825191
JAX00472507,19,18.847208
JAX00087453,19,18.852644
JAX00472512,19,18.854341
JAX00214477,19,18.854618
JAX00472514,19,18.857581
JAX00472523,19,18.887469
JAX00472524,19,18.893998
JAX00472529,19,18.894707
UNC29999296,19,18.902738
JAX00472532,19,18.90428
JAX00472533,19,18.904508
JAX00087455,19,18.906099
JAX00472535,19,18.936085
JAX00472537,19,18.936729
UNC190011937,19,18.936936
UNC30000038,19,18.944408
JAX00087459,19,18.96135
JAX00472547,19,18.965967
JAX00472549,19,18.966295
JAX00472553,19,18.967666
JAX00472558,19,18.971827
JAX00472561,19,18.972414
JAX00472562,19,18.974139
JAX00472565,19,18.981402
JAX00472568,19,18.983574
JAX00472572,19,19.003991
UNC30000910,19,19.00407
JAX00472574,19,19.004185
JAX00472579,19,19.014016
JAX00472581,19,19.014389
UNC30001791,19,19.058551
JAX00087467,19,19.06753
JAX00472586,19,19.073623
JAX00472587,19,19.073988
JAX00087471,19,19.10609
JAX00472598,19,19.15576
JAX00472604,19,19.164259
JAX00472609,19,19.174329
JAX00087478,19,19.220211
JAX00087483,19,19.286642
UNC30005204,19,19.317026
JAX00472626,19,19.321641
JAX00472627,19,19.321843
JAX00472628,19,19.321922
JAX00472630,19,19.323153
JAX00214490,19,19.334233
JAX00472638,19,19.393355
UNC30006733,19,19.393687
backupJAX00472649,19,19.42309
JAX00472654,19,19.437166
JAX00087495,19,19.439227
JAX00472657,19,19.474164
JAX00472660,19,19.501927
JAX00087499,19,19.506541
JAX00087500,19,19.506635
JAX00472662,19,19.506975
JAX00087501,19,19.507087
UNC30008575,19,19.514987
JAX00472664,19,19.528996
JAX00472674,19,19.596276
JAX00087506,19,19.597932
JAX00087507,19,19.599985
JAX00472678,19,19.603724
JAX00472685,19,19.644094
JAX00472686,19,19.644302
JAX00472689,19,19.657613
JAX00472691,19,19.661491
JAX00472694,19,19.678364
JAX00472695,19,19.679166
JAX00472697,19,19.681013
JAX00472698,19,19.681468
UNC190012516,19,19.682684
UNC30011308,19,19.702331
JAX00472701,19,19.706041
JAX00087516,19,19.712404
JAX00472705,19,19.716685
JAX00087519,19,19.760916
JAX00087520,19,19.787064
JAX00472707,19,19.792015
UNC30012752,19,19.798913
JAX00472715,19,19.799588
JAX00087523,19,19.827673
JAX00472720,19,19.827984
UNC30014063,19,19.863213
JAX00472725,19,19.867876
JAX00087526,19,19.868323
JAX00472729,19,19.885853
JAX00472733,19,19.891157
UNC30014769,19,19.894858
JAX00472736,19,19.91014
JAX00472738,19,19.921959
JAX00472742,19,19.927542
JAX00472746,19,19.93382
JAX00087532,19,19.933864
JAX00472752,19,19.935715
JAX00472754,19,19.936412
JAX00472758,19,19.940968
UNC30015695,19,19.96084
JAX00472762,19,19.962714
JAX00472770,19,19.967584
JAX00087535,19,19.97278
JAX00087536,19,19.972835
JAX00087537,19,19.972861
JAX00472773,19,19.973535
JAX00472779,19,20.019023
JAX00472780,19,20.019132
JAX00472784,19,20.019714
JAX00472785,19,20.019785
JAX00472786,19,20.019825
JAX00472794,19,20.021305
UNC30016856,19,20.022087
UNC30018487,19,20.07879
JAX00087542,19,20.079318
JAX00472803,19,20.080036
JAX00472805,19,20.080242
JAX00472809,19,20.08238
JAX00472815,19,20.110692
JAX00472821,19,20.115938
JAX00472822,19,20.13366
JAX00472823,19,20.133819
UNC30019704,19,20.138906
JAX00472827,19,20.148795
JAX00087549,19,20.16638
JAX00472828,19,20.173497
JAX00472829,19,20.174067
JAX00472832,19,20.175194
JAX00472835,19,20.179759
JAX00472836,19,20.188347
JAX00472837,19,20.188471
JAX00087551,19,20.188521
JAX00472843,19,20.189965
UNC30021532,19,20.235029
JAX00472853,19,20.237327
JAX00472854,19,20.237963
JAX00188572,19,20.250554
JAX00472860,19,20.257449
JAX00472861,19,20.258988
JAX00472862,19,20.262306
JAX00472864,19,20.263459
JAX00087557,19,20.269984
UNC30022738,19,20.304969
JAX00472880,19,20.312377
JAX00472886,19,20.319322
JAX00472888,19,20.31946
UNC30023004,19,20.326605
JAX00087562,19,20.328966
JAX00087564,19,20.340004
JAX00472893,19,20.354534
JAX00472894,19,20.355103
JAX00472895,19,20.355292
JAX00472896,19,20.36087
JAX00472897,19,20.360963
JAX00472900,19,20.376677
JAX00472901,19,20.379498
JAX00472902,19,20.382002
UNC30024399,19,20.404042
JAX00472914,19,20.475481
backupUNC190015857,19,20.477412
JAX00087576,19,20.504004
JAX00472922,19,20.504682
JAX00472925,19,20.510974
UNC30026456,19,20.515738
JAX00087577,19,20.54181
JAX00087579,19,20.544422
JAX00472931,19,20.547107
UNC30027347,19,20.56057
JAX00087581,19,20.603138
JAX00472936,19,20.619864
JAX00087584,19,20.621546
JAX00087585,19,20.622844
UNC30028496,19,20.637462
JAX00472943,19,20.65105
JAX00472946,19,20.664843
JAX00087587,19,20.66492
JAX00087588,19,20.667382
JAX00087590,19,20.696354
JAX00087591,19,20.697217
JAX00472963,19,20.751064
JAX00472964,19,20.751586
UNC30030595,19,20.755577
JAX00472965,19,20.759425
JAX00472966,19,20.762033
JAX00087595,19,20.769717
JAX00472968,19,20.803295
UNC30031959,19,20.849269
JAX00472971,19,20.853785
JAX00087601,19,20.868443
UNC_rs48616694,19,20.887815
JAX00087604,19,20.892646
JAX00472994,19,20.934061
JAX00472997,19,20.936041
JAX00087609,19,20.949527
JAX00473008,19,20.978049
JAX00473009,19,20.986924
JAX00087612,19,20.987122
JAX00473014,19,20.997828
JAX00473015,19,21.000692
UNC30034523,19,21.004373
JAX00473016,19,21.005233
JAX00214516,19,21.03514
JAX00087614,19,21.035472
JAX00087615,19,21.042907
JAX00473022,19,21.047651
JAX00473029,19,21.054274
UNC30036431,19,21.112517
JAX00087622,19,21.149422
JAX00473045,19,21.152816
JAX00473049,19,21.158762
JAX00473053,19,21.184016
JAX00473054,19,21.184052
JAX00473055,19,21.189226
JAX00087626,19,21.193811
JAX00473058,19,21.194691
JAX00473060,19,21.196524
JAX00473061,19,21.196626
JAX00473063,19,21.200607
UNC30038296,19,21.21909
JAX00087630,19,21.229898
JAX00473068,19,21.233185
JAX00473072,19,21.237576
JAX00473073,19,21.2377
JAX00473074,19,21.238396
JAX00473075,19,21.238595
JAX00087633,19,21.268406
JAX00214520,19,21.274179
JAX00473077,19,21.292395
UNC30039801,19,21.303746
JAX00087634,19,21.308468
UNC30040019,19,21.318532
JAX00473085,19,21.328256
JAX00473086,19,21.328941
JAX00087638,19,21.351204
JAX00087639,19,21.359394
JAX00473088,19,21.360156
JAX00473091,19,21.371499
JAX00087640,19,21.386892
JAX00473100,19,21.42702
JAX00473104,19,21.432425
UNC30041866,19,21.434626
JAX00087644,19,21.437508
JAX00473111,19,21.457952
UNC30042645,19,21.473264
JAX00473116,19,21.475411
JAX00473120,19,21.477407
JAX00473125,19,21.499112
JAX00473128,19,21.506047
JAX00473134,19,21.514
UNC30043994,19,21.527709
JAX00473148,19,21.532485
JAX00473149,19,21.533042
JAX00087657,19,21.579402
JAX00473155,19,21.588291
UNC190017824,19,21.593031
JAX00473162,19,21.605507
JAX00473171,19,21.655186
JAX00087662,19,21.656425
UNC30047104,19,21.663231
JAX00473178,19,21.669678
JAX00473181,19,21.671518
JAX00473189,19,21.68817
JAX00214532,19,21.700797
UNC30047816,19,21.711988
JAX00473191,19,21.730637
JAX00087667,19,21.731233
JAX00087668,19,21.755667
JAX00473196,19,21.758353
UNC30048931,19,21.789994
JAX00473210,19,21.790463
JAX00473212,19,21.790734
JAX00473213,19,21.790897
JAX00473215,19,21.792718
JAX00473216,19,21.792733
JAX00473221,19,21.835579
UNC30050142,19,21.846116
backupUNC190661115,19,21.854424
JAX00473224,19,21.863016
JAX00473237,19,21.870944
UNC30050953,19,21.883814
JAX00473241,19,21.886868
JAX00473243,19,21.88978
JAX00473246,19,21.895925
JAX00473248,19,21.896505
JAX00473254,19,21.907395
JAX00473255,19,21.908916
JAX00473256,19,21.918598
JAX00473258,19,21.920553
JAX00087681,19,21.926899
JAX00473269,19,21.92692
JAX00473272,19,21.927581
JAX00473275,19,21.928648
JAX00214541,19,21.938423
JAX00087682,19,21.948123
JAX00473283,19,21.954116
JAX00473286,19,21.959058
JAX00473287,19,21.959118
JAX00087686,19,21.985063
JAX00087688,19,22.024795
JAX00087689,19,22.0378
UNC30054058,19,22.03785
JAX00473293,19,22.037912
JAX00473296,19,22.058314
JAX00473297,19,22.065384
JAX00087692,19,22.065492
JAX00214543,19,22.085309
JAX00473300,19,22.088787
JAX00473301,19,22.088823
UNC30054859,19,22.091999
JAX00087694,19,22.095728
JAX00087695,19,22.101438
JAX00473304,19,22.109824
UNC30055933,19,22.150814
JAX00473310,19,22.162869
JAX00087699,19,22.164525
JAX00473322,19,22.183266
JAX00473323,19,22.183451
JAX00087701,19,22.189407
JAX00087702,19,22.189543
JAX00087703,19,22.209185
JAX00473331,19,22.22503
JAX00473334,19,22.225895
JAX00473335,19,22.231901
JAX00473345,19,22.246078
JAX00473351,19,22.254444
JAX00473352,19,22.254663
UNC30058067,19,22.255498
JAX00087707,19,22.262434
JAX00473357,19,22.262806
UNC30058439,19,22.270711
UNC30059107,19,22.304212
UNC30059190,19,22.310104
JAX00087711,19,22.320194
JAX00473360,19,22.321036
JAX00473362,19,22.325025
UNC30059483,19,22.327507
JAX00473365,19,22.335926
JAX00473366,19,22.336119
UNC30059742,19,22.341897
UNC30059880,19,22.347291
backupUNC190020296,19,22.348397
UNC30060151,19,22.356621
JAX00473368,19,22.364196
JAX00473369,19,22.364307
JAX00473370,19,22.364454
JAX00473371,19,22.370383
JAX00087715,19,22.379856
UNC30060698,19,22.382403
JAX00473373,19,22.385492
JAX00473377,19,22.389022
UNC30060865,19,22.390686
JAX00087716,19,22.393843
JAX00087717,19,22.39781
JAX00473379,19,22.398088
UNC30061160,19,22.40143
JAX00473385,19,22.405584
JAX00473387,19,22.405913
JAX00473394,19,22.408105
UNC30061553,19,22.417929
UNC30061755,19,22.430398
JAX00473397,19,22.437086
JAX00087720,19,22.437443
JAX00473402,19,22.43854
JAX00473404,19,22.44107
UNC30062259,19,22.450623
JAX00087721,19,22.456965
JAX00473412,19,22.457424
UNC30062476,19,22.460028
JAX00087723,19,22.462903
UNC30062611,19,22.469444
UNC30062740,19,22.476138
JAX00473415,19,22.479511
UNC30062848,19,22.486415
UNC30063108,19,22.498883
UNC30063356,19,22.509081
UNC30063476,19,22.522015
JAX00087727,19,22.530894
JAX00473427,19,22.532669
UNC30063721,19,22.541492
JAX00473432,19,22.541629
JAX00473433,19,22.541797
JAX00473434,19,22.54235
UNC30063842,19,22.547774
JAX00087729,19,22.554056
UNC30063921,19,22.555429
UNC30064187,19,22.5691
UNC30064318,19,22.578444
UNC30064552,19,22.588372
JAX00473444,19,22.593968
JAX00473446,19,22.597557
UNC30064886,19,22.605865
JAX00473447,19,22.607182
UNC30065116,19,22.617856
UNC30065348,19,22.629174
UNC30065671,19,22.641142
UNC30066270,19,22.655094
UNC30066440,19,22.660714
UNC30066455,19,22.66173
UNC30066521,19,22.66454
UNC30066540,19,22.665854
UNC30066561,19,22.667498
UNC30066672,19,22.672461
UNC30066709,19,22.67435
UNC30066724,19,22.675879
UNC30066749,19,22.677601
JAX00473452,19,22.678269
UNC30066767,19,22.679336
UNC30066843,19,22.682926
UNC30066875,19,22.684133
JAX00087736,19,22.685225
UNC30066899,19,22.685329
JAX00473461,19,22.687598
UNC30066936,19,22.687881
UNC30066970,19,22.689698
JAX00473464,19,22.690147
UNC30066989,19,22.691006
UNC30067012,19,22.692472
UNC30067042,19,22.694747
JAX00473468,19,22.69536
JAX00473472,19,22.700093
JAX00473477,19,22.727899
UNC190158824,19,22.734948
JAX00473483,19,22.743646
UNC30067657,19,22.745696
JAX00087743,19,22.747866
JAX00473486,19,22.750395
JAX00214556,19,22.769567
JAX00473490,19,22.772904
UNC30067939,19,22.777869
JAX00473492,19,22.778174
JAX00473493,19,22.778583
JAX00473495,19,22.778877
JAX00473496,19,22.779021
JAX00473497,19,22.779188
JAX00087745,19,22.779499
JAX00473500,19,22.780594
JAX00087747,19,22.793123
JAX00473503,19,22.802937
UNC30068300,19,22.805755
UNC30068568,19,22.829875
JAX00473517,19,22.842868
JAX00087750,19,22.843125
JAX00473520,19,22.850361
JAX00473523,19,22.855227
UNC30069000,19,22.855578
JAX00473524,19,22.855706
JAX00087751,19,22.865809
UNC30069398,19,22.876765
JAX00087753,19,22.884123
JAX00473532,19,22.886736
JAX00473534,19,22.89369
JAX00473535,19,22.893754
JAX00473536,19,22.893816
JAX00473537,19,22.89402
JAX00087754,19,22.898867
JAX00087756,19,22.904002
UNC30069852,19,22.92042
JAX00473539,19,22.929433
UNC30070164,19,22.936161
JAX00473543,19,22.946091
JAX00473544,19,22.954154
JAX00473545,19,22.955634
JAX00087760,19,22.991001
JAX00087761,19,22.997898
JAX00473554,19,23.00009
JAX00473557,19,23.005093
JAX00473558,19,23.011353
JAX00473559,19,23.011802
JAX00087763,19,23.025227
JAX00087766,19,23.059612
UNC30071922,19,23.06902
JAX00087767,19,23.075477
UNC30072077,19,23.083078
JAX00473573,19,23.11598
JAX00473576,19,23.119327
JAX00473577,19,23.120332
JAX00473582,19,23.136294
JAX00087774,19,23.146454
JAX00473587,19,23.163417
JAX00087775,19,23.170795
UNC30073684,19,23.181616
UNC30073846,19,23.209706
JAX00473590,19,23.236176
backupUNC190023474,19,23.236584
JAX00087779,19,23.240261
JAX00473597,19,23.251207
JAX00473598,19,23.251479
JAX00473599,19,23.251628
UNC30074481,19,23.260439
JAX00473604,19,23.27793
JAX00473606,19,23.286173
JAX00087784,19,23.299085
JAX00473612,19,23.306464
JAX00087788,19,23.328883
UNC30075310,19,23.335079
UNC30075530,19,23.351077
JAX00087789,19,23.359022
UNC30075931,19,23.385018
JAX00473618,19,23.385677
JAX00473622,19,23.40061
JAX00473623,19,23.400803
JAX00473624,19,23.401807
UNC30076257,19,23.417283
JAX00473629,19,23.423406
JAX00473631,19,23.423714
JAX00473643,19,23.450706
JAX00473644,19,23.450861
UNC30076859,19,23.452776
JAX00087796,19,23.456852
JAX00087797,19,23.460803
UNC30077035,19,23.468712
JAX00473658,19,23.470507
JAX00473660,19,23.470691
JAX00214567,19,23.478718
JAX00473661,19,23.48566
JAX00473662,19,23.485732
JAX00473663,19,23.485873
JAX00473670,19,23.491828
JAX00087800,19,23.492215
UNC30077480,19,23.492315
UNC30078218,19,23.532204
JAX00473675,19,23.548845
JAX00087803,19,23.548992
JAX00473678,19,23.588718
UNC30079282,19,23.591444
JAX00473682,19,23.597729
JAX00188581,19,23.610193
UNC30079595,19,23.618897
JAX00473687,19,23.626699
JAX00473688,19,23.627527
JAX00473690,19,23.628457
UNC30079939,19,23.63872
JAX00473694,19,23.654101
JAX00473696,19,23.656426
JAX00473697,19,23.656558
JAX00087811,19,23.658242
JAX00473699,19,23.659157
JAX00473700,19,23.660146
JAX00473701,19,23.660707
JAX00087812,19,23.668422
JAX00473705,19,23.685772
JAX00473706,19,23.686374
UNC30081265,19,23.714241
JAX00473715,19,23.743158
JAX00087819,19,23.744475
JAX00473718,19,23.749845
JAX00473719,19,23.751273
UNC30082027,19,23.756257
JAX00087821,19,23.781515
JAX00087822,19,23.781566
JAX00473726,19,23.785084
JAX00473728,19,23.788541
JAX00473729,19,23.797344
JAX00473731,19,23.798356
JAX00473732,19,23.800987
JAX00473734,19,23.804896
JAX00473738,19,23.819944
JAX00473741,19,23.821304
JAX00473742,19,23.821354
JAX00473743,19,23.823051
UNC30082900,19,23.824389
JAX00087824,19,23.839726
UNC30083200,19,23.848373
UNC30083671,19,23.869766
JAX00473747,19,23.881306
JAX00473753,19,23.882513
JAX00473757,19,23.892698
JAX00214574,19,23.900846
JAX00473758,19,23.905517
JAX00473760,19,23.90751
JAX00087830,19,23.910129
JAX00473769,19,23.918689
UNC30084504,19,23.919161
UNC30084655,19,23.92781
JAX00087833,19,23.943019
JAX00473773,19,23.952744
UNC30085531,19,23.965868
JAX00087835,19,23.982534
JAX00473785,19,23.989145
UNC30085927,19,23.98964
JAX00473789,19,23.991503
JAX00473790,19,23.992032
JAX00473791,19,23.992173
JAX00087837,19,23.992369
JAX00473795,19,24.014349
UNC30086534,19,24.019908
JAX00473803,19,24.049445
JAX00473805,19,24.049872
UNC30087193,19,24.0537
JAX00473814,19,24.058377
UNC30087701,19,24.078979
JAX00473834,19,24.122885
UNC30088360,19,24.124616
UNC30088468,19,24.130359
JAX00473839,19,24.134561
JAX00087849,19,24.152908
JAX00473843,19,24.160007
backupUNC190160608,19,24.166223
JAX00473849,19,24.170601
JAX00473851,19,24.17819
JAX00473853,19,24.180793
JAX00473856,19,24.181544
UNC30089534,19,24.190877
JAX00473864,19,24.202849
JAX00214578,19,24.202918
JAX00473866,19,24.207892
JAX00473877,19,24.223436
JAX00087854,19,24.225637
JAX00473891,19,24.24661
JAX00087857,19,24.249893
JAX00473892,19,24.256636
UNC30091044,19,24.269283
UNC30091384,19,24.289892
JAX00473894,19,24.308702
UNC190025397,19,24.310837
JAX00087859,19,24.312305
JAX00473898,19,24.314576
JAX00473900,19,24.315281
JAX00473913,19,24.318753
UNC30091927,19,24.32475
JAX00214582,19,24.335443
JAX00473917,19,24.337532
JAX00473922,19,24.342552
UNC30092679,19,24.359624
UNC30092955,19,24.37766
JAX00087866,19,24.391684
JAX00473932,19,24.400551
UNC30093443,19,24.402817
JAX00214583,19,24.405982
JAX00087867,19,24.406399
JAX00473940,19,24.426476
JAX00473944,19,24.433989
UNC30094417,19,24.446571
JAX00473950,19,24.453091
JAX00473952,19,24.454356
JAX00473953,19,24.455388
JAX00473955,19,24.45551
UNC30094591,19,24.45608
JAX00473962,19,24.457324
JAX00473963,19,24.45751
JAX00473970,19,24.459496
JAX00473971,19,24.460728
JAX00473972,19,24.460813
JAX00473974,19,24.461935
JAX00473975,19,24.462019
JAX00087872,19,24.466537
JAX00473982,19,24.476987
JAX00087873,19,24.47797
JAX00473989,19,24.490158
JAX00473990,19,24.491791
JAX00473991,19,24.496451
JAX00473992,19,24.499964
