#
# nrow 12950
# ncol 3
marker,chromosome,bp
UNC040436316,4,35.80496
JAX00548329,4,35.810505
JAX00117800,4,35.8235
UNC7055184,4,35.839494
JAX00117802,4,35.851736
JAX00223066,4,35.855981
UNC7055459,4,35.872758
JAX00117806,4,35.905845
JAX00548337,4,35.906079
UNC7055959,4,35.908898
UNC7056605,4,35.962298
JAX00223072,4,35.992269
JAX00548347,4,35.99385
UNC7056888,4,35.999415
JAX00548349,4,36.039239
backupUNC040044633,4,36.068346
UNC7057485,4,36.069834
JAX00548359,4,36.080614
JAX00548362,4,36.108617
UNC7058021,4,36.130553
JAX00117823,4,36.13743
JAX00548366,4,36.146678
UNC7058382,4,36.163271
JAX00117826,4,36.176497
UNC7058573,4,36.194689
JAX00548374,4,36.230171
JAX00117832,4,36.239279
UNC7058989,4,36.260459
JAX00117834,4,36.310813
UNC040494447,4,36.321229
JAX00548377,4,36.322054
JAX00117839,4,36.337651
UNC7059948,4,36.347359
UNC7060540,4,36.390021
UNC7060893,4,36.423093
UNC7061323,4,36.460496
JAX00548391,4,36.475293
JAX00548393,4,36.495576
JAX00117850,4,36.500456
JAX00548395,4,36.527995
JAX00117852,4,36.531554
JAX00117855,4,36.567007
UNC7062461,4,36.567181
JAX00117857,4,36.574102
JAX00548400,4,36.58178
JAX00548402,4,36.582597
JAX00548403,4,36.58834
JAX00548407,4,36.63052
UNC7063529,4,36.651892
JAX00548410,4,36.667844
JAX00548411,4,36.67121
JAX00117865,4,36.69602
JAX00548414,4,36.712883
JAX00117868,4,36.739302
JAX00117870,4,36.775153
UNC7064446,4,36.805494
JAX00117873,4,36.827425
JAX00117874,4,36.837387
JAX00117877,4,36.862599
JAX00223096,4,36.869943
JAX00548423,4,36.870384
JAX00548426,4,36.907209
JAX00117881,4,36.913737
JAX00117885,4,36.981569
JAX00548432,4,36.981918
JAX00117886,4,36.988479
JAX00548434,4,36.988631
JAX00548435,4,36.988658
UNC7066874,4,36.992214
JAX00548436,4,36.992626
JAX00548439,4,37.011414
JAX00117890,4,37.022361
JAX00117893,4,37.057362
UNC7067777,4,37.080354
JAX00117894,4,37.096987
JAX00548447,4,37.108487
JAX00117901,4,37.184193
UNC7069085,4,37.192733
JAX00548452,4,37.205571
JAX00548456,4,37.206593
UNC7069468,4,37.213448
JAX00117903,4,37.220534
JAX00223101,4,37.228687
JAX00117904,4,37.228716
JAX00117905,4,37.233069
JAX00548460,4,37.238208
JAX00223104,4,37.275474
JAX00548463,4,37.278281
JAX00548465,4,37.297331
JAX00117913,4,37.337051
JAX00548470,4,37.353083
JAX00548471,4,37.356071
UNC7070819,4,37.364174
JAX00548474,4,37.390295
UNC7071138,4,37.393749
JAX00548475,4,37.400186
JAX00548476,4,37.401839
JAX00548478,4,37.403052
JAX00117919,4,37.431787
JAX00117920,4,37.43191
UNC7073015,4,37.483783
JAX00548486,4,37.493279
JAX00117924,4,37.500577
JAX00548487,4,37.505339
JAX00548488,4,37.505897
JAX00548491,4,37.517749
JAX00117929,4,37.585154
JAX00548492,4,37.594158
JAX00548494,4,37.604129
JAX00117931,4,37.613767
JAX00117933,4,37.617778
JAX00548497,4,37.638234
JAX00548499,4,37.638931
JAX00548500,4,37.639002
JAX00548502,4,37.641982
JAX00117934,4,37.662601
UNC7075573,4,37.677948
JAX00548504,4,37.691045
JAX00548505,4,37.692534
JAX00548507,4,37.695757
JAX00117937,4,37.711596
JAX00548512,4,37.71256
JAX00548513,4,37.712674
JAX00548514,4,37.73368
JAX00117940,4,37.734111
UNC7076620,4,37.765009
JAX00117944,4,37.780099
JAX00117945,4,37.783861
JAX00548520,4,37.792556
JAX00548523,4,37.802375
JAX00548524,4,37.803
UNC040049033,4,37.846153
UNC7077469,4,37.847591
JAX00548529,4,37.857971
JAX00223122,4,37.861534
JAX00548532,4,37.881276
JAX00548533,4,37.917836
JAX00117959,4,37.968426
UNC7078887,4,37.993688
JAX00117961,4,38.018336
JAX00548542,4,38.018486
JAX00548543,4,38.020966
UNC7079356,4,38.036494
JAX00548545,4,38.041232
UNC7079482,4,38.041382
UNC7079548,4,38.046613
UNC7079624,4,38.052304
UNC7079715,4,38.062145
UNC7079746,4,38.068612
UNC7079757,4,38.070264
UNC7079791,4,38.077444
UNC7079805,4,38.081894
UNC7079818,4,38.08516
UNC7079847,4,38.091344
UNC7079886,4,38.101937
UNC7079895,4,38.107321
JAX00117968,4,38.116389
UNC7079919,4,38.118295
UNC7079923,4,38.121177
JAX00548550,4,38.126304
UNC7079941,4,38.127444
JAX00117970,4,38.131442
UNC7079955,4,38.1327
UNC7079992,4,38.14254
UNC7080009,4,38.14758
JAX00117981,4,38.274283
JAX00548562,4,38.275569
JAX00548565,4,38.279772
JAX00548566,4,38.280979
JAX00548567,4,38.281541
JAX00548568,4,38.281721
JAX00117984,4,38.316566
JAX00223133,4,38.318369
JAX00548572,4,38.323222
JAX00117985,4,38.323667
JAX00117988,4,38.373653
JAX00117990,4,38.375302
JAX00548584,4,38.422571
UNC7083597,4,38.431169
JAX00548587,4,38.443809
JAX00117999,4,38.50732
JAX00548588,4,38.512124
JAX00548590,4,38.514354
JAX00548592,4,38.515511
JAX00118003,4,38.577275
JAX00548600,4,38.577535
JAX00118005,4,38.590669
backupUNC040051095,4,38.611098
JAX00548609,4,38.656251
JAX00548610,4,38.656448
JAX00118009,4,38.656489
JAX00548615,4,38.67629
JAX00548622,4,38.759548
JAX00548625,4,38.765274
JAX00223150,4,38.846792
JAX00118026,4,38.873627
JAX00548635,4,38.890366
JAX00548636,4,38.891046
JAX00548638,4,38.900352
JAX00118029,4,38.909839
JAX00548640,4,38.921846
JAX00548641,4,38.922202
JAX00548642,4,38.923804
JAX00548646,4,38.929584
JAX00548649,4,38.958033
JAX00548650,4,38.964104
JAX00118033,4,38.978296
JAX00118035,4,38.97977
JAX00223155,4,39.003603
JAX00223156,4,39.01595
JAX00548656,4,39.037404
JAX00548661,4,39.062063
JAX00118041,4,39.066147
JAX00548665,4,39.068373
JAX00548666,4,39.074819
UNC7094364,4,39.112378
JAX00118045,4,39.128213
JAX00548670,4,39.15612
JAX00548675,4,39.189179
JAX00548676,4,39.189736
UNC040052293,4,39.199839
JAX00548679,4,39.25386
JAX00118056,4,39.278107
JAX00118057,4,39.303929
JAX00118058,4,39.304019
JAX00548689,4,39.31548
JAX00548690,4,39.31554
backupUNC040052920,4,39.404623
JAX00548695,4,39.410425
JAX00548697,4,39.412669
JAX00118067,4,39.414946
JAX00548704,4,39.445916
JAX00548708,4,39.450208
JAX00118072,4,39.492681
JAX00118078,4,39.571503
JAX00118079,4,39.571607
JAX00548736,4,39.651801
JAX00548739,4,39.665486
JAX00548741,4,39.712959
JAX00118090,4,39.729507
JAX00118092,4,39.738258
JAX00548752,4,39.76009
JAX00118096,4,39.810079
JAX00118097,4,39.860293
JAX00548758,4,39.869112
JAX00548759,4,39.875497
JAX00223165,4,39.925266
JAX00223166,4,39.925315
JAX00118103,4,39.937724
JAX00118104,4,39.948793
JAX00223167,4,39.949905
JAX00548766,4,39.951461
JAX00118105,4,39.956393
UNC7104773,4,39.977674
JAX00118109,4,40.015385
JAX00118110,4,40.015474
JAX00548774,4,40.021852
UNC7105262,4,40.028319
JAX00548777,4,40.040385
UNC7105472,4,40.046973
UNC7105716,4,40.075693
UNC7106177,4,40.11015
JAX00548784,4,40.114752
UNC7106398,4,40.121107
JAX00548785,4,40.121437
JAX00548787,4,40.127169
UNC7106944,4,40.150769
JAX00548789,4,40.153181
UNC7107119,4,40.168567
UNC7107413,4,40.198997
B6_rs32786595,4,40.225498
UNC7108013,4,40.248479
JAX00548796,4,40.257971
JAX00548798,4,40.285658
JAX00548799,4,40.288027
UNC7109012,4,40.298669
UNC7109357,4,40.320957
UNC7109793,4,40.346435
JAX00118135,4,40.358299
JAX00548808,4,40.358691
UNC7110138,4,40.361092
UNC040494877,4,40.394847
JAX00548811,4,40.397618
JAX00118138,4,40.397782
UNC7110872,4,40.418848
UNC7111265,4,40.442635
UNC7111601,4,40.460506
JAX00548819,4,40.463393
JAX00548823,4,40.47092
UNC7111977,4,40.483745
JAX00118145,4,40.486271
JAX00118146,4,40.499937
JAX00548826,4,40.506549
UNC7112584,4,40.514652
JAX00548829,4,40.51941
UNC7112912,4,40.532966
UNC7113087,4,40.557313
JAX00118154,4,40.610368
JAX00548835,4,40.611565
JAX00548837,4,40.617382
UNC7114139,4,40.62886
JAX00548839,4,40.641215
JAX00548840,4,40.641234
JAX00548841,4,40.644598
JAX00118159,4,40.658115
UNC7114555,4,40.660807
JAX00548847,4,40.681415
JAX00548850,4,40.684065
UNC7114925,4,40.70653
JAX00548851,4,40.721345
JAX00548853,4,40.747905
UNC7115460,4,40.754093
JAX00548854,4,40.762669
JAX00548856,4,40.773489
UNC7115796,4,40.77761
JAX00118167,4,40.782384
JAX00548857,4,40.786429
JAX00548859,4,40.787489
JAX00548860,4,40.796367
JAX00118170,4,40.817572
JAX00118171,4,40.81836
JAX00548861,4,40.823969
UNC7116296,4,40.828468
JAX00548863,4,40.846505
UNC7116642,4,40.85355
JAX00118173,4,40.855393
JAX00548864,4,40.862928
JAX00548866,4,40.875862
UNC7116934,4,40.881469
JAX00548867,4,40.898531
UNC7117147,4,40.900349
JAX00118177,4,40.907813
JAX00548870,4,40.915496
UNC7117523,4,40.926912
JAX00118180,4,40.939391
JAX00548871,4,40.946072
UNC7117794,4,40.947797
JAX00548872,4,40.949347
JAX00548874,4,40.950115
UNC7118111,4,40.974481
JAX00548880,4,40.979213
UNC040495987,4,40.979997
JAX00548882,4,41.008242
UNC7118867,4,41.036816
JAX00548886,4,41.055567
JAX00548887,4,41.056194
JAX00118192,4,41.098228
UNC7119512,4,41.123907
JAX00548891,4,41.138419
JAX00118193,4,41.138849
JAX00548894,4,41.138974
JAX00118194,4,41.142659
JAX00118198,4,41.179601
UNC7119879,4,41.181986
JAX00548896,4,41.182095
JAX00548899,4,41.20099
UNC040054581,4,41.201262
UNC7120584,4,41.275542
UNC7121342,4,41.368022
JAX00223203,4,41.383931
JAX00118212,4,41.391804
JAX00118213,4,41.394596
UNC7121581,4,41.408244
JAX00118214,4,41.410812
JAX00118216,4,41.421952
JAX00548918,4,41.435322
JAX00118217,4,41.441382
JAX00223206,4,41.470446
JAX00548928,4,41.479707
JAX00548931,4,41.500214
JAX00118221,4,41.508614
UNC7122947,4,41.517968
JAX00118222,4,41.518071
JAX00548934,4,41.541711
JAX00548936,4,41.545006
JAX00118225,4,41.552875
JAX00548940,4,41.569226
JAX00548941,4,41.570497
backupUNC040437864,4,41.592879
JAX00548945,4,41.600891
JAX00548947,4,41.609201
UNC7123807,4,41.653145
JAX00118233,4,41.662115
JAX00548955,4,41.688765
JAX00548956,4,41.699622
UNC7124415,4,41.707785
JAX00548978,4,42.172533
UNC7124648,4,42.885529
JAX00548988,4,42.886581
UNC041043835,4,42.893122
JAX00548991,4,42.898994
JAX00548992,4,42.900046
JAX00548994,4,42.914307
JAX00118258,4,42.93108
JAX00549000,4,42.956615
JAX00549001,4,42.95793
JAX00549003,4,42.95981
JAX00118261,4,42.978344
UNC040392781,4,42.978459
JAX00549006,4,42.984246
JAX00118262,4,43.003851
UNC7127076,4,43.033066
JAX00223213,4,43.039139
JAX00549014,4,43.041781
JAX00549016,4,43.056452
JAX00549017,4,43.064045
JAX00549027,4,43.099702
JAX00549031,4,43.11463
JAX00549032,4,43.114644
JAX00118273,4,43.117446
JAX00118274,4,43.152898
UNC7129204,4,43.161808
JAX00549043,4,43.199402
JAX00549044,4,43.199446
JAX00549046,4,43.205953
JAX00549048,4,43.206104
JAX00549050,4,43.206759
JAX00223217,4,43.223477
JAX00549051,4,43.242336
JAX00549054,4,43.245121
JAX00118281,4,43.249789
JAX00118282,4,43.2508
JAX00549055,4,43.25294
JAX00549059,4,43.270394
JAX00549060,4,43.270925
JAX00549061,4,43.271726
JAX00118283,4,43.274109
JAX00549064,4,43.284658
JAX00549068,4,43.30234
JAX00549074,4,43.319011
JAX00549075,4,43.321404
JAX00549076,4,43.321454
JAX00549078,4,43.32472
JAX00549081,4,43.325035
UNC7131911,4,43.337631
JAX00549083,4,43.355047
JAX00549084,4,43.355109
JAX00549086,4,43.356137
JAX00549089,4,43.357354
JAX00118289,4,43.369695
JAX00549093,4,43.378158
JAX00549094,4,43.378646
JAX00549096,4,43.380972
JAX00549099,4,43.382053
JAX00549103,4,43.385369
JAX00118292,4,43.411095
JAX00549111,4,43.412773
JAX00549120,4,43.415284
JAX00549123,4,43.419773
JAX00549124,4,43.420015
UNC7134471,4,43.435464
JAX00549132,4,43.436366
JAX00549141,4,43.46236
JAX00549144,4,43.462633
JAX00549160,4,43.485512
JAX00549169,4,43.503088
JAX00118300,4,43.505938
JAX00118303,4,43.551261
JAX00549196,4,43.566745
JAX00118306,4,43.570799
JAX00118308,4,43.610916
JAX00549199,4,43.633513
JAX00549209,4,43.659955
JAX00549213,4,43.662565
JAX00549215,4,43.663395
JAX00118312,4,43.663447
JAX00724662,4,43.6683
JAX00549217,4,43.668835
JAX00118314,4,43.702453
JAX00549221,4,43.704887
JAX00118315,4,43.705397
UNC7138134,4,43.723648
JAX00549233,4,43.735993
JAX00549238,4,43.739551
JAX00549241,4,43.745332
JAX00549243,4,43.749124
JAX00549246,4,43.749597
JAX00549249,4,43.750708
JAX00549250,4,43.753311
JAX00549259,4,43.757272
JAX00549260,4,43.757705
JAX00549261,4,43.761156
JAX00118320,4,43.776539
JAX00118322,4,43.812146
JAX00118324,4,43.812827
JAX00549268,4,43.813121
JAX00549277,4,43.849277
JAX00118325,4,43.852189
UNC7140637,4,43.864015
JAX00118326,4,43.870994
JAX00549281,4,43.873462
JAX00118328,4,43.876029
JAX00549286,4,43.878598
JAX00549288,4,43.879252
JAX00549294,4,43.914415
JAX00549300,4,43.926614
JAX00549305,4,43.932463
JAX00549306,4,43.932655
JAX00549307,4,43.935557
JAX00549311,4,43.938531
UNC7141918,4,43.944309
JAX00549314,4,43.958998
JAX00118334,4,43.96019
UNC7142392,4,43.96704
JAX00549315,4,43.985537
JAX00549320,4,43.988365
JAX00549330,4,43.995253
JAX00549336,4,44.029748
UNC040397325,4,44.0298
JAX00549353,4,44.058585
JAX00549356,4,44.05904
JAX00549358,4,44.062265
JAX00549363,4,44.069594
JAX00549364,4,44.069638
JAX00549367,4,44.071445
JAX00549368,4,44.072937
JAX00118343,4,44.097459
UNC7144754,4,44.101311
JAX00549374,4,44.105616
JAX00549377,4,44.10812
JAX00549380,4,44.114266
UNC7145145,4,44.120984
UNC7145296,4,44.128208
JAX00118346,4,44.141691
UNC7145504,4,44.146721
JAX00549386,4,44.149263
JAX00549390,4,44.154617
JAX00118350,4,44.167856
UNC7145689,4,44.168113
JAX00118351,4,44.175537
UNC7145763,4,44.180016
JAX00549395,4,44.188581
JAX00549396,4,44.188947
JAX00118352,4,44.193632
UNC7145896,4,44.194425
JAX00549404,4,44.212772
UNC7146190,4,44.218978
JAX00549406,4,44.223116
UNC7146541,4,44.249908
JAX00118356,4,44.251983
UNC7146674,4,44.265974
JAX00549413,4,44.273444
JAX00118358,4,44.282525
JAX00118359,4,44.282553
JAX00549415,4,44.292252
JAX00549417,4,44.29233
UNC7147141,4,44.300783
backupUNC040498034,4,44.30591
UNC7147251,4,44.30973
JAX00549422,4,44.321425
JAX00549428,4,44.333866
UNC7147729,4,44.34226
JAX00223236,4,44.354483
JAX00118364,4,44.355601
UNC7148030,4,44.360794
JAX00549433,4,44.36262
JAX00549435,4,44.362987
JAX00549440,4,44.39793
UNC7148638,4,44.40195
JAX00549444,4,44.409233
JAX00549445,4,44.409429
JAX00549447,4,44.414082
UNC7148864,4,44.416783
UNC7149266,4,44.43943
JAX00549452,4,44.44789
UNC7149423,4,44.448821
JAX00549455,4,44.459977
JAX00549457,4,44.461766
JAX00118372,4,44.470215
UNC7150041,4,44.482964
JAX00118373,4,44.485835
UNC7150201,4,44.496308
UNC7150527,4,44.518489
JAX00549476,4,44.532962
UNC7150699,4,44.534048
UNC7150920,4,44.552969
UNC7151188,4,44.572472
UNC7151245,4,44.575484
JAX00118383,4,44.610748
JAX00549491,4,44.617055
JAX00549496,4,44.621114
UNC7151917,4,44.621467
JAX00549501,4,44.624545
UNC7152233,4,44.642414
JAX00549512,4,44.680871
JAX00549514,4,44.682057
JAX00549518,4,44.691749
JAX00118389,4,44.701027
UNC7153306,4,44.710339
JAX00118392,4,44.727222
JAX00549529,4,44.741986
JAX00549531,4,44.744207
JAX00549534,4,44.747676
UNC040611770,4,44.766484
JAX00549539,4,44.790632
JAX00118398,4,44.805583
UNC7154241,4,44.811217
JAX00223246,4,44.822493
JAX00549541,4,44.827353
JAX00549542,4,44.850871
JAX00118402,4,44.852533
JAX00549544,4,44.854792
JAX00549546,4,44.857446
UNC7154736,4,44.880292
JAX00549551,4,44.891457
JAX00549554,4,44.912616
JAX00223249,4,44.912785
JAX00549556,4,44.920073
JAX00118407,4,44.924757
JAX00118408,4,44.933155
JAX00549559,4,44.933827
JAX00549568,4,44.969017
JAX00223250,4,44.97002
JAX00118411,4,44.972987
JAX00549573,4,44.998357
JAX00549575,4,45.00256
UNC7156173,4,45.007711
JAX00118412,4,45.010014
JAX00118414,4,45.01021
JAX00549581,4,45.018089
JAX00118417,4,45.051044
JAX00549594,4,45.098732
UNC7157558,4,45.117084
JAX00118423,4,45.130886
UNC7158396,4,45.165046
UNC040397907,4,45.165509
JAX00118425,4,45.172962
JAX00223257,4,45.199885
JAX00549610,4,45.205903
JAX00118428,4,45.210357
UNC7159117,4,45.210453
JAX00118430,4,45.2479
JAX00549632,4,45.275136
JAX00549634,4,45.278076
JAX00549635,4,45.280427
JAX00549638,4,45.281168
JAX00549649,4,45.314459
JAX00549651,4,45.318446
UNC7161099,4,45.321226
JAX00118436,4,45.330537
JAX00549661,4,45.331602
JAX00549662,4,45.333709
JAX00549665,4,45.369441
JAX00549666,4,45.370719
JAX00549667,4,45.371912
JAX00118439,4,45.379061
UNC7161971,4,45.386473
JAX00549668,4,45.392344
UNC7162427,4,45.431886
JAX00118445,4,45.448573
JAX00549673,4,45.450241
JAX00549675,4,45.454366
JAX00118448,4,45.477749
JAX00549688,4,45.484761
JAX00549689,4,45.48878
JAX00549690,4,45.490948
JAX00549693,4,45.495506
JAX00549695,4,45.501512
UNC7163501,4,45.509567
JAX00118453,4,45.52006
JAX00118455,4,45.560796
JAX00223266,4,45.575479
JAX00549716,4,45.599668
JAX00118460,4,45.637325
JAX00223269,4,45.647793
JAX00549726,4,45.650124
JAX00118462,4,45.651567
UNC7165860,4,45.660211
JAX00549739,4,45.690397
JAX00549741,4,45.693539
JAX00549765,4,45.747984
JAX00549782,4,45.771916
JAX00549787,4,45.774586
UNC7167814,4,45.783106
JAX00549791,4,45.793052
JAX00549792,4,45.793182
JAX00549793,4,45.79719
JAX00549794,4,45.801768
JAX00118472,4,45.803994
JAX00549801,4,45.823374
JAX00549804,4,45.825618
UNC7168783,4,45.836124
JAX00549806,4,45.873633
JAX00549807,4,45.874054
JAX00549816,4,45.879612
JAX00549821,4,45.897848
UNC7169700,4,45.898864
JAX00549825,4,45.907777
JAX00118481,4,45.919775
JAX00118482,4,45.928544
JAX00549830,4,45.936626
JAX00549838,4,45.962385
JAX00549840,4,45.967765
JAX00118485,4,45.968986
JAX00549844,4,45.969278
JAX00549845,4,45.969409
UNC7170487,4,45.978544
JAX00549848,4,45.98158
JAX00549850,4,45.981969
JAX00118488,4,46.002995
JAX00118489,4,46.004217
JAX00549851,4,46.015573
JAX00549853,4,46.022091
JAX00549856,4,46.032829
JAX00549858,4,46.0397
JAX00549863,4,46.063105
UNC7171512,4,46.071332
JAX00549867,4,46.077063
JAX00549869,4,46.089248
JAX00549872,4,46.098621
JAX00118496,4,46.116517
UNC7172278,4,46.118392
JAX00549878,4,46.126076
JAX00549885,4,46.162339
UNC7172717,4,46.172462
UNC7173132,4,46.207633
JAX00549900,4,46.223361
JAX00549905,4,46.247643
JAX00118508,4,46.292922
JAX00549908,4,46.325038
UNC7175255,4,46.327855
JAX00118513,4,46.336924
JAX00549911,4,46.337576
JAX00549918,4,46.370604
JAX00549919,4,46.380691
UNC7176115,4,46.400497
JAX00118518,4,46.409864
JAX00118519,4,46.409879
JAX00223289,4,46.46178
JAX00118523,4,46.475646
JAX00118524,4,46.487359
JAX00549933,4,46.505643
UNC7177394,4,46.508393
JAX00549936,4,46.523624
UNC7178019,4,46.550736
UNC7178510,4,46.580132
JAX00549943,4,46.58643
JAX00549946,4,46.58717
UNC7178792,4,46.604329
UNC7179236,4,46.629785
JAX00549958,4,46.636795
JAX00549959,4,46.636869
JAX00549963,4,46.639036
JAX00549965,4,46.639436
JAX00549967,4,46.639933
JAX00549969,4,46.640267
JAX00118536,4,46.643347
UNC7180248,4,46.689706
JAX00223295,4,46.699634
JAX00549983,4,46.702213
JAX00549984,4,46.702447
JAX00549985,4,46.703806
JAX00549986,4,46.703927
UNC7180643,4,46.713308
JAX00118541,4,46.718049
UNC7181146,4,46.749453
JAX00550002,4,46.750834
UNC7181823,4,46.789475
JAX00118547,4,46.79294
JAX00550005,4,46.796707
JAX00550008,4,46.799443
JAX00118548,4,46.802253
UNC7182058,4,46.803643
JAX00550014,4,46.811892
JAX00550018,4,46.832682
JAX00550019,4,46.838719
JAX00550021,4,46.839868
UNC7182586,4,46.843251
JAX00550023,4,46.852054
JAX00550024,4,46.85254
JAX00550027,4,46.867184
UNC7182848,4,46.868138
JAX00118555,4,46.894657
UNC7183147,4,46.895332
JAX00118556,4,46.913664
JAX00550035,4,46.920368
UNC7183387,4,46.920495
UNC040057663,4,46.936297
JAX00550041,4,46.946987
UNC7184011,4,46.973342
JAX00118559,4,46.980565
JAX00118560,4,46.980646
JAX00550044,4,46.993391
UNC7184344,4,47.000086
JAX00118563,4,47.005527
JAX00550047,4,47.02241
JAX00550051,4,47.026539
UNC7184812,4,47.026776
JAX00550056,4,47.041431
JAX00550057,4,47.042653
JAX00118566,4,47.049016
JAX00550059,4,47.049245
JAX00550060,4,47.050207
JAX00550072,4,47.085281
UNC7186049,4,47.09151
JAX00550074,4,47.091921
JAX00118568,4,47.094631
UNC7186222,4,47.099178
JAX00550077,4,47.122236
JAX00550082,4,47.135515
JAX00550085,4,47.15534
JAX00550087,4,47.156997
JAX00550088,4,47.157177
UNC7187268,4,47.16073
JAX00550090,4,47.163301
JAX00550091,4,47.163366
JAX00550092,4,47.163505
JAX00118574,4,47.171401
JAX00118576,4,47.175236
UNC7187811,4,47.180132
JAX00118577,4,47.209779
JAX00118578,4,47.209827
JAX00118579,4,47.214412
UNC7188826,4,47.220873
UNC7188934,4,47.227952
JAX00550096,4,47.250819
JAX00118582,4,47.252602
UNC7189431,4,47.264827
JAX00550103,4,47.291352
JAX00118585,4,47.310915
JAX00118587,4,47.312286
JAX00550113,4,47.317456
UNC7190073,4,47.319907
JAX00550118,4,47.32745
UNC7190442,4,47.341548
UNC7190763,4,47.371592
UNC7190877,4,47.394883
UNC7191046,4,47.426083
JAX00118595,4,47.456819
JAX00118597,4,47.45801
JAX00550133,4,47.460208
JAX00550134,4,47.462696
JAX00223313,4,47.483001
JAX00550141,4,47.484208
JAX00550143,4,47.485388
JAX00550148,4,47.496652
JAX00550150,4,47.498351
JAX00550152,4,47.500199
UNC7192317,4,47.517863
JAX00550164,4,47.544724
JAX00550165,4,47.54497
JAX00550168,4,47.547059
JAX00550172,4,47.552255
UNC7192975,4,47.554197
JAX00550178,4,47.555878
JAX00118605,4,47.571522
UNC7193342,4,47.580954
JAX00550181,4,47.58669
UNC7193761,4,47.606599
JAX00118608,4,47.609914
JAX00550185,4,47.613658
UNC7194073,4,47.633157
JAX00550191,4,47.641871
JAX00550193,4,47.644497
JAX00550197,4,47.648942
JAX00550198,4,47.649081
JAX00550200,4,47.649182
UNC7194392,4,47.6602
UNC7194639,4,47.683761
JAX00550201,4,47.684243
JAX00223316,4,47.699459
JAX00550202,4,47.702387
JAX00223317,4,47.70671
UNC040059085,4,47.71235
UNC7194938,4,47.712585
JAX00550203,4,47.714513
JAX00550204,4,47.714701
JAX00550206,4,47.720566
UNC7195168,4,47.739307
JAX00550212,4,47.747473
UNC7195548,4,47.768622
JAX00118619,4,47.785475
JAX00118620,4,47.785852
UNC7195923,4,47.79518
JAX00118622,4,47.796754
JAX00550219,4,47.806232
JAX00550222,4,47.816245
UNC7196187,4,47.822185
JAX00550225,4,47.837275
JAX00550226,4,47.838721
UNC7196435,4,47.840969
JAX00550228,4,47.842651
JAX00550229,4,47.844364
JAX00550233,4,47.850281
JAX00550237,4,47.863964
JAX00550238,4,47.867019
JAX00550239,4,47.883428
JAX00118628,4,47.883823
JAX00550242,4,47.904624
UNC7197612,4,47.925242
JAX00118633,4,47.932348
UNC7197897,4,47.950256
UNC7198059,4,47.965705
JAX00118634,4,47.973105
UNC7198553,4,48.010485
JAX00550253,4,48.01292
JAX00550257,4,48.022097
UNC7198791,4,48.029565
JAX00550265,4,48.044913
JAX00550271,4,48.051299
JAX00550273,4,48.051583
UNC7199037,4,48.055255
JAX00118643,4,48.07652
JAX00550275,4,48.080801
JAX00550276,4,48.081044
UNC7199195,4,48.082065
JAX00550278,4,48.085452
JAX00550279,4,48.087292
JAX00118644,4,48.088015
UNC7199380,4,48.107627
JAX00550285,4,48.123412
JAX00118646,4,48.130076
JAX00223322,4,48.145705
UNC7199907,4,48.162472
JAX00118649,4,48.166462
JAX00118650,4,48.167601
UNC7200108,4,48.19027
backupJAX00118652,4,48.19301
JAX00550291,4,48.198062
UNC7200216,4,48.206592
JAX00118654,4,48.215191
UNC7200411,4,48.240616
JAX00118655,4,48.249148
JAX00118657,4,48.253625
UNC7200543,4,48.267989
JAX00118658,4,48.301794
JAX00118659,4,48.302344
UNC7200951,4,48.318303
JAX00550304,4,48.334056
JAX00550305,4,48.33436
JAX00550306,4,48.335852
JAX00118662,4,48.338977
UNC7201221,4,48.34399
UNC7201437,4,48.372725
UNC7201549,4,48.393346
JAX00118668,4,48.401009
JAX00550318,4,48.408247
JAX00550319,4,48.413755
JAX00118670,4,48.436719
JAX00118672,4,48.443009
UNC7202266,4,48.480863
JAX00550332,4,48.484841
JAX00118673,4,48.489497
JAX00550333,4,48.492235
JAX00118674,4,48.505904
UNC7202809,4,48.536813
JAX00118678,4,48.539762
UNC7203065,4,48.552925
JAX00118679,4,48.557951
JAX00550347,4,48.578593
UNC7203371,4,48.584433
JAX00550348,4,48.601721
UNC7203583,4,48.602407
JAX00550351,4,48.609093
JAX00550352,4,48.60961
JAX00550354,4,48.609962
JAX00550355,4,48.610041
UNC7204101,4,48.638903
JAX00550363,4,48.658323
JAX00550365,4,48.659571
JAX00550366,4,48.663463
JAX00550373,4,48.673392
JAX00550376,4,48.677185
JAX00223336,4,48.706218
JAX00550381,4,48.721649
JAX00550386,4,48.728554
UNC7205485,4,48.729371
JAX00118692,4,48.731435
JAX00550388,4,48.73391
JAX00550389,4,48.734102
JAX00550390,4,48.735392
JAX00550393,4,48.763166
JAX00550400,4,48.773157
JAX00118694,4,48.773307
UNC7206523,4,48.802998
JAX00550406,4,48.817325
JAX00118699,4,48.830129
JAX00550409,4,48.838611
UNC7207180,4,48.853305
JAX00550413,4,48.854293
JAX00550417,4,48.893265
JAX00118704,4,48.899432
backupJAX00550418,4,48.915375
JAX00118706,4,48.928528
JAX00550421,4,48.952513
JAX00550425,4,48.957037
JAX00118709,4,48.958224
JAX00550429,4,48.974738
UNC7209031,4,49.008168
JAX00550433,4,49.020482
JAX00550435,4,49.037029
JAX00550436,4,49.039089
JAX00118715,4,49.050032
JAX00118717,4,49.066775
UNC7209846,4,49.089349
JAX00118718,4,49.091207
